ticket_id,customer_id,ticket_date,category,status,priority,channel,resolution_time_hours,sentiment,satisfaction_score
TKT02023,CUST02776,2021-09-25,Technical Support,Closed,Medium,Chat,70.0,Positive,4.0
TKT02024,CUST02350,2021-04-20,Product Question,In Progress,High,Chat,,Positive,
TKT02025,CUST02350,2021-11-25,Technical Support,In Progress,Low,Social Media,,Positive,
TKT02026,CUST01990,2024-08-23,Order Issue,Resolved,Medium,Chat,27.0,Neutral,4.0
TKT02027,CUST01274,2022-01-16,Return Request,In Progress,Low,Email,,Neutral,
TKT02028,CUST01274,2022-03-20,Order Issue,Closed,Low,Phone,29.0,Neutral,1.0
TKT02029,CUST04689,2025-10-23,Technical Support,Resolved,High,Email,13.0,Positive,2.0
TKT02030,CUST00633,2023-08-13,General Inquiry,Resolved,Low,Phone,1.0,Neutral,5.0
TKT02031,CUST00633,2024-07-19,Return Request,Resolved,Low,Chat,117.0,Neutral,3.0
TKT02032,CUST01163,2021-05-12,General Inquiry,In Progress,Low,Email,,Neutral,
TKT02033,CUST01163,2021-01-21,Product Question,Open,Medium,Email,,Positive,
TKT02034,CUST03197,2021-01-02,Technical Support,Resolved,Low,Email,21.0,Positive,4.0
TKT02035,CUST03266,2023-03-28,Return Request,Open,Low,Chat,,Neutral,
TKT02036,CUST03266,2023-05-07,Shipping Inquiry,Resolved,Low,Chat,65.0,Positive,3.0
TKT02037,CUST00609,2023-05-18,Account Management,Closed,Medium,Phone,18.0,Positive,2.0
TKT02038,CUST00609,2023-10-27,General Inquiry,Resolved,Medium,Email,25.0,Neutral,3.0
TKT02039,CUST00609,2023-03-11,Technical Support,Resolved,Low,Email,47.0,Positive,4.0
TKT02040,CUST03771,2025-10-11,Shipping Inquiry,Resolved,Low,Chat,61.0,Neutral,4.0
TKT02041,CUST00037,2021-11-12,Technical Support,Resolved,Low,Chat,36.0,Positive,2.0
TKT02042,CUST01634,2024-07-08,Technical Support,Closed,Critical,Email,24.0,Positive,4.0
TKT02043,CUST01634,2024-02-10,Product Question,Closed,Medium,Email,48.0,Positive,3.0
TKT02044,CUST01473,2023-07-02,Order Issue,Resolved,High,Chat,75.0,Positive,3.0
TKT02045,CUST04648,2024-11-13,General Inquiry,Resolved,High,Email,96.0,Positive,5.0
TKT02046,CUST04648,2024-07-23,Payment Issue,Closed,Low,Email,38.0,Neutral,5.0
TKT02047,CUST04648,2023-05-10,Technical Support,Closed,Low,Chat,114.0,Positive,1.0
TKT02048,CUST04634,2025-09-04,Technical Support,In Progress,Medium,Chat,,Neutral,
TKT02049,CUST04634,2025-07-13,Payment Issue,In Progress,Low,Chat,,Negative,
TKT02050,CUST00965,2025-02-02,Order Issue,Open,Medium,Email,,Negative,
TKT02051,CUST00965,2025-03-21,Shipping Inquiry,Closed,Medium,Email,36.0,Neutral,2.0
TKT02052,CUST00965,2025-06-20,Payment Issue,Open,Medium,Email,,Negative,
TKT02053,CUST03611,2025-09-09,Technical Support,In Progress,Low,Email,,Neutral,
TKT02054,CUST04032,2024-10-14,Shipping Inquiry,Closed,Medium,Chat,112.0,Neutral,2.0
TKT02055,CUST04032,2023-10-16,Payment Issue,Resolved,Medium,Phone,31.0,Neutral,5.0
TKT02056,CUST04032,2024-03-05,Order Issue,Closed,High,Email,46.0,Neutral,1.0
TKT02057,CUST04032,2024-01-27,Technical Support,Closed,Medium,Email,76.0,Positive,4.0
TKT02058,CUST04765,2025-09-21,Order Issue,In Progress,Low,Email,,Neutral,
TKT02059,CUST02628,2024-03-23,Order Issue,Closed,Low,Email,19.0,Neutral,4.0
TKT02060,CUST03325,2023-03-12,Payment Issue,Resolved,High,Chat,76.0,Neutral,4.0
TKT02061,CUST01888,2023-08-13,Shipping Inquiry,Open,Medium,Chat,,Positive,
TKT02062,CUST03475,2024-06-27,Return Request,Closed,Critical,Chat,52.0,Positive,5.0
TKT02063,CUST03908,2024-10-15,Order Issue,Closed,Low,Phone,31.0,Positive,3.0
TKT02064,CUST03908,2024-06-13,Technical Support,Resolved,Medium,Email,13.0,Positive,3.0
TKT02065,CUST00250,2023-03-22,Order Issue,In Progress,High,Email,,Neutral,
TKT02066,CUST04841,2023-04-02,Payment Issue,In Progress,High,Phone,,Neutral,
TKT02067,CUST04841,2022-11-21,General Inquiry,Resolved,Medium,Phone,12.0,Neutral,4.0
TKT02068,CUST04841,2022-10-13,Shipping Inquiry,Closed,High,Email,88.0,Neutral,5.0
TKT02069,CUST04035,2023-11-04,Payment Issue,In Progress,Medium,Email,,Negative,
TKT02070,CUST04146,2025-05-02,Shipping Inquiry,Resolved,Medium,Chat,50.0,Neutral,5.0
TKT02071,CUST04146,2025-04-30,Return Request,Resolved,Medium,Email,106.0,Positive,2.0
TKT02072,CUST00095,2025-06-20,Technical Support,Resolved,Low,Chat,68.0,Neutral,5.0
TKT02073,CUST03974,2024-01-29,Order Issue,Closed,Low,Chat,66.0,Positive,4.0
TKT02074,CUST03974,2024-03-25,Order Issue,Closed,Medium,Email,118.0,Positive,3.0
TKT02075,CUST03974,2023-10-10,General Inquiry,Closed,Low,Email,9.0,Neutral,2.0
TKT02076,CUST00964,2025-04-10,Order Issue,Open,Low,Chat,,Negative,
TKT02077,CUST03264,2022-03-08,Payment Issue,Closed,Medium,Email,50.0,Neutral,4.0
TKT02078,CUST03264,2020-11-29,Payment Issue,Closed,Low,Email,34.0,Positive,4.0
TKT02079,CUST00176,2022-01-07,General Inquiry,Closed,Medium,Email,43.0,Positive,5.0
TKT02080,CUST00176,2021-11-01,Return Request,In Progress,Low,Email,,Negative,
TKT02081,CUST03793,2022-01-21,Order Issue,In Progress,Medium,Phone,,Negative,
TKT02082,CUST03793,2021-01-27,Technical Support,Closed,Medium,Phone,77.0,Neutral,4.0
TKT02083,CUST03145,2025-06-26,Shipping Inquiry,Resolved,Medium,Email,29.0,Neutral,4.0
TKT02084,CUST03145,2024-12-19,Technical Support,Closed,High,Chat,21.0,Neutral,4.0
TKT02085,CUST00488,2023-04-28,Payment Issue,Resolved,High,Email,26.0,Positive,4.0
TKT02086,CUST03988,2024-09-02,Shipping Inquiry,Closed,Low,Email,98.0,Neutral,4.0
TKT02087,CUST03988,2024-06-26,Technical Support,Resolved,Low,Chat,41.0,Positive,3.0
TKT02088,CUST03988,2023-12-17,General Inquiry,Open,Low,Email,,Neutral,
TKT02089,CUST00916,2024-01-17,Payment Issue,Closed,Low,Email,12.0,Positive,1.0
TKT02090,CUST00984,2024-01-03,Technical Support,Resolved,Medium,Chat,45.0,Neutral,1.0
TKT02091,CUST03825,2024-08-27,Shipping Inquiry,Resolved,Low,Email,117.0,Positive,2.0
TKT02092,CUST03825,2024-06-07,Payment Issue,Closed,Medium,Email,23.0,Neutral,4.0
TKT02093,CUST04193,2024-11-08,Technical Support,Open,Low,Email,,Neutral,
TKT02094,CUST04728,2025-03-21,Technical Support,Closed,Low,Phone,102.0,Neutral,3.0
TKT02095,CUST04695,2022-04-05,Account Management,Closed,Medium,Email,6.0,Neutral,5.0
TKT02096,CUST04695,2023-04-15,Shipping Inquiry,Resolved,Medium,Email,116.0,Neutral,2.0
TKT02097,CUST04695,2023-01-16,Shipping Inquiry,In Progress,High,Chat,,Positive,
TKT02098,CUST04695,2022-04-19,Payment Issue,In Progress,Medium,Chat,,Neutral,
TKT02099,CUST03414,2023-04-24,Product Question,Resolved,High,Email,22.0,Neutral,4.0
TKT02100,CUST03414,2023-04-23,Payment Issue,Resolved,Low,Chat,57.0,Neutral,5.0
TKT02101,CUST00899,2024-05-10,Order Issue,Resolved,High,Email,19.0,Positive,5.0
TKT02102,CUST01933,2022-08-15,Product Question,Closed,Medium,Chat,9.0,Positive,2.0
TKT02103,CUST04561,2024-12-10,Order Issue,Closed,Low,Chat,34.0,Neutral,5.0
TKT02104,CUST01205,2024-07-21,Shipping Inquiry,Resolved,Medium,Chat,17.0,Positive,4.0
TKT02105,CUST01205,2024-08-17,Shipping Inquiry,Closed,Medium,Email,47.0,Neutral,3.0
TKT02106,CUST01205,2024-04-22,Technical Support,Closed,Low,Chat,73.0,Positive,3.0
TKT02107,CUST02562,2024-10-02,Product Question,Resolved,Low,Email,66.0,Neutral,4.0
TKT02108,CUST04797,2025-09-24,Shipping Inquiry,Resolved,Medium,Chat,8.0,Neutral,4.0
TKT02109,CUST04797,2025-01-11,Return Request,Resolved,Medium,Chat,61.0,Positive,3.0
TKT02110,CUST04797,2025-02-12,General Inquiry,Resolved,Medium,Chat,39.0,Positive,4.0
TKT02111,CUST04797,2025-05-26,Account Management,Closed,Medium,Chat,65.0,Positive,3.0
TKT02112,CUST02442,2020-08-20,Payment Issue,In Progress,Low,Email,,Negative,
TKT02113,CUST02442,2022-03-25,Payment Issue,Closed,Low,Chat,51.0,Positive,4.0
TKT02114,CUST02442,2021-05-21,Product Question,Closed,Low,Email,27.0,Neutral,3.0
TKT02115,CUST01696,2025-05-05,Product Question,Resolved,High,Email,27.0,Positive,5.0
TKT02116,CUST01696,2024-10-15,Product Question,Open,Low,Chat,,Negative,
TKT02117,CUST04990,2025-08-09,Product Question,Closed,Low,Chat,57.0,Positive,3.0
TKT02118,CUST04258,2023-08-20,Account Management,In Progress,Low,Chat,,Positive,
TKT02119,CUST04258,2024-05-22,Return Request,Resolved,Low,Email,5.0,Positive,5.0
TKT02120,CUST04258,2023-10-06,Technical Support,Resolved,Medium,Social Media,60.0,Positive,5.0
TKT02121,CUST02269,2022-09-23,Account Management,Closed,Medium,Email,67.0,Positive,3.0
TKT02122,CUST02269,2024-07-26,Shipping Inquiry,Resolved,Low,Phone,96.0,Positive,5.0
TKT02123,CUST02269,2023-06-29,Payment Issue,Resolved,Medium,Email,68.0,Positive,5.0
TKT02124,CUST00817,2024-09-23,Return Request,Closed,High,Phone,55.0,Neutral,5.0
TKT02125,CUST01698,2023-06-24,Product Question,Resolved,Medium,Phone,10.0,Neutral,5.0
TKT02126,CUST02726,2024-01-23,Technical Support,Open,Medium,Chat,,Positive,
TKT02127,CUST00462,2023-04-02,Payment Issue,Resolved,High,Chat,87.0,Positive,4.0
TKT02128,CUST01941,2025-06-03,Product Question,Closed,Critical,Chat,47.0,Positive,4.0
TKT02129,CUST01941,2024-10-03,Product Question,Open,Medium,Email,,Negative,
TKT02130,CUST00170,2025-04-21,Product Question,Closed,Medium,Email,55.0,Neutral,2.0
TKT02131,CUST00170,2025-02-28,Order Issue,Open,Medium,Chat,,Negative,
TKT02132,CUST00170,2024-01-13,Shipping Inquiry,Closed,Low,Phone,17.0,Positive,5.0
TKT02133,CUST00170,2024-01-10,Technical Support,Closed,Medium,Chat,2.0,Positive,5.0
TKT02134,CUST00170,2024-06-04,Technical Support,Closed,Medium,Chat,27.0,Neutral,4.0
TKT02135,CUST03161,2020-08-30,Order Issue,Closed,Medium,Email,73.0,Neutral,3.0
TKT02136,CUST00220,2021-11-06,Account Management,Resolved,Low,Chat,74.0,Positive,4.0
TKT02137,CUST03107,2022-10-24,Product Question,Closed,Low,Chat,1.0,Positive,5.0
TKT02138,CUST01766,2022-09-05,General Inquiry,Open,Medium,Chat,,Positive,
TKT02139,CUST01766,2024-02-12,Payment Issue,Closed,Low,Chat,54.0,Neutral,4.0
TKT02140,CUST01766,2024-03-16,Return Request,Resolved,Medium,Email,20.0,Positive,1.0
TKT02141,CUST04844,2023-12-21,Payment Issue,Resolved,High,Chat,1.0,Neutral,4.0
TKT02142,CUST04361,2022-12-02,Shipping Inquiry,Closed,Medium,Chat,110.0,Positive,4.0
TKT02143,CUST00689,2022-02-09,Return Request,In Progress,Critical,Chat,,Neutral,
TKT02144,CUST01002,2024-12-13,General Inquiry,Resolved,Medium,Email,26.0,Neutral,4.0
TKT02145,CUST01804,2024-08-02,Payment Issue,Closed,Medium,Email,105.0,Positive,4.0
TKT02146,CUST01804,2023-04-05,Product Question,Closed,Low,Chat,99.0,Neutral,4.0
TKT02147,CUST02992,2021-10-19,Return Request,Closed,Low,Phone,102.0,Positive,1.0
TKT02148,CUST01647,2020-08-15,Payment Issue,Closed,Medium,Phone,68.0,Neutral,5.0
TKT02149,CUST01647,2020-07-19,Order Issue,Resolved,Low,Email,33.0,Positive,4.0
TKT02150,CUST01647,2021-05-14,General Inquiry,Resolved,Medium,Email,60.0,Neutral,4.0
TKT02151,CUST01057,2020-11-11,Return Request,Closed,Medium,Phone,57.0,Positive,4.0
TKT02152,CUST03217,2021-12-01,Shipping Inquiry,Closed,Low,Chat,118.0,Positive,4.0
TKT02153,CUST03419,2024-05-02,Product Question,In Progress,Low,Phone,,Neutral,
TKT02154,CUST03419,2024-07-30,Account Management,Open,Medium,Email,,Neutral,
TKT02155,CUST04020,2025-06-03,Technical Support,Closed,Medium,Chat,117.0,Neutral,1.0
TKT02156,CUST01908,2021-11-14,Shipping Inquiry,In Progress,Low,Chat,,Positive,
TKT02157,CUST01908,2020-08-19,Payment Issue,Resolved,Critical,Email,76.0,Neutral,2.0
TKT02158,CUST01908,2021-01-17,Account Management,Resolved,Medium,Phone,20.0,Neutral,1.0
TKT02159,CUST04041,2020-08-08,Account Management,Closed,Medium,Email,40.0,Positive,3.0
TKT02160,CUST01097,2025-03-30,Technical Support,Closed,Low,Chat,4.0,Positive,5.0
TKT02161,CUST01097,2024-02-10,Shipping Inquiry,Closed,Low,Email,22.0,Positive,4.0
TKT02162,CUST03207,2024-07-19,Account Management,Closed,Low,Chat,98.0,Positive,5.0
TKT02163,CUST00518,2024-10-03,Order Issue,In Progress,Medium,Chat,,Negative,
TKT02164,CUST02688,2024-01-02,Product Question,Open,High,Email,,Neutral,
TKT02165,CUST01020,2023-01-08,General Inquiry,Resolved,Medium,Email,112.0,Neutral,4.0
TKT02166,CUST01020,2024-10-27,Payment Issue,Resolved,Medium,Email,15.0,Positive,5.0
TKT02167,CUST01020,2023-01-09,Shipping Inquiry,In Progress,Low,Chat,,Neutral,
TKT02168,CUST01020,2023-11-14,Technical Support,Open,Medium,Chat,,Neutral,
TKT02169,CUST04013,2024-09-28,Order Issue,Resolved,High,Email,100.0,Positive,3.0
TKT02170,CUST04131,2022-07-23,Account Management,Resolved,Low,Social Media,48.0,Neutral,4.0
TKT02171,CUST03135,2023-07-02,Shipping Inquiry,In Progress,Medium,Phone,,Positive,
TKT02172,CUST03135,2024-09-02,General Inquiry,Resolved,Medium,Phone,88.0,Positive,4.0
TKT02173,CUST02846,2022-11-07,Product Question,Closed,Medium,Chat,2.0,Positive,4.0
TKT02174,CUST00277,2024-12-05,Shipping Inquiry,Resolved,Low,Chat,29.0,Positive,5.0
TKT02175,CUST01894,2023-08-26,Technical Support,In Progress,Medium,Social Media,,Neutral,
TKT02176,CUST01894,2023-04-21,Shipping Inquiry,Closed,Low,Email,31.0,Positive,3.0
TKT02177,CUST01894,2023-07-18,Payment Issue,Closed,Medium,Email,103.0,Positive,5.0
TKT02178,CUST03732,2023-04-21,Technical Support,Closed,Low,Email,20.0,Positive,5.0
TKT02179,CUST03732,2023-03-22,General Inquiry,Resolved,Medium,Email,57.0,Positive,3.0
TKT02180,CUST03732,2023-02-21,Payment Issue,Closed,Low,Social Media,110.0,Neutral,4.0
TKT02181,CUST03732,2024-07-30,Account Management,Closed,Low,Chat,72.0,Positive,3.0
TKT02182,CUST02024,2022-09-10,General Inquiry,Open,High,Email,,Neutral,
TKT02183,CUST02024,2023-02-15,Shipping Inquiry,Resolved,Medium,Email,74.0,Neutral,2.0
TKT02184,CUST02024,2024-01-25,General Inquiry,Closed,Medium,Phone,86.0,Positive,5.0
TKT02185,CUST02024,2022-09-12,Technical Support,In Progress,Medium,Phone,,Positive,
TKT02186,CUST03336,2024-10-12,Product Question,Resolved,Medium,Phone,85.0,Positive,4.0
TKT02187,CUST03336,2023-12-26,General Inquiry,In Progress,Low,Chat,,Neutral,
TKT02188,CUST03336,2025-01-25,Payment Issue,Resolved,Medium,Email,119.0,Positive,2.0
TKT02189,CUST03336,2024-04-28,Product Question,In Progress,Medium,Email,,Negative,
TKT02190,CUST04869,2022-07-25,Order Issue,Resolved,High,Email,48.0,Positive,5.0
TKT02191,CUST04869,2021-08-13,Shipping Inquiry,Open,Low,Chat,,Neutral,
TKT02192,CUST00168,2024-06-20,Account Management,Closed,Medium,Email,28.0,Neutral,3.0
TKT02193,CUST03730,2025-06-29,Order Issue,Closed,High,Phone,101.0,Neutral,4.0
TKT02194,CUST03730,2024-11-09,Shipping Inquiry,In Progress,Medium,Email,,Positive,
TKT02195,CUST00713,2022-05-15,Product Question,Resolved,Low,Email,118.0,Positive,4.0
TKT02196,CUST00713,2020-10-15,Account Management,Resolved,Medium,Chat,107.0,Positive,5.0
TKT02197,CUST04710,2023-06-24,Return Request,In Progress,Medium,Email,,Neutral,
TKT02198,CUST04710,2025-03-08,Product Question,Resolved,Medium,Email,85.0,Positive,4.0
TKT02199,CUST04710,2024-01-24,Technical Support,Resolved,Low,Email,5.0,Neutral,5.0
TKT02200,CUST04710,2023-10-14,Order Issue,Closed,Low,Chat,80.0,Positive,4.0
TKT02201,CUST03627,2021-12-10,Technical Support,Resolved,Medium,Chat,53.0,Positive,3.0
TKT02202,CUST00634,2025-09-15,Return Request,Closed,Medium,Chat,47.0,Neutral,2.0
TKT02203,CUST02774,2021-10-12,Account Management,Closed,Low,Chat,46.0,Neutral,5.0
TKT02204,CUST02774,2021-06-10,Order Issue,Closed,High,Chat,54.0,Positive,5.0
TKT02205,CUST02774,2022-09-29,General Inquiry,Resolved,Medium,Email,8.0,Positive,3.0
TKT02206,CUST02032,2021-05-06,Shipping Inquiry,In Progress,High,Phone,,Negative,
TKT02207,CUST00006,2024-09-01,Technical Support,Resolved,Low,Chat,73.0,Neutral,4.0
TKT02208,CUST00006,2025-07-03,Shipping Inquiry,Closed,Medium,Email,68.0,Positive,2.0
TKT02209,CUST04898,2022-11-08,General Inquiry,Open,Critical,Email,,Positive,
TKT02210,CUST04588,2020-11-01,Order Issue,Closed,Medium,Phone,4.0,Neutral,4.0
TKT02211,CUST03689,2020-12-05,Product Question,Closed,Low,Chat,41.0,Positive,5.0
TKT02212,CUST00121,2021-06-03,General Inquiry,Resolved,Low,Chat,26.0,Positive,4.0
TKT02213,CUST02038,2021-10-03,Payment Issue,Closed,Low,Phone,101.0,Neutral,4.0
TKT02214,CUST00076,2022-02-09,Product Question,Resolved,High,Social Media,25.0,Neutral,3.0
TKT02215,CUST01113,2021-06-24,Payment Issue,Resolved,Low,Email,112.0,Positive,4.0
TKT02216,CUST01517,2021-05-17,Shipping Inquiry,Resolved,High,Email,100.0,Positive,4.0
TKT02217,CUST02252,2021-06-23,Product Question,Closed,Low,Chat,22.0,Neutral,2.0
TKT02218,CUST02252,2021-06-25,Shipping Inquiry,In Progress,High,Chat,,Negative,
TKT02219,CUST03577,2023-01-31,Shipping Inquiry,Resolved,Medium,Chat,89.0,Neutral,5.0
TKT02220,CUST03152,2020-10-11,General Inquiry,Closed,Low,Email,107.0,Neutral,3.0
TKT02221,CUST00929,2023-03-18,General Inquiry,In Progress,Medium,Email,,Negative,
TKT02222,CUST00920,2024-08-29,Payment Issue,Resolved,Medium,Phone,42.0,Positive,4.0
TKT02223,CUST01911,2022-08-04,Account Management,Closed,Low,Email,70.0,Positive,3.0
TKT02224,CUST01911,2021-05-20,Order Issue,Resolved,Medium,Chat,113.0,Positive,4.0
TKT02225,CUST03114,2025-09-24,Technical Support,In Progress,Medium,Chat,,Positive,
TKT02226,CUST01232,2023-12-30,Technical Support,Resolved,Low,Chat,56.0,Positive,4.0
TKT02227,CUST03780,2023-01-12,Shipping Inquiry,Closed,High,Email,31.0,Positive,5.0
TKT02228,CUST01117,2021-01-29,Shipping Inquiry,Closed,High,Email,26.0,Neutral,4.0
TKT02229,CUST01117,2020-04-23,Order Issue,Closed,Medium,Chat,37.0,Neutral,4.0
TKT02230,CUST01117,2021-02-15,Return Request,Resolved,Low,Email,21.0,Positive,3.0
TKT02231,CUST02026,2024-03-10,Technical Support,Closed,Medium,Chat,50.0,Neutral,5.0
TKT02232,CUST02517,2023-07-17,Technical Support,Resolved,Medium,Email,119.0,Neutral,3.0
TKT02233,CUST02517,2023-03-17,General Inquiry,Closed,Low,Email,62.0,Positive,4.0
TKT02234,CUST00190,2024-08-28,Shipping Inquiry,Resolved,Medium,Email,7.0,Neutral,4.0
TKT02235,CUST00190,2024-02-17,General Inquiry,Open,Medium,Chat,,Neutral,
TKT02236,CUST03318,2025-06-22,Return Request,Open,Medium,Phone,,Neutral,
TKT02237,CUST00311,2024-02-24,Product Question,In Progress,Medium,Email,,Neutral,
TKT02238,CUST00311,2022-06-27,Product Question,Open,Low,Chat,,Neutral,
TKT02239,CUST00311,2023-01-15,General Inquiry,Resolved,Low,Chat,111.0,Positive,3.0
TKT02240,CUST00568,2024-07-23,Return Request,Resolved,Medium,Social Media,102.0,Positive,3.0
TKT02241,CUST00234,2023-11-27,Product Question,Closed,High,Email,10.0,Neutral,2.0
TKT02242,CUST00717,2023-03-22,Shipping Inquiry,Open,Low,Email,,Neutral,
TKT02243,CUST01617,2025-07-22,Shipping Inquiry,Closed,Low,Email,93.0,Neutral,5.0
TKT02244,CUST01617,2025-03-17,Order Issue,Resolved,Low,Email,24.0,Positive,4.0
TKT02245,CUST04017,2024-05-01,Order Issue,Resolved,Low,Email,97.0,Positive,4.0
TKT02246,CUST01000,2023-12-05,Account Management,Resolved,Medium,Phone,103.0,Positive,5.0
TKT02247,CUST02146,2020-12-18,Order Issue,Resolved,Low,Email,19.0,Positive,5.0
TKT02248,CUST02146,2021-08-22,Return Request,Resolved,High,Chat,57.0,Positive,5.0
TKT02249,CUST01809,2022-06-29,Return Request,Closed,Low,Email,116.0,Positive,1.0
TKT02250,CUST04564,2022-07-26,Shipping Inquiry,Resolved,High,Chat,95.0,Neutral,3.0
TKT02251,CUST02010,2024-01-25,Account Management,In Progress,Low,Email,,Negative,
TKT02252,CUST01975,2023-09-14,General Inquiry,Resolved,High,Email,83.0,Positive,4.0
TKT02253,CUST03675,2022-08-10,Account Management,Closed,Low,Email,114.0,Positive,3.0
TKT02254,CUST04233,2024-07-27,Shipping Inquiry,Closed,Low,Email,13.0,Positive,4.0
TKT02255,CUST04233,2025-02-06,Return Request,Closed,Medium,Email,64.0,Positive,5.0
TKT02256,CUST00404,2025-07-22,Payment Issue,Resolved,Medium,Chat,29.0,Positive,4.0
TKT02257,CUST00404,2024-10-07,Payment Issue,In Progress,Low,Chat,,Negative,
TKT02258,CUST00404,2024-12-04,Order Issue,Closed,High,Email,4.0,Neutral,5.0
TKT02259,CUST00404,2025-05-03,Technical Support,Resolved,Low,Phone,82.0,Neutral,5.0
TKT02260,CUST04251,2024-05-11,Technical Support,Open,Medium,Email,,Negative,
TKT02261,CUST04251,2023-11-26,Product Question,Closed,Medium,Email,72.0,Neutral,4.0
TKT02262,CUST01820,2025-03-01,Product Question,In Progress,Low,Chat,,Neutral,
TKT02263,CUST01820,2024-10-04,Order Issue,In Progress,Low,Chat,,Neutral,
TKT02264,CUST02094,2023-05-07,Shipping Inquiry,Resolved,Medium,Chat,113.0,Neutral,4.0
TKT02265,CUST02094,2023-03-21,Product Question,Closed,High,Chat,100.0,Positive,4.0
TKT02266,CUST00631,2024-11-29,General Inquiry,Closed,Low,Email,22.0,Positive,4.0
TKT02267,CUST00631,2025-04-27,Product Question,Open,Medium,Email,,Neutral,
TKT02268,CUST04303,2023-11-11,Payment Issue,Resolved,Medium,Email,90.0,Neutral,3.0
TKT02269,CUST04303,2023-11-03,Product Question,In Progress,High,Email,,Neutral,
TKT02270,CUST02036,2021-05-27,Payment Issue,Open,Critical,Chat,,Neutral,
TKT02271,CUST03273,2021-03-26,Shipping Inquiry,Resolved,Medium,Email,97.0,Positive,5.0
TKT02272,CUST04078,2023-03-17,Technical Support,Resolved,Low,Chat,75.0,Positive,4.0
TKT02273,CUST04078,2022-10-26,Return Request,Closed,Critical,Email,9.0,Neutral,5.0
TKT02274,CUST04543,2023-05-19,Payment Issue,Open,High,Chat,,Neutral,
TKT02275,CUST04543,2024-01-30,General Inquiry,Closed,High,Chat,45.0,Neutral,4.0
TKT02276,CUST04543,2023-04-07,Payment Issue,Resolved,Medium,Chat,19.0,Neutral,4.0
TKT02277,CUST04543,2022-08-05,Payment Issue,In Progress,High,Email,,Neutral,
TKT02278,CUST04126,2024-12-29,Technical Support,Closed,Low,Chat,96.0,Neutral,5.0
TKT02279,CUST04126,2023-10-28,Account Management,Open,Medium,Email,,Positive,
TKT02280,CUST00103,2023-09-30,Product Question,Closed,Low,Email,34.0,Positive,4.0
TKT02281,CUST00103,2023-08-06,Technical Support,Closed,High,Phone,64.0,Neutral,3.0
