customer_id,purchase_frequency,avg_order_value,total_revenue,customer_tenure_months,email_engagement_score,product_categories_purchased,avg_days_between_purchase,days_since_last_purchase,refund_rate,predicted_clv,clv_segment,segment_score
CUST02170,5,56.7,283.5,3,0.86,3,36,45,0.056,602.15,Promising,2
CUST02171,4,75.54,302.16,30,0.23,3,45,9,0.033,1022.66,Potential Loyalists,3
CUST02172,2,53.24,106.48,10,0.22,2,90,141,0.138,168.27,Need Attention,1
CUST02173,1,43.08,43.08,1,0.22,4,180,139,0.015,45.97,Need Attention,1
CUST02174,21,193.72,4068.12,1,0.39,4,8,10,0.008,8407.45,Champions,5
CUST02175,1,36.05,36.05,53,0.1,2,180,77,0.036,188.24,Need Attention,1
CUST02176,21,120.63,2533.23,3,0.67,2,8,6,0.063,5340.68,Champions,5
CUST02177,7,40.84,285.88,6,0.41,4,25,46,0.034,690.4,Promising,2
CUST02178,3,36.75,110.25,3,0.34,4,60,91,0.113,122.24,Need Attention,1
CUST02179,3,118.05,354.15,22,0.26,2,60,119,0.005,998.41,Promising,2
CUST02180,4,120.31,481.24,19,0.12,2,45,90,0.05,1181.04,Potential Loyalists,3
CUST02181,3,187.73,563.19,3,0.48,2,60,82,0.065,658.23,Promising,2
CUST02182,3,71.12,213.36,1,0.45,5,60,23,0.026,225.13,Need Attention,1
CUST02183,8,66.31,530.48,6,0.85,2,22,24,0.02,1299.68,Potential Loyalists,3
CUST02184,20,82.21,1644.2,4,0.67,2,9,17,0.011,3794.27,Loyal Customers,4
CUST02185,1,131.66,131.66,3,0.41,2,180,58,0.016,161.94,Need Attention,1
CUST02186,10,123.59,1235.9,22,0.96,1,18,8,0.011,4685.5,Loyal Customers,4
CUST02187,3,135.71,407.13,3,0.11,2,60,26,0.016,500.77,Promising,2
CUST02188,5,127.99,639.95,14,0.51,1,36,18,0.069,1886.68,Potential Loyalists,3
CUST02189,4,77.81,311.24,3,0.45,1,45,31,0.005,387.1,Need Attention,1
CUST02190,35,124.39,4353.65,1,0.53,1,5,8,0.023,8861.49,Champions,5
CUST02191,9,64.1,576.9,14,0.43,1,20,2,0.163,1529.07,Potential Loyalists,3
CUST02192,4,92.8,371.2,11,0.32,4,45,47,0.117,628.23,Promising,2
CUST02193,33,83.06,2740.98,1,0.32,2,5,9,0.0,5710.38,Champions,5
CUST02194,5,367.47,1837.35,31,0.79,3,36,48,0.005,8379.08,Champions,5
CUST02195,14,74.64,1044.96,10,0.7,2,12,15,0.051,2809.72,Loyal Customers,4
CUST02196,10,124.88,1248.8,13,0.81,1,18,36,0.013,3800.41,Loyal Customers,4
CUST02197,1,44.48,44.48,5,0.08,4,180,34,0.028,61.25,Need Attention,1
CUST02198,3,84.46,253.38,28,0.6,3,60,79,0.072,783.79,Promising,2
CUST02199,3,79.37,238.11,7,0.06,2,60,114,0.048,358.91,Need Attention,1
CUST02200,15,50.71,760.65,14,0.39,3,12,3,0.038,2317.19,Potential Loyalists,3
CUST02201,5,104.72,523.6,17,0.75,3,36,9,0.031,1733.51,Potential Loyalists,3
CUST02202,2,30.81,61.62,19,0.23,2,90,80,0.358,102.2,Need Attention,1
CUST02203,4,130.97,523.88,2,0.21,1,45,51,0.028,594.08,Promising,2
CUST02204,9,42.02,378.18,3,0.73,4,20,31,0.034,821.97,Promising,2
CUST02205,6,72.46,434.76,6,0.7,3,30,34,0.016,1069.51,Potential Loyalists,3
CUST02206,12,119.57,1434.84,45,0.63,3,15,14,0.083,7565.55,Champions,5
CUST02207,4,30.14,120.56,2,0.21,2,45,53,0.075,130.1,Need Attention,1
CUST02208,2,93.5,187.0,8,0.2,2,90,148,0.002,311.04,Need Attention,1
CUST02209,6,67.56,405.36,8,0.95,3,30,5,0.026,1052.86,Potential Loyalists,3
CUST02210,7,125.25,876.75,2,0.58,1,25,9,0.03,1842.64,Potential Loyalists,3
CUST02211,1,218.02,218.02,10,0.28,4,180,82,0.023,390.51,Need Attention,1
CUST02212,4,191.38,765.52,5,0.17,4,45,83,0.034,1047.61,Potential Loyalists,3
CUST02213,10,66.68,666.8,2,0.47,1,18,5,0.007,1434.62,Potential Loyalists,3
CUST02214,9,48.95,440.55,33,0.61,3,20,29,0.146,1787.09,Potential Loyalists,3
CUST02215,3,30.74,92.22,12,0.22,2,60,60,0.109,164.34,Need Attention,1
CUST02216,2,45.44,90.88,17,0.23,3,90,175,0.018,215.67,Need Attention,1
CUST02217,3,387.74,1163.22,4,0.61,3,60,67,0.016,1526.14,Potential Loyalists,3
CUST02218,6,36.22,217.32,3,0.88,2,30,23,0.01,484.08,Need Attention,1
CUST02219,43,128.95,5544.85,3,0.72,2,5,3,0.003,12438.48,Champions,5
CUST02220,7,42.15,295.05,22,0.45,4,25,50,0.052,1072.21,Potential Loyalists,3
CUST02221,6,72.93,437.58,1,0.94,2,30,36,0.019,894.3,Promising,2
CUST02222,5,54.86,274.3,1,0.21,3,36,24,0.033,552.6,Promising,2
CUST02223,5,118.15,590.75,3,0.91,2,36,17,0.0,1329.19,Potential Loyalists,3
CUST02224,4,47.63,190.52,2,0.08,1,45,56,0.003,221.61,Need Attention,1
CUST02225,1,31.8,31.8,15,0.17,5,180,129,0.015,70.48,Need Attention,1
CUST02226,10,51.34,513.4,2,0.78,2,18,4,0.065,1040.06,Potential Loyalists,3
CUST02227,9,65.88,592.92,12,0.62,5,20,8,0.015,1752.08,Potential Loyalists,3
CUST02228,2,128.83,257.66,21,0.26,3,90,133,0.05,673.14,Promising,2
CUST02229,2,101.05,202.1,11,0.5,3,90,40,0.04,371.86,Need Attention,1
CUST02230,6,21.03,126.18,19,0.53,1,30,20,0.036,435.87,Need Attention,1
CUST02231,25,39.11,977.75,7,0.41,3,7,3,0.012,2495.54,Potential Loyalists,3
CUST02232,5,37.77,188.85,1,0.49,4,36,21,0.004,391.86,Need Attention,1
CUST02233,7,338.86,2372.02,6,0.77,2,25,21,0.036,5716.57,Champions,5
CUST02234,1,81.37,81.37,5,0.19,2,180,58,0.02,112.97,Need Attention,1
CUST02235,2,143.58,287.16,19,0.16,2,90,89,0.006,737.38,Promising,2
CUST02236,1,76.29,76.29,8,0.03,4,180,133,0.018,124.86,Need Attention,1
CUST02237,10,52.02,520.2,13,0.87,2,18,19,0.076,1482.05,Potential Loyalists,3
CUST02238,1,58.29,58.29,6,0.15,3,180,21,0.019,85.77,Need Attention,1
CUST02239,1,96.3,96.3,39,0.44,3,180,65,0.134,354.43,Need Attention,1
CUST02240,2,71.79,143.58,2,0.25,2,90,51,0.015,165.0,Need Attention,1
CUST02241,1,278.18,278.18,11,0.32,2,180,163,0.134,461.73,Need Attention,1
CUST02242,1,98.95,98.95,5,0.39,3,180,142,0.053,132.75,Need Attention,1
CUST02243,5,412.16,2060.8,4,0.79,2,36,36,0.027,4678.7,Loyal Customers,4
CUST02244,5,92.76,463.8,15,0.49,2,36,17,0.016,1483.23,Potential Loyalists,3
CUST02245,2,77.41,154.82,10,0.07,2,90,161,0.042,271.92,Need Attention,1
CUST02246,8,63.12,504.96,6,0.39,4,22,20,0.027,1228.32,Potential Loyalists,3
CUST02247,31,67.62,2096.22,4,0.53,2,5,10,0.033,4729.77,Loyal Customers,4
CUST02248,6,94.21,565.26,8,0.27,3,30,35,0.046,1438.02,Potential Loyalists,3
CUST02249,12,71.23,854.76,8,0.87,1,15,3,0.033,2204.14,Potential Loyalists,3
CUST02250,1,166.17,166.17,1,0.08,4,180,129,0.008,178.58,Need Attention,1
CUST02251,10,170.97,1709.7,6,0.5,1,18,11,0.004,4257.15,Loyal Customers,4
CUST02252,2,55.91,111.82,5,0.26,4,90,152,0.022,154.93,Need Attention,1
CUST02253,3,52.52,157.56,3,0.21,4,60,75,0.012,194.59,Need Attention,1
CUST02254,2,68.35,136.7,1,0.36,1,90,40,0.037,142.61,Need Attention,1
CUST02255,28,101.26,2835.28,18,0.72,1,6,3,0.046,9467.0,Champions,5
CUST02256,2,173.64,347.28,9,0.17,2,90,169,0.011,601.05,Promising,2
CUST02257,3,80.75,242.25,11,0.19,3,60,80,0.009,460.13,Need Attention,1
CUST02258,1,169.64,169.64,8,0.75,2,180,155,0.151,240.04,Need Attention,1
CUST02259,22,40.53,891.66,6,0.52,4,8,11,0.01,2206.86,Potential Loyalists,3
CUST02260,1,205.08,205.08,2,0.4,4,180,145,0.065,223.71,Need Attention,1
CUST02261,4,194.49,777.96,19,0.43,2,45,6,0.082,1844.93,Potential Loyalists,3
CUST02262,9,56.48,508.32,5,0.74,1,20,2,0.003,1224.75,Potential Loyalists,3
CUST02263,3,182.07,546.21,10,0.52,1,60,11,0.037,964.33,Promising,2
CUST02264,3,106.91,320.73,2,0.5,4,60,6,0.004,372.69,Need Attention,1
CUST02265,15,58.81,882.15,29,0.6,3,12,21,0.045,3720.84,Loyal Customers,4
CUST02266,7,66.41,464.87,12,0.46,2,25,50,0.115,1234.23,Potential Loyalists,3
CUST02267,2,98.62,197.24,18,0.16,1,90,148,0.129,429.49,Need Attention,1
CUST02268,1,149.55,149.55,55,0.12,2,180,68,0.012,824.97,Promising,2
CUST02269,3,75.51,226.53,18,0.03,4,60,84,0.097,511.39,Promising,2
CUST02270,2,130.12,260.24,3,0.42,1,90,54,0.006,323.35,Need Attention,1
CUST02271,1,63.94,63.94,8,0.58,3,180,147,0.054,100.81,Need Attention,1
CUST02272,3,68.11,204.33,2,0.16,2,60,54,0.031,231.0,Need Attention,1
CUST02273,4,92.44,369.76,11,0.13,1,45,80,0.048,674.69,Promising,2
CUST02274,1,210.21,210.21,7,0.3,1,180,164,0.014,328.17,Need Attention,1
CUST02275,1,63.84,63.84,6,0.43,4,180,8,0.067,89.34,Need Attention,1
CUST02276,6,22.01,132.06,9,0.89,4,30,32,0.018,356.63,Need Attention,1
CUST02277,15,43.55,653.25,16,0.72,3,12,21,0.068,2029.43,Potential Loyalists,3
CUST02278,9,111.23,1001.07,12,0.32,2,20,35,0.025,2928.13,Loyal Customers,4
CUST02279,5,208.64,1043.2,2,0.69,3,36,38,0.023,2208.28,Potential Loyalists,3
CUST02280,1,95.03,95.03,35,0.09,2,180,165,0.149,316.74,Need Attention,1
CUST02281,2,29.75,59.5,20,0.25,3,90,78,0.042,152.0,Need Attention,1
CUST02282,1,78.77,78.77,6,0.6,4,180,124,0.062,110.83,Need Attention,1
CUST02283,20,136.68,2733.6,42,0.81,2,9,8,0.064,14072.57,Champions,5
CUST02284,6,76.51,459.06,2,0.5,2,30,52,0.021,973.74,Promising,2
CUST02285,7,90.42,632.94,8,0.49,5,25,44,0.087,1541.0,Potential Loyalists,3
CUST02286,22,85.33,1877.26,6,0.38,2,8,13,0.004,4674.38,Loyal Customers,4
CUST02287,30,208.59,6257.7,11,0.6,4,6,5,0.003,18196.87,Champions,5
CUST02288,1,58.02,58.02,149,0.73,2,180,117,0.067,726.28,Promising,2
CUST02289,44,30.19,1328.36,15,0.68,3,5,2,0.003,4304.22,Loyal Customers,4
CUST02290,8,104.31,834.48,5,0.58,3,22,4,0.041,1933.98,Potential Loyalists,3
CUST02291,14,98.53,1379.42,4,0.68,1,12,6,0.0,3218.65,Loyal Customers,4
CUST02292,7,75.28,526.96,8,0.9,1,25,29,0.075,1299.83,Potential Loyalists,3
CUST02293,9,47.71,429.39,5,0.78,2,20,27,0.001,1036.65,Potential Loyalists,3
CUST02294,2,109.57,219.14,2,0.07,2,90,124,0.012,252.6,Need Attention,1
CUST02295,10,113.29,1132.9,19,0.87,2,18,30,0.032,3929.65,Loyal Customers,4
CUST02296,9,71.22,640.98,2,0.76,5,20,14,0.007,1379.07,Potential Loyalists,3
CUST02297,1,70.11,70.11,10,0.26,3,180,88,0.011,127.12,Need Attention,1
CUST02298,4,80.1,320.4,35,0.35,2,45,78,0.021,1228.55,Potential Loyalists,3
CUST02299,8,139.96,1119.68,29,0.6,1,22,10,0.025,4821.62,Loyal Customers,4
CUST02300,1,52.97,52.97,5,0.38,2,180,81,0.089,68.36,Need Attention,1
CUST02301,8,76.45,611.6,6,0.5,3,22,21,0.078,1409.74,Potential Loyalists,3
CUST02302,11,395.9,4354.9,11,0.31,3,16,23,0.012,12549.37,Champions,5
CUST02303,2,53.56,107.12,21,0.4,1,90,103,0.114,261.0,Need Attention,1
CUST02304,3,60.33,180.99,4,0.27,1,60,17,0.02,236.49,Need Attention,1
CUST02305,6,85.02,510.12,31,0.79,2,30,49,0.037,2251.54,Potential Loyalists,3
CUST02306,3,133.05,399.15,8,0.26,2,60,48,0.006,661.26,Promising,2
CUST02307,11,65.18,716.98,1,0.74,1,16,7,0.005,1486.24,Potential Loyalists,3
CUST02308,6,94.56,567.36,23,0.8,1,30,21,0.059,2091.05,Potential Loyalists,3
CUST02309,1,52.54,52.54,5,0.19,3,180,62,0.084,68.18,Need Attention,1
CUST02310,1,30.2,30.2,12,0.31,5,180,120,0.027,58.77,Need Attention,1
CUST02311,3,70.3,210.9,4,0.33,2,60,16,0.015,276.98,Need Attention,1
CUST02312,5,317.06,1585.3,2,0.53,2,36,35,0.032,3324.9,Loyal Customers,4
CUST02313,1,127.35,127.35,40,0.05,2,180,116,0.094,499.98,Need Attention,1
CUST02314,1,78.07,78.07,6,0.49,2,180,64,0.001,116.99,Need Attention,1
CUST02315,5,148.91,744.55,2,0.53,4,36,19,0.001,1611.58,Potential Loyalists,3
CUST02316,1,205.18,205.18,2,0.16,5,180,25,0.002,238.9,Need Attention,1
CUST02317,22,51.47,1132.34,11,0.52,2,8,2,0.034,3190.37,Loyal Customers,4
CUST02318,1,92.42,92.42,1,0.23,1,180,75,0.025,97.62,Need Attention,1
CUST02319,4,187.37,749.48,18,0.04,4,45,50,0.047,1785.64,Potential Loyalists,3
CUST02320,15,164.18,2462.7,3,0.53,3,12,20,0.016,5452.42,Champions,5
CUST02321,20,172.39,3447.8,19,0.87,1,9,14,0.002,12329.91,Champions,5
CUST02322,9,60.34,543.06,10,0.5,2,20,16,0.049,1463.28,Potential Loyalists,3
CUST02323,2,133.44,266.88,2,0.35,3,90,41,0.026,303.26,Need Attention,1
CUST02324,1,46.2,46.2,2,0.05,2,180,84,0.003,53.74,Need Attention,1
CUST02325,4,208.81,835.24,171,0.4,1,45,74,0.044,12176.96,Champions,5
CUST02326,20,186.93,3738.6,2,0.54,4,9,11,0.004,8067.9,Champions,5
CUST02327,3,55.91,167.73,12,0.04,2,60,25,0.062,314.66,Need Attention,1
CUST02328,12,87.8,1053.6,6,0.24,3,15,25,0.009,2610.29,Loyal Customers,4
CUST02329,8,58.83,470.64,12,0.42,1,22,11,0.059,1328.62,Potential Loyalists,3
CUST02330,6,86.07,516.42,1,0.61,3,30,32,0.013,1061.89,Potential Loyalists,3
CUST02331,1,118.87,118.87,13,0.04,3,180,132,0.021,242.45,Need Attention,1
CUST02332,1,101.85,101.85,1,0.38,3,180,120,0.036,106.37,Need Attention,1
CUST02333,1,225.34,225.34,14,0.05,3,180,128,0.047,465.29,Need Attention,1
CUST02334,8,113.62,908.96,8,0.69,2,22,20,0.022,2370.57,Potential Loyalists,3
CUST02335,25,56.42,1410.5,26,0.32,4,7,8,0.027,5718.4,Champions,5
CUST02336,1,44.9,44.9,10,0.15,5,180,6,0.027,80.09,Need Attention,1
CUST02337,7,44.95,314.65,21,0.68,2,25,6,0.14,1014.75,Potential Loyalists,3
CUST02338,12,109.91,1318.92,10,0.48,2,15,13,0.048,3557.57,Loyal Customers,4
CUST02339,8,113.99,911.92,8,0.79,1,22,33,0.009,2409.9,Potential Loyalists,3
CUST02340,6,64.03,384.18,2,0.4,3,30,30,0.023,813.25,Promising,2
CUST02341,5,40.96,204.8,2,0.92,2,36,31,0.082,407.35,Need Attention,1
CUST02342,2,42.12,84.24,1,0.12,3,90,56,0.063,85.51,Need Attention,1
CUST02343,37,57.01,2109.37,5,0.92,2,5,10,0.104,4567.49,Loyal Customers,4
CUST02344,1,86.42,86.42,1,0.2,1,180,91,0.04,89.88,Need Attention,1
CUST02345,15,110.24,1653.6,4,0.6,2,12,2,0.155,3260.35,Loyal Customers,4
CUST02346,8,81.02,648.16,12,0.4,2,22,4,0.108,1734.48,Potential Loyalists,3
CUST02347,4,298.48,1193.92,40,0.15,2,45,37,0.058,4873.58,Loyal Customers,4
CUST02348,8,50.61,404.88,21,0.71,3,22,32,0.037,1462.12,Potential Loyalists,3
CUST02349,20,157.78,3155.6,8,0.75,3,9,16,0.114,7455.63,Champions,5
CUST02350,6,397.44,2384.64,8,0.5,1,30,19,0.034,6142.83,Champions,5
CUST02351,1,41.66,41.66,13,0.15,2,180,138,0.066,81.06,Need Attention,1
CUST02352,10,226.86,2268.6,2,0.33,5,18,1,0.012,4856.32,Loyal Customers,4
CUST02353,26,66.98,1741.48,19,0.4,1,6,2,0.005,6209.1,Champions,5
CUST02354,4,22.0,88.0,14,0.26,3,45,56,0.11,169.69,Need Attention,1
CUST02355,2,90.6,181.2,25,0.08,2,90,35,0.047,532.44,Promising,2
CUST02356,4,96.53,386.12,7,0.22,1,45,34,0.013,603.41,Promising,2
CUST02357,5,101.73,508.65,6,0.33,3,36,47,0.009,1260.18,Potential Loyalists,3
CUST02358,1,61.76,61.76,13,0.34,3,180,104,0.044,123.01,Need Attention,1
CUST02359,4,94.29,377.16,1,0.11,3,45,47,0.068,380.81,Need Attention,1
CUST02360,1,93.21,93.21,7,0.25,1,180,12,0.018,144.93,Need Attention,1
CUST02361,3,67.0,201.0,11,0.27,1,60,52,0.189,312.44,Need Attention,1
CUST02362,4,84.66,338.64,5,0.23,3,45,7,0.199,384.27,Need Attention,1
CUST02363,2,187.61,375.22,3,0.23,2,90,146,0.024,457.77,Need Attention,1
CUST02364,5,75.11,375.55,4,0.42,3,36,72,0.012,865.77,Promising,2
CUST02365,1,74.7,74.7,2,0.22,3,180,50,0.057,82.18,Need Attention,1
CUST02366,2,110.91,221.82,1,0.25,3,90,93,0.011,237.66,Need Attention,1
CUST02367,4,145.73,582.92,7,0.33,2,45,71,0.098,832.51,Promising,2
CUST02368,3,42.94,128.82,11,0.53,2,60,37,0.078,227.65,Need Attention,1
CUST02369,4,92.63,370.52,5,0.29,1,45,10,0.018,515.46,Promising,2
CUST02370,3,77.9,233.7,28,0.32,1,60,50,0.051,739.27,Promising,2
CUST02371,11,74.14,815.54,4,0.8,2,16,29,0.029,1847.74,Potential Loyalists,3
CUST02372,1,62.52,62.52,4,0.5,2,180,141,0.063,78.11,Need Attention,1
CUST02373,1,178.31,178.31,5,0.07,2,180,72,0.056,238.46,Need Attention,1
CUST02374,18,58.59,1054.62,26,0.85,3,10,20,0.174,3629.65,Loyal Customers,4
CUST02375,4,54.35,217.4,8,0.03,1,45,88,0.058,341.32,Need Attention,1
CUST02376,5,92.6,463.0,12,0.62,4,36,16,0.039,1334.83,Potential Loyalists,3
CUST02377,3,69.98,209.94,4,0.29,2,60,17,0.13,243.53,Need Attention,1
CUST02378,3,62.1,186.3,2,0.49,2,60,13,0.032,210.39,Need Attention,1
CUST02379,2,143.55,287.1,26,0.55,3,90,101,0.002,907.33,Promising,2
CUST02380,9,82.07,738.63,7,0.96,1,20,24,0.053,1807.0,Potential Loyalists,3
CUST02381,2,69.17,138.34,2,0.16,4,90,87,0.093,146.39,Need Attention,1
CUST02382,11,79.9,878.9,7,0.73,4,16,24,0.093,2059.34,Potential Loyalists,3
CUST02383,4,55.08,220.32,1,0.09,2,45,19,0.008,236.77,Need Attention,1
CUST02384,2,123.73,247.46,5,0.16,2,90,51,0.0,350.57,Need Attention,1
CUST02385,4,122.35,489.4,9,0.13,2,45,78,0.033,828.19,Promising,2
CUST02386,1,171.3,171.3,68,0.14,1,180,131,0.054,1080.33,Potential Loyalists,3
CUST02387,3,126.48,379.44,34,0.14,3,60,52,0.055,1374.52,Potential Loyalists,3
CUST02388,5,101.73,508.65,10,0.75,1,36,65,0.055,1361.91,Potential Loyalists,3
CUST02389,5,64.7,323.5,20,0.97,1,36,6,0.007,1177.86,Potential Loyalists,3
CUST02390,2,220.9,441.8,13,0.34,3,90,12,0.073,853.23,Promising,2
CUST02391,5,61.08,305.4,9,0.27,5,36,5,0.023,820.53,Promising,2
CUST02392,7,80.21,561.47,85,0.77,3,25,9,0.058,4804.22,Loyal Customers,4
CUST02393,1,81.55,81.55,2,0.07,1,180,86,0.021,93.14,Need Attention,1
CUST02394,11,54.02,594.22,7,0.44,4,16,31,0.022,1501.3,Potential Loyalists,3
CUST02395,10,64.12,641.2,18,0.79,2,18,34,0.019,2201.56,Potential Loyalists,3
CUST02396,3,191.98,575.94,7,0.24,2,60,59,0.019,894.58,Promising,2
CUST02397,1,100.23,100.23,4,0.32,2,180,39,0.11,118.94,Need Attention,1
CUST02398,5,105.1,525.5,18,0.76,2,36,66,0.056,1736.25,Potential Loyalists,3
CUST02399,3,351.76,1055.28,1,0.42,2,60,18,0.016,1124.93,Potential Loyalists,3
CUST02400,1,47.83,47.83,18,0.37,5,180,84,0.022,116.94,Need Attention,1
CUST02401,1,54.41,54.41,6,0.44,4,180,157,0.027,79.41,Need Attention,1
CUST02402,12,52.12,625.44,18,0.34,1,15,11,0.123,1919.79,Potential Loyalists,3
CUST02403,2,137.87,275.74,12,0.48,4,90,42,0.038,530.52,Promising,2
CUST02404,5,122.88,614.4,2,0.23,4,36,51,0.003,1327.21,Potential Loyalists,3
CUST02405,1,135.08,135.08,22,0.2,4,180,158,0.046,365.12,Need Attention,1
CUST02406,5,61.76,308.8,16,0.52,2,36,39,0.06,967.57,Promising,2
CUST02407,2,51.31,102.62,49,0.37,2,90,152,0.237,398.02,Need Attention,1
CUST02408,2,139.69,279.38,9,0.21,2,90,87,0.074,452.74,Need Attention,1
CUST02409,8,139.18,1113.44,7,0.2,2,22,33,0.074,2663.53,Loyal Customers,4
CUST02410,7,174.8,1223.6,19,0.39,3,25,33,0.001,4380.18,Loyal Customers,4
CUST02411,18,59.74,1075.32,29,0.31,5,10,18,0.078,4378.88,Loyal Customers,4
CUST02412,6,160.31,961.86,2,0.24,1,30,32,0.032,2017.34,Potential Loyalists,3
CUST02413,1,86.27,86.27,4,0.22,2,180,145,0.03,111.58,Need Attention,1
CUST02414,6,34.13,204.78,15,0.69,2,30,20,0.041,638.25,Promising,2
CUST02415,6,70.24,421.44,27,0.7,2,30,31,0.151,1520.66,Potential Loyalists,3
CUST02416,5,253.49,1267.45,8,0.45,1,36,3,0.033,3268.33,Loyal Customers,4
CUST02417,10,223.21,2232.1,15,0.56,2,18,24,0.064,6790.05,Champions,5
CUST02418,9,240.07,2160.63,8,0.65,1,20,22,0.014,5681.02,Champions,5
CUST02419,6,187.23,1123.38,12,0.59,3,30,44,0.022,3296.0,Loyal Customers,4
CUST02420,2,54.6,109.2,56,0.19,3,90,29,0.044,591.57,Promising,2
CUST02421,1,83.16,83.16,10,0.25,4,180,107,0.024,148.8,Need Attention,1
CUST02422,15,152.63,2289.45,75,0.63,2,12,19,0.008,18736.86,Champions,5
CUST02423,15,48.59,728.85,4,0.46,4,12,10,0.004,1693.85,Potential Loyalists,3
CUST02424,5,64.74,323.7,4,0.71,2,36,4,0.014,744.73,Promising,2
CUST02425,4,28.71,114.84,3,0.21,4,45,77,0.063,134.51,Need Attention,1
CUST02426,1,246.4,246.4,10,0.3,3,180,122,0.061,424.18,Need Attention,1
CUST02427,26,43.23,1123.98,15,0.76,5,6,5,0.093,3313.21,Loyal Customers,4
CUST02428,6,131.15,786.9,15,0.88,2,30,42,0.012,2526.74,Loyal Customers,4
CUST02429,3,129.38,388.14,26,0.09,1,60,101,0.111,1092.68,Potential Loyalists,3
CUST02430,5,68.22,341.1,1,0.27,5,36,30,0.033,687.17,Promising,2
CUST02431,7,87.52,612.64,1,0.84,2,25,47,0.035,1231.66,Potential Loyalists,3
CUST02432,2,54.96,109.92,5,0.13,1,90,14,0.009,154.32,Need Attention,1
CUST02433,14,122.91,1720.74,12,0.81,3,12,19,0.001,5157.06,Champions,5
CUST02434,1,184.69,184.69,2,0.41,2,180,123,0.2,172.38,Need Attention,1
CUST02435,2,47.17,94.34,18,0.5,2,90,44,0.023,230.43,Need Attention,1
CUST02436,4,130.56,522.24,9,0.31,2,45,68,0.086,835.32,Promising,2
CUST02437,8,66.63,533.04,11,0.49,3,22,41,0.007,1543.82,Potential Loyalists,3
CUST02438,1,303.28,303.28,1,0.5,1,180,159,0.003,327.57,Need Attention,1
CUST02439,1,53.49,53.49,6,0.03,3,180,98,0.024,78.31,Need Attention,1
CUST02440,4,87.8,351.2,44,0.23,2,45,19,0.086,1497.99,Potential Loyalists,3
CUST02441,11,188.44,2072.84,18,0.58,4,16,16,0.088,6616.51,Champions,5
CUST02442,8,53.81,430.48,13,0.41,3,22,3,0.018,1303.42,Potential Loyalists,3
CUST02443,4,91.41,365.64,11,0.45,2,45,74,0.046,668.57,Promising,2
CUST02444,2,24.24,48.48,7,0.04,4,90,180,0.014,75.69,Need Attention,1
CUST02445,7,125.49,878.43,8,0.97,2,25,8,0.033,2265.18,Potential Loyalists,3
CUST02446,7,46.03,322.21,23,0.51,1,25,13,0.062,1183.75,Potential Loyalists,3
CUST02447,1,71.26,71.26,16,0.27,3,180,5,0.023,162.45,Need Attention,1
CUST02448,9,47.57,428.13,6,0.76,1,20,29,0.217,838.06,Promising,2
CUST02449,8,135.14,1081.12,14,0.57,4,22,21,0.006,3403.01,Loyal Customers,4
CUST02450,8,58.11,464.88,2,0.4,4,22,27,0.002,1005.23,Potential Loyalists,3
CUST02451,1,103.39,103.39,10,0.38,2,180,39,0.045,181.02,Need Attention,1
CUST02452,8,212.62,1700.96,24,0.33,1,22,27,0.05,6463.65,Champions,5
CUST02453,5,85.39,426.95,10,0.89,2,36,27,0.099,1089.93,Potential Loyalists,3
CUST02454,1,71.23,71.23,27,0.03,3,180,106,0.037,222.93,Need Attention,1
CUST02455,1,81.67,81.67,56,0.22,1,180,129,0.07,430.4,Need Attention,1
CUST02456,5,33.21,166.05,4,0.48,1,36,61,0.127,338.24,Need Attention,1
CUST02457,1,174.7,174.7,5,0.41,5,180,16,0.023,241.8,Need Attention,1
CUST02458,5,105.63,528.15,25,0.52,4,36,18,0.026,2100.54,Potential Loyalists,3
CUST02459,1,84.4,84.4,9,0.37,1,180,133,0.196,118.75,Need Attention,1
CUST02460,8,95.54,764.32,21,0.46,1,22,14,0.06,2694.23,Loyal Customers,4
CUST02461,2,31.26,62.52,7,0.21,3,90,144,0.035,95.53,Need Attention,1
CUST02462,1,144.23,144.23,5,0.23,3,180,84,0.02,200.24,Need Attention,1
CUST02463,3,36.68,110.04,1,0.29,1,60,85,0.028,115.87,Need Attention,1
CUST02464,15,93.78,1406.7,12,0.76,4,12,16,0.042,4042.86,Loyal Customers,4
CUST02465,7,130.07,910.49,6,0.25,3,25,34,0.097,2055.43,Potential Loyalists,3
CUST02466,1,59.24,59.24,300,0.5,2,180,97,0.034,1487.87,Potential Loyalists,3
CUST02467,2,73.89,147.78,2,0.22,2,90,81,0.02,168.96,Need Attention,1
CUST02468,8,48.24,385.92,12,0.5,2,22,12,0.007,1149.66,Potential Loyalists,3
CUST02469,13,120.52,1566.76,3,0.38,1,13,15,0.011,3486.43,Loyal Customers,4
CUST02470,22,68.64,1510.08,3,0.6,5,8,11,0.05,3227.8,Loyal Customers,4
CUST02471,3,28.83,86.49,14,0.08,2,60,70,0.067,174.84,Need Attention,1
CUST02472,2,216.65,433.3,22,0.12,1,90,91,0.04,1178.58,Potential Loyalists,3
CUST02473,2,190.93,381.86,14,0.23,3,90,174,0.048,787.65,Promising,2
CUST02474,3,145.05,435.15,34,0.22,1,60,99,0.026,1624.71,Potential Loyalists,3
CUST02475,3,62.05,186.15,7,0.12,2,60,112,0.01,291.79,Need Attention,1
CUST02476,11,146.53,1611.83,8,0.73,3,16,17,0.013,4242.34,Loyal Customers,4
