customer_id,plan_type,subscription_start_date,months_subscribed,monthly_login_frequency,feature_usage_score,support_tickets_30d,payment_failures,previous_renewal_count,renewal_probability_score,did_renew
CUST02423,Basic,2023-08-14,6,5,0.13,2,0,0,0.6,1
CUST02424,Basic,2024-06-17,3,5,0.59,1,0,0,0.74,1
CUST02425,Basic,2024-06-01,6,3,0.08,3,0,0,0.6,1
CUST02426,Pro,2024-03-01,18,6,0.4,0,0,1,0.74,0
CUST02427,Enterprise,2024-07-03,13,11,0.64,0,0,1,0.95,1
CUST02428,Basic,2023-04-05,12,7,0.46,1,0,1,0.66,0
CUST02429,Basic,2023-08-15,7,3,0.8,0,0,0,0.74,1
CUST02430,Basic,2023-12-06,11,5,0.79,1,0,0,0.74,1
CUST02431,Pro,2024-01-05,10,10,0.3,0,0,0,0.86,1
CUST02432,Basic,2023-08-12,20,6,0.58,1,2,1,0.64,0
CUST02433,Basic,2024-06-27,16,1,0.04,1,0,1,0.66,0
CUST02434,Pro,2024-07-28,21,7,0.45,0,0,1,0.74,0
CUST02435,Enterprise,2023-01-10,4,5,0.36,1,0,0,0.8,1
CUST02436,Basic,2023-12-21,15,3,0.16,1,0,1,0.66,1
CUST02437,Pro,2023-09-04,21,5,0.05,1,0,1,0.74,1
CUST02438,Basic,2023-09-07,2,4,0.13,4,0,0,0.6,1
CUST02439,Pro,2023-11-25,13,8,0.21,3,0,1,0.68,0
CUST02440,Basic,2023-04-27,13,4,0.18,2,0,1,0.6,0
CUST02441,Basic,2023-09-20,18,2,0.08,4,0,1,0.6,1
CUST02442,Pro,2023-10-17,1,6,0.66,1,0,0,0.82,1
CUST02443,Basic,2024-06-13,12,3,0.42,0,0,1,0.66,0
CUST02444,Basic,2024-06-10,17,5,0.19,2,0,1,0.6,0
CUST02445,Basic,2024-04-01,16,4,0.35,2,1,1,0.5,0
CUST02446,Enterprise,2023-02-14,10,8,0.06,4,0,0,0.74,1
CUST02447,Pro,2023-07-17,11,6,0.26,0,0,0,0.74,0
CUST02448,Enterprise,2024-06-10,3,9,0.12,0,0,0,0.8,1
CUST02449,Pro,2023-04-09,6,7,0.22,3,1,0,0.58,0
CUST02450,Basic,2024-07-04,18,7,0.33,0,0,1,0.66,1
CUST02451,Basic,2023-01-08,21,7,0.71,2,1,1,0.58,1
CUST02452,Pro,2023-03-09,7,6,0.4,0,0,0,0.74,0
CUST02453,Enterprise,2023-08-07,22,13,0.42,0,0,1,0.92,1
CUST02454,Pro,2024-03-10,4,15,0.52,0,0,0,0.94,1
CUST02455,Basic,2023-07-30,18,5,0.53,0,0,1,0.74,0
CUST02456,Basic,2024-03-21,21,5,0.39,0,0,1,0.66,0
CUST02457,Basic,2023-03-15,24,3,0.23,2,0,2,0.65,0
CUST02458,Basic,2023-06-07,1,3,0.04,3,0,0,0.6,0
CUST02459,Basic,2024-04-15,23,7,0.53,2,1,1,0.58,0
CUST02460,Enterprise,2023-12-06,2,7,0.33,1,0,0,0.8,1
CUST02461,Basic,2023-03-31,3,6,0.4,0,1,0,0.56,0
CUST02462,Pro,2023-02-25,6,3,0.07,2,0,0,0.68,1
CUST02463,Pro,2023-09-15,18,5,0.0,2,1,1,0.58,1
CUST02464,Basic,2023-03-14,19,4,0.02,2,0,1,0.6,0
CUST02465,Pro,2023-08-22,9,9,0.19,2,2,0,0.58,1
CUST02466,Enterprise,2024-02-22,13,17,0.3,0,0,1,0.92,1
CUST02467,Basic,2024-04-06,21,1,0.13,2,0,1,0.6,0
CUST02468,Basic,2024-02-19,14,2,0.17,1,0,1,0.66,0
CUST02469,Basic,2023-11-20,1,3,0.09,2,0,0,0.6,1
CUST02470,Basic,2024-02-03,22,3,0.18,0,0,1,0.66,0
CUST02471,Basic,2023-05-02,18,5,0.37,0,1,1,0.56,1
CUST02472,Pro,2023-01-07,21,8,0.24,3,2,1,0.58,0
CUST02473,Basic,2023-03-06,24,5,0.66,0,0,2,0.79,0
CUST02474,Pro,2024-08-22,2,12,0.69,0,0,0,0.94,1
CUST02475,Basic,2023-03-16,12,4,0.63,0,0,1,0.74,0
CUST02476,Enterprise,2024-05-29,4,10,0.4,1,0,0,0.92,1
CUST02477,Basic,2023-10-24,22,5,0.37,0,0,1,0.66,1
CUST02478,Basic,2023-11-05,20,7,0.67,1,1,1,0.64,1
CUST02479,Enterprise,2023-03-30,10,14,0.61,1,0,0,0.95,1
CUST02480,Pro,2024-03-24,13,5,0.66,0,1,1,0.72,1
CUST02481,Pro,2024-02-09,22,11,0.16,0,1,1,0.76,1
CUST02482,Enterprise,2023-02-01,16,11,0.46,1,1,1,0.82,1
CUST02483,Basic,2023-06-10,18,2,0.05,1,2,1,0.56,1
CUST02484,Basic,2023-08-14,5,2,0.18,1,2,0,0.56,1
CUST02485,Pro,2024-02-05,18,4,0.38,0,2,1,0.64,0
CUST02486,Basic,2023-10-30,21,5,0.53,1,1,1,0.64,1
CUST02487,Basic,2023-05-28,10,0,0.17,0,0,0,0.66,1
CUST02488,Basic,2024-01-18,1,4,0.13,2,0,0,0.6,1
CUST02489,Basic,2024-07-20,18,10,0.6,0,0,1,0.86,1
CUST02490,Pro,2023-05-25,4,17,0.4,0,0,0,0.86,1
CUST02491,Basic,2023-02-12,1,5,0.16,1,1,0,0.56,0
CUST02492,Pro,2024-08-09,20,7,0.66,0,0,1,0.82,1
CUST02493,Basic,2024-02-08,18,2,0.33,0,0,1,0.66,0
CUST02494,Basic,2024-07-14,3,4,0.01,2,0,0,0.6,1
CUST02495,Basic,2023-11-09,7,3,0.14,6,0,0,0.6,1
CUST02496,Basic,2023-12-19,7,5,0.46,0,0,0,0.66,1
CUST02497,Pro,2024-02-27,21,12,0.47,1,0,1,0.86,1
CUST02498,Enterprise,2024-06-08,5,12,0.4,0,0,0,0.92,1
CUST02499,Pro,2023-06-14,6,8,0.15,0,0,0,0.74,0
CUST02500,Basic,2023-08-15,20,3,0.43,1,0,1,0.66,1
CUST02501,Enterprise,2023-09-16,7,12,0.34,0,2,0,0.82,1
CUST02502,Pro,2023-04-28,6,9,0.41,1,0,0,0.74,1
CUST02503,Enterprise,2024-08-03,2,13,0.55,0,1,0,0.9,1
CUST02504,Pro,2024-07-16,15,8,0.41,0,0,1,0.74,1
CUST02505,Pro,2024-07-16,3,5,0.72,0,2,0,0.72,1
CUST02506,Enterprise,2023-10-25,22,15,0.29,2,0,1,0.86,1
CUST02507,Enterprise,2023-03-10,9,11,0.2,1,0,0,0.92,1
CUST02508,Basic,2023-04-11,7,2,0.13,1,0,0,0.66,1
CUST02509,Pro,2024-08-17,16,7,0.54,1,0,1,0.82,1
CUST02510,Pro,2023-12-05,12,5,0.21,5,0,1,0.68,1
CUST02511,Pro,2023-05-12,22,6,0.23,3,0,1,0.68,1
CUST02512,Pro,2023-08-29,4,3,0.21,1,0,0,0.74,1
CUST02513,Pro,2023-10-19,20,4,0.09,1,2,1,0.64,0
CUST02514,Pro,2023-03-13,7,5,0.45,0,0,0,0.74,1
CUST02515,Pro,2023-11-22,16,7,0.53,0,0,1,0.82,1
CUST02516,Basic,2024-04-06,11,4,0.02,1,0,0,0.66,0
CUST02517,Basic,2023-11-10,23,3,0.02,1,0,1,0.66,1
CUST02518,Basic,2024-08-21,5,3,0.36,0,0,0,0.66,1
CUST02519,Basic,2024-08-02,19,4,0.24,0,2,1,0.56,0
CUST02520,Basic,2024-01-09,11,0,0.53,0,1,0,0.64,0
CUST02521,Basic,2024-03-14,6,4,0.39,0,0,0,0.66,0
CUST02522,Basic,2023-01-05,11,2,0.05,2,0,0,0.6,1
CUST02523,Pro,2023-09-10,8,11,0.41,1,0,0,0.86,1
CUST02524,Basic,2024-03-22,9,3,0.77,0,0,0,0.74,0
CUST02525,Pro,2024-01-04,5,8,0.33,2,0,0,0.68,1
CUST02526,Basic,2023-12-06,16,4,0.14,1,0,1,0.66,1
CUST02527,Basic,2024-04-18,15,5,0.04,2,1,1,0.5,0
CUST02528,Basic,2024-01-03,10,7,0.22,1,0,0,0.66,1
CUST02529,Enterprise,2024-05-13,18,9,0.77,0,0,1,0.88,1
CUST02530,Basic,2023-04-22,6,4,0.14,1,0,0,0.66,1
CUST02531,Pro,2023-03-25,9,14,0.45,0,0,0,0.86,1
CUST02532,Basic,2023-05-24,18,0,0.38,0,0,1,0.66,1
CUST02533,Basic,2023-07-21,9,5,0.29,0,0,0,0.66,0
CUST02534,Basic,2023-03-20,24,2,0.34,1,1,2,0.61,1
CUST02535,Basic,2023-03-19,1,5,0.02,5,0,0,0.6,1
CUST02536,Pro,2024-06-03,21,4,0.36,1,0,1,0.74,1
CUST02537,Basic,2023-02-01,19,1,0.14,3,2,1,0.5,1
CUST02538,Pro,2024-08-15,13,5,0.35,0,0,1,0.74,1
CUST02539,Enterprise,2023-08-06,2,8,0.18,2,0,0,0.74,1
CUST02540,Basic,2024-07-18,9,2,0.37,0,0,0,0.66,1
CUST02541,Pro,2024-07-10,18,6,0.46,0,0,1,0.74,1
CUST02542,Basic,2024-04-28,21,9,0.13,3,1,1,0.5,0
CUST02543,Basic,2023-06-02,12,4,0.36,0,2,1,0.56,1
CUST02544,Basic,2024-02-06,8,6,0.09,2,1,0,0.5,1
CUST02545,Pro,2023-10-25,5,9,0.47,0,0,0,0.74,0
CUST02546,Pro,2024-04-20,17,15,0.24,1,2,1,0.76,1
CUST02547,Basic,2024-06-06,3,2,0.68,0,2,0,0.64,1
CUST02548,Basic,2024-02-11,12,1,0.06,1,0,1,0.66,0
CUST02549,Basic,2024-05-29,1,3,0.04,3,0,0,0.6,1
CUST02550,Basic,2023-09-02,20,1,0.35,0,0,1,0.66,1
CUST02551,Basic,2023-06-19,17,2,0.32,0,0,1,0.66,1
CUST02552,Pro,2023-05-24,15,7,0.33,0,2,1,0.64,0
CUST02553,Basic,2023-06-13,6,2,0.06,3,0,0,0.6,0
CUST02554,Basic,2024-08-02,19,5,0.42,0,2,1,0.56,1
CUST02555,Enterprise,2023-05-30,24,8,0.12,2,0,2,0.79,1
CUST02556,Pro,2024-05-10,12,12,0.2,1,0,1,0.86,1
CUST02557,Pro,2023-02-11,8,17,0.15,2,0,0,0.8,1
CUST02558,Basic,2024-05-14,8,4,0.03,0,1,0,0.56,0
CUST02559,Basic,2023-03-06,9,5,0.18,0,2,0,0.56,0
CUST02560,Basic,2024-01-14,8,3,0.01,1,1,0,0.56,0
CUST02561,Pro,2023-02-13,22,5,0.23,2,0,1,0.68,0
CUST02562,Pro,2023-07-31,17,5,0.17,1,1,1,0.64,1
CUST02563,Basic,2024-01-05,13,6,0.49,0,0,1,0.66,1
CUST02564,Basic,2024-04-25,15,2,0.4,1,0,1,0.66,0
CUST02565,Enterprise,2023-02-17,2,9,0.64,0,0,0,0.88,1
CUST02566,Pro,2023-11-28,4,7,0.07,2,2,0,0.58,1
CUST02567,Pro,2024-06-17,21,6,0.28,3,0,1,0.68,1
CUST02568,Enterprise,2023-10-08,24,15,0.33,2,0,2,0.91,1
CUST02569,Pro,2023-09-27,19,9,0.51,0,0,1,0.82,1
CUST02570,Basic,2024-07-11,19,6,0.43,0,0,1,0.66,1
CUST02571,Enterprise,2023-06-28,13,8,0.46,0,1,1,0.7,1
CUST02572,Basic,2024-01-23,12,4,0.31,0,0,1,0.66,0
CUST02573,Enterprise,2023-03-21,17,4,0.47,1,0,1,0.8,0
CUST02574,Basic,2023-09-15,13,5,0.46,0,0,1,0.66,0
CUST02575,Pro,2023-08-17,17,12,0.32,0,1,1,0.76,1
CUST02576,Enterprise,2024-02-20,12,6,0.16,2,0,1,0.74,1
CUST02577,Enterprise,2023-12-20,16,10,0.51,0,0,1,0.95,1
CUST02578,Pro,2024-05-08,20,13,0.12,1,1,1,0.76,1
CUST02579,Enterprise,2023-01-07,17,9,0.48,0,0,1,0.8,1
CUST02580,Pro,2023-05-23,15,9,0.48,0,0,1,0.74,1
CUST02581,Basic,2023-06-19,8,1,0.14,1,0,0,0.66,0
CUST02582,Pro,2023-03-20,17,4,0.03,3,1,1,0.58,0
CUST02583,Enterprise,2023-10-15,7,12,0.1,2,0,0,0.86,1
CUST02584,Basic,2023-06-03,6,3,0.43,0,0,0,0.66,1
CUST02585,Pro,2023-06-11,12,11,0.17,0,0,1,0.86,1
CUST02586,Basic,2023-05-02,22,5,0.03,2,0,1,0.6,0
CUST02587,Pro,2023-08-24,14,6,0.29,1,1,1,0.64,0
CUST02588,Basic,2023-12-05,24,6,0.32,0,1,2,0.61,1
CUST02589,Basic,2023-04-27,16,8,0.45,0,2,1,0.56,1
CUST02590,Basic,2024-05-05,16,7,0.38,0,0,1,0.66,1
CUST02591,Basic,2023-08-04,19,9,0.39,0,0,1,0.66,1
CUST02592,Enterprise,2023-06-15,21,11,0.23,3,1,1,0.76,1
CUST02593,Basic,2024-02-25,1,1,0.87,1,1,0,0.64,0
CUST02594,Pro,2023-09-07,2,5,0.16,2,0,0,0.68,1
CUST02595,Basic,2023-05-11,19,3,0.45,0,0,1,0.66,1
CUST02596,Basic,2023-06-14,5,7,0.79,1,0,0,0.74,1
CUST02597,Basic,2024-06-08,2,3,0.47,0,0,0,0.66,0
CUST02598,Pro,2024-08-09,5,6,0.23,0,0,0,0.74,0
CUST02599,Basic,2023-02-27,6,4,0.16,0,0,0,0.66,1
CUST02600,Basic,2023-09-22,6,7,0.23,1,0,0,0.66,1
CUST02601,Pro,2024-06-13,13,4,0.25,0,0,1,0.74,1
CUST02602,Basic,2024-07-31,21,7,0.56,1,0,1,0.74,0
CUST02603,Pro,2023-01-20,24,6,0.78,0,0,2,0.87,1
CUST02604,Basic,2023-10-18,3,6,0.49,1,0,0,0.66,1
CUST02605,Basic,2023-08-10,15,4,0.08,1,0,1,0.66,0
CUST02606,Basic,2024-04-27,16,4,0.45,0,0,1,0.66,0
CUST02607,Pro,2023-06-24,8,7,0.71,0,0,0,0.82,1
CUST02608,Basic,2024-02-25,20,1,0.17,1,0,1,0.66,1
CUST02609,Basic,2023-05-27,19,2,0.3,0,0,1,0.66,0
CUST02610,Basic,2023-07-06,20,3,0.6,0,0,1,0.74,0
CUST02611,Pro,2024-06-07,9,7,0.6,0,0,0,0.82,1
CUST02612,Enterprise,2023-06-21,24,14,0.16,0,2,2,0.87,1
CUST02613,Pro,2023-12-17,15,4,0.45,0,1,1,0.64,0
CUST02614,Pro,2023-03-12,8,11,0.5,1,0,0,0.94,1
CUST02615,Pro,2024-01-23,13,12,0.44,1,1,1,0.76,0
CUST02616,Basic,2023-05-16,4,4,0.52,1,2,0,0.64,0
CUST02617,Basic,2023-01-17,7,4,0.37,1,0,0,0.66,1
CUST02618,Pro,2024-06-19,17,8,0.47,1,0,1,0.74,1
CUST02619,Basic,2024-03-05,5,1,0.02,2,0,0,0.6,1
CUST02620,Pro,2023-04-09,6,3,0.21,1,2,0,0.64,1
CUST02621,Pro,2024-05-02,20,11,0.29,1,0,1,0.86,1
CUST02622,Pro,2023-02-09,18,8,0.2,1,0,1,0.74,1
CUST02623,Basic,2024-05-30,4,4,0.01,2,0,0,0.6,0
CUST02624,Pro,2023-04-06,16,5,0.32,0,0,1,0.74,0
CUST02625,Pro,2023-05-14,20,3,0.06,0,0,1,0.74,0
CUST02626,Enterprise,2024-07-06,1,13,0.69,0,0,0,0.95,1
CUST02627,Pro,2024-03-17,17,3,0.01,1,0,1,0.74,0
CUST02628,Basic,2024-03-06,12,4,0.21,3,0,1,0.6,1
CUST02629,Basic,2023-02-14,23,5,0.28,3,0,1,0.6,0
CUST02630,Basic,2024-06-26,14,3,0.01,2,0,1,0.6,0
CUST02631,Enterprise,2023-08-23,16,16,0.67,0,0,1,0.95,1
CUST02632,Basic,2024-01-26,12,6,0.21,1,0,1,0.66,1
CUST02633,Basic,2024-08-12,4,5,0.01,2,0,0,0.6,0
CUST02634,Basic,2024-03-11,5,4,0.16,2,0,0,0.6,0
CUST02635,Enterprise,2023-09-18,16,13,0.06,1,2,1,0.82,1
CUST02636,Pro,2023-08-27,3,10,0.23,2,0,0,0.8,1
CUST02637,Enterprise,2023-10-18,20,15,0.7,0,0,1,0.95,1
CUST02638,Pro,2024-07-10,14,7,0.45,0,0,1,0.74,0
CUST02639,Basic,2023-09-21,7,6,0.45,2,0,0,0.6,1
CUST02640,Pro,2023-01-06,23,10,0.71,0,0,1,0.94,1
CUST02641,Pro,2023-01-08,19,6,0.3,0,1,1,0.64,0
CUST02642,Basic,2024-06-19,4,3,0.23,0,0,0,0.66,1
CUST02643,Basic,2024-06-16,1,4,0.19,0,0,0,0.66,1
CUST02644,Basic,2024-01-20,21,0,0.12,0,0,1,0.66,0
CUST02645,Enterprise,2023-07-30,23,14,0.41,0,0,1,0.92,1
CUST02646,Basic,2023-11-20,14,9,0.4,1,0,1,0.66,0
CUST02647,Basic,2024-01-06,4,5,0.55,0,0,0,0.74,1
CUST02648,Basic,2023-06-08,14,0,0.54,0,0,1,0.74,1
CUST02649,Pro,2024-08-22,9,10,0.2,2,0,0,0.8,1
CUST02650,Basic,2023-09-25,18,4,0.24,2,0,1,0.6,1
CUST02651,Basic,2024-03-09,19,2,0.43,0,0,1,0.66,1
CUST02652,Basic,2024-01-10,20,6,0.36,0,0,1,0.66,1
CUST02653,Pro,2023-10-10,22,4,0.11,1,0,1,0.74,1
CUST02654,Pro,2024-02-11,7,8,0.44,0,0,0,0.74,1
CUST02655,Pro,2024-02-28,18,12,0.35,0,1,1,0.76,1
CUST02656,Basic,2024-07-24,16,3,0.47,0,0,1,0.66,0
CUST02657,Enterprise,2023-07-03,12,7,0.41,0,0,1,0.8,1
CUST02658,Enterprise,2024-07-26,18,9,0.08,0,0,1,0.8,1
CUST02659,Basic,2024-05-10,9,7,0.31,1,2,0,0.56,0
CUST02660,Pro,2023-11-11,19,8,0.39,1,0,1,0.74,1
CUST02661,Pro,2023-12-19,23,8,0.47,0,0,1,0.74,1
CUST02662,Basic,2024-02-12,24,1,0.6,2,2,2,0.63,0
CUST02663,Enterprise,2023-05-22,22,17,0.68,0,1,1,0.9,1
CUST02664,Basic,2023-05-02,24,1,0.68,0,0,2,0.79,1
CUST02665,Basic,2023-08-24,15,2,0.17,3,0,1,0.6,1
CUST02666,Enterprise,2023-06-15,4,22,0.25,3,2,0,0.76,1
CUST02667,Basic,2023-08-08,17,4,0.34,1,0,1,0.66,0
CUST02668,Pro,2024-02-15,11,9,0.59,1,0,0,0.82,1
CUST02669,Basic,2024-07-17,20,6,0.55,2,0,1,0.68,1
CUST02670,Basic,2023-02-23,6,2,0.14,1,0,0,0.66,1
CUST02671,Pro,2024-02-03,21,6,0.68,2,0,1,0.76,1
CUST02672,Basic,2023-01-06,3,5,0.03,4,2,0,0.5,1
CUST02673,Pro,2023-05-29,16,9,0.49,0,0,1,0.74,1
CUST02674,Basic,2024-03-21,3,8,0.23,3,0,0,0.6,0
CUST02675,Pro,2023-03-07,9,9,0.21,1,0,0,0.74,1
CUST02676,Pro,2023-08-16,12,6,0.47,0,0,1,0.74,0
CUST02677,Pro,2023-03-23,20,7,0.39,1,1,1,0.64,1
CUST02678,Pro,2023-02-08,24,13,0.52,0,0,2,0.95,1
CUST02679,Enterprise,2024-01-29,13,11,0.13,4,0,1,0.86,0
CUST02680,Pro,2024-06-17,10,7,0.36,0,0,0,0.74,1
CUST02681,Enterprise,2023-02-28,6,12,0.37,0,0,0,0.92,1
CUST02682,Pro,2024-05-21,15,11,0.08,1,1,1,0.76,0
CUST02683,Basic,2023-01-11,7,4,0.54,2,0,0,0.68,1
CUST02684,Basic,2024-06-14,10,9,0.65,0,0,0,0.74,1
CUST02685,Pro,2023-07-19,2,6,0.15,2,0,0,0.68,1
CUST02686,Enterprise,2024-06-06,17,11,0.42,0,0,1,0.92,1
CUST02687,Pro,2023-08-26,20,17,0.63,3,0,1,0.88,1
CUST02688,Basic,2023-06-23,22,3,0.27,5,0,1,0.6,1
CUST02689,Pro,2023-02-06,12,9,0.39,1,0,1,0.74,1
CUST02690,Basic,2023-09-02,21,5,0.19,1,0,1,0.66,1
CUST02691,Basic,2023-01-01,6,3,0.45,0,0,0,0.66,0
CUST02692,Enterprise,2023-03-30,9,9,0.29,1,0,0,0.8,1
CUST02693,Basic,2024-02-14,12,4,0.29,0,0,1,0.66,1
CUST02694,Basic,2024-02-09,13,3,0.03,2,0,1,0.6,0
CUST02695,Basic,2024-08-23,7,3,0.34,1,0,0,0.66,1
CUST02696,Basic,2024-06-14,1,4,0.12,0,0,0,0.66,1
CUST02697,Basic,2023-03-12,3,3,0.51,0,0,0,0.74,1
CUST02698,Basic,2024-07-16,10,2,0.42,0,0,0,0.66,1
CUST02699,Basic,2024-07-26,19,3,0.27,1,1,1,0.56,1
CUST02700,Pro,2023-12-23,12,8,0.35,0,0,1,0.74,1
CUST02701,Basic,2023-10-11,8,5,0.13,2,2,0,0.5,1
CUST02702,Basic,2023-07-19,15,2,0.23,0,0,1,0.66,1
CUST02703,Basic,2024-02-18,19,4,0.54,0,2,1,0.64,0
CUST02704,Basic,2023-01-05,9,5,0.33,0,0,0,0.66,1
CUST02705,Basic,2023-06-29,14,3,0.19,0,1,1,0.56,1
CUST02706,Pro,2024-06-02,4,7,0.62,0,0,0,0.82,1
CUST02707,Pro,2024-07-26,3,15,0.08,2,0,0,0.8,1
CUST02708,Basic,2024-05-30,10,4,0.05,1,0,0,0.66,1
CUST02709,Enterprise,2023-12-15,4,11,0.27,0,0,0,0.92,1
CUST02710,Pro,2024-06-09,9,8,0.59,0,0,0,0.82,1
CUST02711,Pro,2024-07-04,19,7,0.15,2,0,1,0.68,1
CUST02712,Pro,2023-09-14,23,7,0.65,1,0,1,0.82,1
CUST02713,Pro,2024-03-29,13,3,0.09,2,0,1,0.68,0
CUST02714,Basic,2024-07-30,16,4,0.44,0,0,1,0.66,0
CUST02715,Pro,2023-09-07,11,11,0.76,1,2,0,0.84,1
CUST02716,Basic,2024-04-14,22,3,0.53,0,0,1,0.74,1
CUST02717,Basic,2024-04-16,19,5,0.07,3,1,1,0.5,0
CUST02718,Basic,2023-01-29,16,3,0.35,0,0,1,0.66,1
CUST02719,Pro,2023-04-30,9,8,0.75,0,0,0,0.82,1
CUST02720,Pro,2023-03-11,13,9,0.37,0,0,1,0.74,1
CUST02721,Pro,2023-08-14,22,8,0.33,1,0,1,0.74,0
CUST02722,Pro,2023-08-24,11,9,0.46,1,0,0,0.74,1
CUST02723,Enterprise,2024-02-27,12,10,0.32,1,0,1,0.92,1
CUST02724,Enterprise,2024-06-12,18,16,0.48,3,2,1,0.76,1
CUST02725,Basic,2023-01-10,23,5,0.61,1,2,1,0.64,0
CUST02726,Basic,2023-09-27,8,4,0.06,2,0,0,0.6,1
CUST02727,Basic,2023-10-22,3,2,0.09,1,1,0,0.56,0
CUST02728,Enterprise,2024-02-13,22,12,0.08,2,0,1,0.86,0
CUST02729,Basic,2023-12-17,3,4,0.1,2,0,0,0.6,1
CUST02730,Basic,2024-07-21,6,4,0.35,0,0,0,0.66,1
CUST02731,Basic,2024-05-02,11,2,0.4,1,1,0,0.56,0
CUST02732,Pro,2023-12-29,7,7,0.33,0,0,0,0.74,0
CUST02733,Basic,2024-08-10,9,3,0.21,2,1,0,0.5,0
CUST02734,Pro,2023-07-07,24,6,0.79,0,0,2,0.87,0
CUST02735,Basic,2023-07-14,16,2,0.26,1,1,1,0.56,1
CUST02736,Pro,2023-07-24,8,8,0.24,1,0,0,0.74,1
CUST02737,Basic,2023-09-05,9,6,0.53,0,0,0,0.74,1
CUST02738,Pro,2023-07-31,8,13,0.68,0,0,0,0.94,1
CUST02739,Pro,2023-07-27,8,6,0.4,0,2,0,0.64,0
CUST02740,Enterprise,2023-12-31,5,13,0.14,4,0,0,0.86,1
CUST02741,Enterprise,2023-04-20,4,15,0.36,1,0,0,0.92,1
CUST02742,Basic,2023-03-22,22,3,0.05,4,0,1,0.6,0
CUST02743,Basic,2024-05-19,20,6,0.54,2,1,1,0.58,1
CUST02744,Pro,2023-01-07,18,13,0.17,1,0,1,0.86,1
CUST02745,Enterprise,2023-02-13,16,10,0.17,2,0,1,0.86,1
CUST02746,Pro,2024-01-16,20,5,0.18,0,0,1,0.74,0
CUST02747,Basic,2023-11-19,16,2,0.47,0,0,1,0.66,1
CUST02748,Basic,2024-08-11,9,4,0.34,0,0,0,0.66,0
CUST02749,Pro,2024-05-17,6,4,0.01,1,2,0,0.64,1
CUST02750,Pro,2024-06-07,9,8,0.17,2,0,0,0.68,1
CUST02751,Basic,2024-02-12,8,7,0.25,2,1,0,0.5,0
CUST02752,Basic,2024-08-13,5,5,0.23,2,0,0,0.6,1
CUST02753,Basic,2023-02-25,17,1,0.24,3,0,1,0.6,1
CUST02754,Pro,2024-03-09,16,9,0.73,0,0,1,0.82,1
CUST02755,Pro,2024-07-07,2,4,0.6,0,1,0,0.72,0
CUST02756,Basic,2024-05-29,12,3,0.02,1,0,1,0.66,1
CUST02757,Basic,2024-02-08,22,5,0.01,0,1,1,0.56,1
CUST02758,Basic,2023-06-28,15,5,0.04,3,0,1,0.6,0
CUST02759,Basic,2023-05-04,23,9,0.09,0,0,1,0.66,1
CUST02760,Basic,2024-06-14,15,4,0.29,0,0,1,0.66,1
CUST02761,Pro,2023-11-20,23,10,0.75,0,0,1,0.94,1
CUST02762,Pro,2023-01-09,1,8,0.72,0,0,0,0.82,1
CUST02763,Basic,2023-08-04,13,5,0.15,2,0,1,0.6,0
CUST02764,Enterprise,2024-08-17,4,13,0.16,1,0,0,0.92,1
CUST02765,Enterprise,2023-11-30,12,14,0.38,0,0,1,0.92,1
CUST02766,Basic,2023-09-23,6,7,0.31,0,0,0,0.66,0
CUST02767,Enterprise,2024-07-15,9,11,0.12,3,0,0,0.86,1
CUST02768,Basic,2023-08-31,9,4,0.33,0,0,0,0.66,0
CUST02769,Basic,2024-04-27,20,3,0.27,1,1,1,0.56,0
CUST02770,Basic,2023-12-18,12,2,0.13,0,0,1,0.66,1
CUST02771,Pro,2023-07-08,16,8,0.4,0,0,1,0.74,1
CUST02772,Basic,2024-03-10,7,2,0.05,2,0,0,0.6,1
CUST02773,Pro,2024-03-05,23,4,0.56,0,0,1,0.82,0
CUST02774,Basic,2024-01-17,12,2,0.85,0,0,1,0.74,1
CUST02775,Basic,2024-02-15,9,2,0.06,0,0,0,0.66,1
CUST02776,Pro,2024-04-06,6,10,0.6,0,0,0,0.94,1
CUST02777,Basic,2024-08-08,5,12,0.71,1,1,0,0.76,1
CUST02778,Enterprise,2024-08-12,22,14,0.37,0,0,1,0.92,1
CUST02779,Basic,2023-08-23,4,2,0.47,1,0,0,0.66,1
CUST02780,Basic,2023-10-04,8,3,0.39,0,0,0,0.66,1
CUST02781,Basic,2024-07-22,14,7,0.06,1,0,1,0.66,1
CUST02782,Basic,2024-01-26,7,6,0.84,0,0,0,0.74,1
CUST02783,Basic,2023-05-30,24,4,0.11,2,1,2,0.55,1
CUST02784,Pro,2023-06-03,16,6,0.43,0,0,1,0.74,1
CUST02785,Pro,2023-01-10,6,14,0.56,0,0,0,0.94,1
CUST02786,Enterprise,2024-03-07,16,15,0.07,0,2,1,0.82,1
CUST02787,Pro,2023-05-18,21,9,0.48,1,0,1,0.74,0
CUST02788,Pro,2024-06-13,18,11,0.72,0,1,1,0.84,1
CUST02789,Pro,2023-11-20,16,4,0.1,1,0,1,0.74,1
CUST02790,Enterprise,2023-11-04,9,9,0.68,1,0,0,0.88,1
CUST02791,Enterprise,2024-07-29,19,17,0.58,0,0,1,0.95,1
CUST02792,Pro,2023-02-18,13,10,0.25,1,0,1,0.86,1
CUST02793,Basic,2023-04-12,23,5,0.26,5,2,1,0.5,1
CUST02794,Pro,2023-06-17,2,7,0.62,0,0,0,0.82,1
CUST02795,Pro,2023-08-09,9,6,0.24,2,0,0,0.68,1
