response_id,customer_id,campaign_name,campaign_type,sent_date,delivered,opened,clicked,converted,unsubscribed
RESP002869,CUST00798,Back to School 2024,Social Media,2024-05-02,True,False,False,False,False
RESP002870,CUST00798,New Year Promotion 2025,Email,2025-06-23,True,True,False,False,False
RESP002871,CUST00798,Win-back Campaign Q3,Push Notification,2025-01-10,True,False,False,False,False
RESP002872,CUST00798,Flash Sale Weekend,Email,2024-09-23,True,False,False,False,False
RESP002873,CUST00798,Product Launch - Electronics,Social Media,2024-11-09,True,False,False,False,False
RESP002874,CUST00799,Summer Collection Launch,SMS,2025-05-19,True,True,False,False,False
RESP002875,CUST00799,Holiday Gift Guide 2024,SMS,2023-09-06,True,False,False,False,False
RESP002876,CUST00799,Loyalty Rewards Program,SMS,2024-10-21,True,False,False,False,False
RESP002877,CUST00799,Summer Collection Launch,Social Media,2024-04-03,False,False,False,False,False
RESP002878,CUST00799,Back to School 2024,Social Media,2025-02-01,True,True,False,False,False
RESP002879,CUST00800,Back to School 2024,Email,2021-12-30,True,False,False,False,False
RESP002880,CUST00800,Win-back Campaign Q3,Email,2022-10-17,True,False,False,False,False
RESP002881,CUST00800,Holiday Gift Guide 2024,SMS,2022-12-07,False,False,False,False,False
RESP002882,CUST00800,Summer Collection Launch,Email,2021-05-25,True,False,False,False,False
RESP002883,CUST00800,Flash Sale Weekend,Email,2022-08-29,True,False,False,False,False
RESP002884,CUST00800,Back to School 2024,Email,2021-11-08,True,False,False,False,False
RESP002885,CUST00801,Loyalty Rewards Program,Email,2022-11-28,True,False,False,False,False
RESP002886,CUST00801,Win-back Campaign Q3,Email,2021-11-10,True,False,False,False,False
RESP002887,CUST00801,Product Launch - Electronics,Email,2022-02-18,True,False,False,False,False
RESP002888,CUST00801,Product Launch - Electronics,Email,2022-01-20,True,False,False,False,False
RESP002889,CUST00801,Summer Collection Launch,Email,2021-05-30,True,False,False,False,False
RESP002890,CUST00801,Win-back Campaign Q3,Social Media,2022-01-27,True,True,False,False,False
RESP002891,CUST00801,New Year Promotion 2025,Push Notification,2022-09-19,True,False,False,False,False
RESP002892,CUST00802,Black Friday 2024,SMS,2021-07-09,True,False,False,False,False
RESP002893,CUST00802,New Year Promotion 2025,Push Notification,2020-05-12,True,False,False,False,False
RESP002894,CUST00802,Black Friday 2024,Email,2020-07-21,True,True,False,False,False
RESP002895,CUST00803,New Year Promotion 2025,Display Ads,2021-12-02,True,False,False,False,False
RESP002896,CUST00803,Loyalty Rewards Program,Email,2021-04-20,True,False,False,False,False
RESP002897,CUST00803,Product Launch - Electronics,Push Notification,2022-03-24,False,False,False,False,False
RESP002898,CUST00804,Summer Collection Launch,Email,2024-05-09,True,False,False,False,False
RESP002899,CUST00804,Spring Sale 2024,Email,2025-03-17,True,False,False,False,False
RESP002900,CUST00804,Black Friday 2024,Social Media,2024-01-08,True,False,False,False,False
RESP002901,CUST00804,Flash Sale Weekend,Email,2025-04-02,True,False,False,False,False
RESP002902,CUST00805,Spring Sale 2024,Display Ads,2021-09-09,True,True,False,False,False
RESP002903,CUST00805,Holiday Gift Guide 2024,Email,2021-02-06,True,False,False,False,False
RESP002904,CUST00805,Welcome Series,Display Ads,2021-04-23,True,False,False,False,False
RESP002905,CUST00805,Back to School 2024,Push Notification,2022-10-13,True,False,False,False,False
RESP002906,CUST00805,Flash Sale Weekend,Email,2020-11-19,True,False,False,False,False
RESP002907,CUST00805,Loyalty Rewards Program,Email,2022-08-22,True,False,False,False,False
RESP002908,CUST00806,Product Launch - Electronics,Push Notification,2022-04-15,True,False,False,False,False
RESP002909,CUST00806,Summer Collection Launch,Email,2020-12-12,True,False,False,False,False
RESP002910,CUST00806,Black Friday 2024,Social Media,2021-12-24,True,False,False,False,False
RESP002911,CUST00807,Back to School 2024,Push Notification,2024-04-01,True,True,False,False,False
RESP002912,CUST00807,New Year Promotion 2025,Email,2023-12-23,True,False,False,False,False
RESP002913,CUST00807,Welcome Series,Push Notification,2024-10-12,True,True,False,False,False
RESP002914,CUST00807,Black Friday 2024,Email,2025-09-04,True,False,False,False,False
RESP002915,CUST00808,Loyalty Rewards Program,Email,2024-12-05,True,False,False,False,False
RESP002916,CUST00808,Flash Sale Weekend,Email,2025-08-06,True,True,False,False,False
RESP002917,CUST00808,Product Launch - Electronics,SMS,2024-11-06,True,False,False,False,False
RESP002918,CUST00808,Win-back Campaign Q3,Push Notification,2024-10-25,True,False,False,False,False
RESP002919,CUST00809,Holiday Gift Guide 2024,SMS,2025-02-04,True,True,False,False,False
RESP002920,CUST00809,Holiday Gift Guide 2024,Email,2025-07-20,True,False,False,False,False
RESP002921,CUST00809,Win-back Campaign Q3,Push Notification,2024-09-02,True,False,False,False,False
RESP002922,CUST00809,New Year Promotion 2025,Email,2024-12-09,True,False,False,False,False
RESP002923,CUST00810,Welcome Series,Email,2025-02-17,True,False,False,False,False
RESP002924,CUST00810,Flash Sale Weekend,Email,2024-06-08,True,True,False,False,False
RESP002925,CUST00810,Holiday Gift Guide 2024,SMS,2025-07-10,True,False,False,False,False
RESP002926,CUST00811,Product Launch - Electronics,SMS,2025-01-14,True,False,False,False,False
RESP002927,CUST00811,Win-back Campaign Q3,Email,2023-11-15,True,True,True,False,True
RESP002928,CUST00811,Win-back Campaign Q3,Push Notification,2025-02-25,True,False,False,False,False
RESP002929,CUST00812,Back to School 2024,Email,2022-12-23,True,False,False,False,False
RESP002930,CUST00812,Flash Sale Weekend,Email,2023-08-24,True,False,False,False,False
RESP002931,CUST00812,Summer Collection Launch,SMS,2023-07-08,True,False,False,False,False
RESP002932,CUST00812,Welcome Series,Push Notification,2023-07-14,True,False,False,False,False
RESP002933,CUST00813,Welcome Series,Email,2022-06-05,True,True,False,False,False
RESP002934,CUST00813,Customer Appreciation Week,Email,2022-08-07,True,False,False,False,False
RESP002935,CUST00813,Summer Collection Launch,Email,2021-08-29,True,False,False,False,False
RESP002936,CUST00813,Spring Sale 2024,Email,2021-11-08,True,False,False,False,False
RESP002937,CUST00813,Loyalty Rewards Program,Push Notification,2022-12-19,True,False,False,False,False
RESP002938,CUST00814,New Year Promotion 2025,Email,2022-06-20,True,True,False,False,False
RESP002939,CUST00814,Holiday Gift Guide 2024,SMS,2022-04-16,True,False,False,False,False
RESP002940,CUST00814,Loyalty Rewards Program,Push Notification,2022-02-27,True,False,False,False,False
RESP002941,CUST00814,Customer Appreciation Week,Email,2022-06-03,True,False,False,False,False
RESP002942,CUST00815,Summer Collection Launch,SMS,2022-03-12,True,False,False,False,False
RESP002943,CUST00815,Welcome Series,Email,2021-11-02,True,False,False,False,False
RESP002944,CUST00815,Black Friday 2024,Email,2022-03-23,True,False,False,False,False
RESP002945,CUST00816,Flash Sale Weekend,SMS,2020-09-30,True,False,False,False,False
RESP002946,CUST00816,Black Friday 2024,Email,2021-08-04,True,False,False,False,False
RESP002947,CUST00816,Win-back Campaign Q3,Email,2021-03-19,True,True,False,False,False
RESP002948,CUST00817,Flash Sale Weekend,Email,2023-06-28,True,False,False,False,False
RESP002949,CUST00817,Loyalty Rewards Program,Social Media,2023-03-17,True,False,False,False,False
RESP002950,CUST00817,Welcome Series,Email,2023-06-28,True,False,False,False,False
RESP002951,CUST00818,Black Friday 2024,SMS,2025-06-27,True,False,False,False,False
RESP002952,CUST00818,Flash Sale Weekend,Push Notification,2025-05-15,True,False,False,False,False
RESP002953,CUST00818,Welcome Series,Social Media,2025-06-17,True,True,False,False,False
RESP002954,CUST00818,Win-back Campaign Q3,Push Notification,2025-08-13,True,False,False,False,False
RESP002955,CUST00818,Loyalty Rewards Program,SMS,2025-08-31,True,False,False,False,False
RESP002956,CUST00819,Product Launch - Electronics,Email,2022-05-28,True,True,False,False,False
RESP002957,CUST00819,Back to School 2024,Email,2021-10-21,True,False,False,False,False
RESP002958,CUST00820,Spring Sale 2024,Email,2024-12-01,True,False,False,False,False
RESP002959,CUST00820,Product Launch - Electronics,Email,2025-07-13,True,False,False,False,False
RESP002960,CUST00821,Spring Sale 2024,Display Ads,2023-09-15,True,False,False,False,False
RESP002961,CUST00821,Spring Sale 2024,Email,2022-07-28,True,False,False,False,False
RESP002962,CUST00821,Back to School 2024,Social Media,2023-01-20,True,False,False,False,False
RESP002963,CUST00822,Product Launch - Electronics,Email,2025-06-30,True,False,False,False,False
RESP002964,CUST00822,Welcome Series,Email,2023-10-19,True,False,False,False,False
RESP002965,CUST00822,Summer Collection Launch,Email,2025-06-06,True,False,False,False,False
RESP002966,CUST00822,Summer Collection Launch,Push Notification,2024-02-08,True,False,False,False,False
RESP002967,CUST00822,New Year Promotion 2025,SMS,2025-08-04,False,False,False,False,False
RESP002968,CUST00822,Welcome Series,SMS,2024-12-18,True,False,False,False,False
RESP002969,CUST00823,Back to School 2024,Push Notification,2024-05-05,True,False,False,False,False
RESP002970,CUST00823,Spring Sale 2024,Social Media,2024-12-08,True,False,False,False,False
RESP002971,CUST00823,Welcome Series,SMS,2024-05-25,True,False,False,False,False
RESP002972,CUST00823,Welcome Series,Email,2024-08-08,True,False,False,False,False
RESP002973,CUST00823,Flash Sale Weekend,Email,2023-05-20,True,False,False,False,False
RESP002974,CUST00824,New Year Promotion 2025,Email,2023-03-30,True,True,False,False,False
RESP002975,CUST00824,Black Friday 2024,Display Ads,2022-12-27,True,False,False,False,False
RESP002976,CUST00824,Flash Sale Weekend,Display Ads,2024-04-13,True,False,False,False,False
RESP002977,CUST00824,Customer Appreciation Week,Email,2022-06-29,True,False,False,False,False
RESP002978,CUST00824,Product Launch - Electronics,Email,2024-04-14,False,False,False,False,False
RESP002979,CUST00825,Summer Collection Launch,Social Media,2020-11-03,True,False,False,False,False
RESP002980,CUST00825,Product Launch - Electronics,Email,2020-03-20,True,False,False,False,False
RESP002981,CUST00825,Spring Sale 2024,Email,2020-07-06,False,False,False,False,False
RESP002982,CUST00826,Black Friday 2024,Email,2025-09-14,True,False,False,False,False
RESP002983,CUST00826,Welcome Series,Email,2025-08-25,True,False,False,False,False
RESP002984,CUST00826,New Year Promotion 2025,Email,2025-04-30,True,False,False,False,False
RESP002985,CUST00826,Win-back Campaign Q3,Push Notification,2025-09-18,True,False,False,False,False
RESP002986,CUST00826,Customer Appreciation Week,Display Ads,2025-07-08,True,False,False,False,False
RESP002987,CUST00826,Loyalty Rewards Program,Email,2024-12-17,True,False,False,False,False
RESP002988,CUST00828,Loyalty Rewards Program,Email,2023-12-10,True,False,False,False,False
RESP002989,CUST00828,Customer Appreciation Week,SMS,2023-04-06,True,False,False,False,False
RESP002990,CUST00828,Loyalty Rewards Program,Email,2023-04-20,True,False,False,False,False
RESP002991,CUST00828,Welcome Series,Email,2023-11-16,True,False,False,False,False
RESP002992,CUST00828,Product Launch - Electronics,Email,2023-03-23,True,False,False,False,False
RESP002993,CUST00829,Black Friday 2024,Push Notification,2023-03-27,True,False,False,False,False
RESP002994,CUST00829,Customer Appreciation Week,Display Ads,2022-07-03,True,True,False,False,False
RESP002995,CUST00829,Product Launch - Electronics,Email,2022-05-08,True,False,False,False,False
RESP002996,CUST00829,Holiday Gift Guide 2024,Social Media,2022-10-15,True,False,False,False,False
RESP002997,CUST00829,Black Friday 2024,Display Ads,2022-05-25,True,True,False,False,False
RESP002998,CUST00830,Back to School 2024,Email,2024-01-26,True,False,False,False,False
RESP002999,CUST00830,Loyalty Rewards Program,Email,2022-10-27,True,False,False,False,False
RESP003000,CUST00831,Spring Sale 2024,Display Ads,2025-04-23,True,False,False,False,False
RESP003001,CUST00831,Loyalty Rewards Program,Email,2025-05-21,True,False,False,False,False
RESP003002,CUST00831,Holiday Gift Guide 2024,SMS,2025-08-05,True,True,False,False,True
RESP003003,CUST00832,Welcome Series,Social Media,2023-08-08,False,False,False,False,False
RESP003004,CUST00832,Customer Appreciation Week,Display Ads,2024-02-01,True,False,False,False,True
RESP003005,CUST00833,Back to School 2024,Push Notification,2021-10-12,True,True,False,False,False
RESP003006,CUST00833,Welcome Series,Display Ads,2020-08-19,True,True,True,False,False
RESP003007,CUST00833,Spring Sale 2024,Email,2021-07-09,True,False,False,False,False
RESP003008,CUST00833,Flash Sale Weekend,SMS,2021-06-19,True,False,False,False,False
RESP003009,CUST00833,Summer Collection Launch,Email,2020-08-10,True,True,True,False,False
RESP003010,CUST00835,Flash Sale Weekend,Email,2024-03-14,True,False,False,False,True
RESP003011,CUST00835,Loyalty Rewards Program,Email,2024-07-20,True,False,False,False,False
RESP003012,CUST00835,Holiday Gift Guide 2024,SMS,2023-05-27,True,False,False,False,False
RESP003013,CUST00835,Welcome Series,Email,2025-01-06,True,True,False,False,False
RESP003014,CUST00836,Loyalty Rewards Program,Email,2022-03-19,True,False,False,False,False
RESP003015,CUST00836,Flash Sale Weekend,Push Notification,2020-09-30,True,False,False,False,False
RESP003016,CUST00836,Spring Sale 2024,Display Ads,2021-09-09,True,False,False,False,False
RESP003017,CUST00836,Flash Sale Weekend,Push Notification,2021-01-03,True,False,False,False,False
RESP003018,CUST00838,Product Launch - Electronics,Email,2021-11-27,True,False,False,False,False
RESP003019,CUST00838,Flash Sale Weekend,Email,2023-04-03,True,True,False,False,False
RESP003020,CUST00838,Customer Appreciation Week,Push Notification,2022-10-03,True,False,False,False,False
RESP003021,CUST00838,Holiday Gift Guide 2024,Social Media,2022-05-31,True,False,False,False,False
RESP003022,CUST00839,Summer Collection Launch,Social Media,2025-08-13,True,False,False,False,False
RESP003023,CUST00839,Black Friday 2024,SMS,2025-02-08,False,False,False,False,False
RESP003024,CUST00839,Black Friday 2024,Push Notification,2025-06-11,True,False,False,False,False
RESP003025,CUST00839,New Year Promotion 2025,SMS,2025-07-26,True,False,False,False,False
RESP003026,CUST00840,Back to School 2024,Social Media,2022-06-30,True,False,False,False,False
RESP003027,CUST00840,Loyalty Rewards Program,Email,2021-06-15,True,False,False,False,False
RESP003028,CUST00840,Win-back Campaign Q3,Push Notification,2021-03-23,True,False,False,False,False
RESP003029,CUST00841,Flash Sale Weekend,Display Ads,2021-04-15,True,True,False,False,False
RESP003030,CUST00841,Back to School 2024,Push Notification,2021-08-22,True,False,False,False,False
RESP003031,CUST00841,Customer Appreciation Week,Social Media,2021-04-08,True,False,False,False,False
RESP003032,CUST00841,Loyalty Rewards Program,SMS,2021-11-17,True,False,False,False,False
RESP003033,CUST00841,Welcome Series,Email,2022-02-03,True,False,False,False,False
RESP003034,CUST00841,Win-back Campaign Q3,Email,2022-06-19,True,False,False,False,False
RESP003035,CUST00842,Holiday Gift Guide 2024,Email,2024-03-30,True,False,False,False,False
RESP003036,CUST00842,Product Launch - Electronics,Email,2023-09-01,True,False,False,False,True
RESP003037,CUST00842,Black Friday 2024,Push Notification,2024-10-15,True,True,False,False,False
RESP003038,CUST00842,Black Friday 2024,Display Ads,2024-09-13,True,False,False,False,False
RESP003039,CUST00843,Flash Sale Weekend,Email,2020-07-20,True,True,True,False,False
RESP003040,CUST00843,Black Friday 2024,SMS,2021-09-29,True,False,False,False,False
RESP003041,CUST00843,Back to School 2024,Email,2021-05-01,True,True,False,False,False
