session_id,customer_id,current_product_id,current_category,current_price,prev_product_1,prev_product_2,prev_product_3,products_in_cart,device_type,traffic_source,time_on_page_sec,scroll_depth,clicked_product_image,session_length_mins,products_viewed_count,recommendation_clicked
SESS005700,CUST01775,PROD0185,Clothing,64.23,PROD0154,NONE,NONE,0,Mobile,Social,47,0.84,1,34,2,0
SESS005701,CUST02936,PROD0178,Home,88.31,PROD0065,PROD0130,PROD0075,0,Mobile,Organic,218,0.89,0,1,5,1
SESS005702,CUST02656,PROD0034,Clothing,27.8,PROD0077,PROD0156,PROD0087,1,Mobile,Social,272,0.84,0,18,4,0
SESS005703,CUST02498,PROD0132,Sports,36.43,PROD0142,NONE,NONE,0,Mobile,Organic,30,0.43,0,8,2,0
SESS005704,CUST02579,PROD0017,Clothing,37.74,PROD0166,PROD0022,PROD0073,0,Desktop,Direct,125,0.35,1,23,6,0
SESS005705,CUST01421,PROD0116,Clothing,101.46,PROD0161,PROD0140,PROD0130,0,Mobile,Organic,127,0.3,0,8,6,0
SESS005706,CUST01876,PROD0193,Clothing,134.04,NONE,NONE,NONE,3,Mobile,Social,267,0.79,0,8,1,1
SESS005707,CUST00147,PROD0178,Home,88.31,PROD0168,PROD0113,PROD0024,0,Mobile,Paid,179,0.42,0,31,5,0
SESS005708,CUST01463,PROD0046,Home,24.16,PROD0061,PROD0140,PROD0103,2,Mobile,Social,253,0.21,0,30,5,0
SESS005709,CUST01834,PROD0100,Clothing,61.11,PROD0123,PROD0051,PROD0139,0,Desktop,Paid,86,0.6,1,38,7,1
SESS005710,CUST02690,PROD0048,Home,113.51,PROD0007,PROD0158,PROD0116,0,Mobile,Social,297,0.18,0,7,6,0
SESS005711,CUST01126,PROD0098,Home,270.5,PROD0200,PROD0020,PROD0158,1,Desktop,Paid,171,0.97,1,14,4,0
SESS005712,CUST00261,PROD0185,Clothing,64.23,PROD0161,PROD0170,PROD0119,2,Mobile,Social,153,0.35,0,12,7,0
SESS005713,CUST02028,PROD0157,Electronics,57.16,PROD0137,PROD0127,PROD0099,0,Mobile,Organic,35,0.6,1,1,4,1
SESS005714,CUST02220,PROD0039,Home,95.97,PROD0160,PROD0148,PROD0112,2,Mobile,Paid,147,0.92,0,20,7,0
SESS005715,CUST02072,PROD0128,Clothing,64.46,PROD0184,PROD0040,PROD0034,0,Mobile,Paid,79,0.51,0,3,4,0
SESS005716,CUST01312,PROD0133,Electronics,243.8,NONE,NONE,NONE,0,Mobile,Email,159,0.47,0,32,1,0
SESS005717,CUST02363,PROD0051,Clothing,29.77,PROD0127,PROD0192,PROD0010,0,Tablet,Social,52,0.59,1,22,6,0
SESS005718,CUST02635,PROD0137,Electronics,42.07,PROD0082,PROD0175,NONE,0,Desktop,Email,85,0.99,0,29,3,1
SESS005719,CUST02148,PROD0001,Sports,22.43,PROD0103,PROD0165,PROD0048,2,Mobile,Organic,219,0.76,0,17,4,0
SESS005720,CUST02795,PROD0161,Electronics,337.18,PROD0061,PROD0095,PROD0014,0,Mobile,Social,200,0.29,1,11,7,1
SESS005721,CUST02849,PROD0069,Home,33.75,PROD0008,NONE,NONE,0,Desktop,Paid,129,0.24,0,8,2,1
SESS005722,CUST02718,PROD0093,Clothing,69.66,PROD0194,NONE,NONE,1,Tablet,Email,185,0.82,0,21,2,0
SESS005723,CUST01599,PROD0098,Home,270.5,PROD0187,NONE,NONE,3,Mobile,Organic,43,0.48,0,20,2,0
SESS005724,CUST02538,PROD0085,Electronics,297.41,PROD0176,PROD0117,PROD0146,0,Mobile,Organic,252,0.68,0,23,6,1
SESS005725,CUST00157,PROD0008,Sports,88.48,PROD0173,PROD0032,PROD0043,0,Desktop,Social,179,0.43,0,19,5,1
SESS005726,CUST01146,PROD0139,Electronics,39.29,PROD0046,PROD0200,PROD0192,1,Desktop,Social,111,0.36,1,34,6,0
SESS005727,CUST01404,PROD0096,Sports,135.43,PROD0069,PROD0065,PROD0047,0,Mobile,Paid,225,0.94,0,11,4,0
SESS005728,CUST02145,PROD0101,Home,57.48,PROD0118,PROD0152,PROD0101,0,Desktop,Organic,156,0.12,1,44,7,1
SESS005729,CUST00804,PROD0036,Books,49.86,PROD0091,PROD0157,PROD0076,0,Mobile,Paid,226,0.8,0,17,5,0
SESS005730,CUST00761,PROD0164,Clothing,119.23,PROD0064,PROD0163,PROD0035,0,Mobile,Paid,261,0.82,0,1,5,0
SESS005731,CUST02800,PROD0137,Electronics,42.07,PROD0190,NONE,NONE,0,Mobile,Paid,288,0.9,0,25,2,0
SESS005732,CUST02360,PROD0069,Home,33.75,PROD0101,PROD0057,PROD0050,0,Tablet,Organic,291,0.25,1,41,5,0
SESS005733,CUST02238,PROD0147,Home,37.46,PROD0027,NONE,NONE,0,Mobile,Paid,102,0.53,0,36,2,0
SESS005734,CUST01394,PROD0104,Home,77.51,PROD0043,PROD0067,PROD0021,2,Desktop,Organic,265,0.36,0,40,7,1
SESS005735,CUST02804,PROD0175,Books,65.04,PROD0084,PROD0048,PROD0137,0,Mobile,Organic,283,0.62,0,19,4,0
SESS005736,CUST01384,PROD0185,Clothing,64.23,PROD0124,NONE,NONE,0,Mobile,Organic,276,0.81,0,26,2,1
SESS005737,CUST00729,PROD0088,Clothing,28.48,PROD0100,PROD0043,PROD0148,0,Mobile,Organic,116,0.56,0,33,6,0
SESS005738,CUST00704,PROD0104,Home,77.51,PROD0151,NONE,NONE,3,Mobile,Paid,180,0.29,0,42,2,1
SESS005739,CUST00908,PROD0178,Home,88.31,PROD0057,NONE,NONE,0,Mobile,Organic,195,0.19,0,17,2,1
SESS005740,CUST01407,PROD0136,Home,22.45,PROD0156,PROD0176,PROD0095,0,Desktop,Social,181,0.79,0,17,7,1
SESS005741,CUST00419,PROD0058,Clothing,33.27,PROD0130,PROD0028,PROD0144,0,Desktop,Organic,221,0.13,1,24,4,1
SESS005742,CUST02911,PROD0101,Home,57.48,PROD0095,PROD0094,PROD0007,1,Mobile,Paid,189,0.64,1,11,5,0
SESS005743,CUST02646,PROD0126,Clothing,135.5,NONE,NONE,NONE,1,Desktop,Paid,114,0.36,1,13,1,0
SESS005744,CUST02126,PROD0068,Sports,60.05,PROD0099,PROD0144,PROD0084,0,Desktop,Organic,293,0.6,0,25,6,1
SESS005745,CUST00065,PROD0157,Electronics,57.16,PROD0083,PROD0194,NONE,0,Mobile,Social,283,0.91,0,34,3,0
SESS005746,CUST01998,PROD0198,Home,55.26,PROD0175,PROD0074,PROD0067,3,Mobile,Paid,234,0.68,0,9,6,1
SESS005747,CUST00919,PROD0002,Home,70.47,NONE,NONE,NONE,0,Tablet,Direct,179,0.68,1,27,1,1
SESS005748,CUST00796,PROD0079,Home,11.6,PROD0161,PROD0160,PROD0031,0,Desktop,Email,118,0.78,1,31,4,1
SESS005749,CUST02767,PROD0132,Sports,36.43,NONE,NONE,NONE,1,Mobile,Paid,153,0.14,0,27,1,0
SESS005750,CUST02364,PROD0020,Sports,62.62,PROD0029,NONE,NONE,0,Desktop,Social,238,0.83,0,36,2,1
SESS005751,CUST01972,PROD0154,Sports,24.48,PROD0124,PROD0043,PROD0013,0,Mobile,Organic,79,0.61,0,26,6,1
SESS005752,CUST00816,PROD0134,Sports,210.7,PROD0181,PROD0086,PROD0149,1,Mobile,Direct,5,0.42,0,13,6,0
SESS005753,CUST00967,PROD0069,Home,33.75,PROD0010,PROD0023,NONE,0,Desktop,Organic,190,0.66,0,40,3,0
SESS005754,CUST01492,PROD0054,Electronics,51.04,PROD0101,PROD0079,PROD0023,0,Mobile,Email,230,0.87,1,39,6,1
SESS005755,CUST01333,PROD0076,Home,40.18,PROD0117,NONE,NONE,0,Desktop,Social,181,0.46,0,38,2,0
SESS005756,CUST00441,PROD0084,Books,41.3,PROD0084,PROD0052,PROD0028,0,Mobile,Paid,70,0.3,1,13,5,0
SESS005757,CUST00888,PROD0187,Home,66.75,PROD0045,NONE,NONE,0,Desktop,Paid,133,0.32,0,43,2,1
SESS005758,CUST01500,PROD0159,Books,65.32,PROD0055,PROD0108,PROD0122,0,Desktop,Direct,121,0.36,0,15,7,1
SESS005759,CUST02982,PROD0135,Books,100.64,PROD0025,PROD0061,NONE,2,Desktop,Organic,217,0.41,0,27,3,1
SESS005760,CUST01746,PROD0115,Sports,77.87,PROD0082,PROD0012,PROD0005,1,Mobile,Email,93,0.94,0,26,6,1
SESS005761,CUST02543,PROD0069,Home,33.75,PROD0039,PROD0179,NONE,1,Mobile,Direct,31,0.79,1,41,3,1
SESS005762,CUST02636,PROD0028,Clothing,154.92,PROD0073,PROD0198,PROD0023,0,Mobile,Direct,199,0.67,1,18,7,1
SESS005763,CUST00145,PROD0199,Books,19.6,NONE,NONE,NONE,1,Mobile,Social,299,0.71,0,31,1,0
SESS005764,CUST01450,PROD0046,Home,24.16,PROD0117,PROD0099,PROD0158,0,Desktop,Social,96,0.22,0,37,6,0
SESS005765,CUST02168,PROD0032,Home,128.46,PROD0179,PROD0152,PROD0135,0,Desktop,Organic,61,0.52,0,14,5,0
SESS005766,CUST01937,PROD0144,Electronics,75.46,PROD0016,PROD0155,PROD0188,1,Mobile,Direct,54,0.7,0,33,7,0
SESS005767,CUST00540,PROD0194,Home,17.24,NONE,NONE,NONE,1,Desktop,Direct,14,0.59,0,12,1,0
SESS005768,CUST01958,PROD0002,Home,70.47,NONE,NONE,NONE,0,Desktop,Organic,113,0.32,0,37,1,0
SESS005769,CUST01113,PROD0093,Clothing,69.66,PROD0034,PROD0061,PROD0132,1,Mobile,Direct,61,0.22,0,39,7,0
SESS005770,CUST02158,PROD0143,Electronics,232.98,PROD0197,PROD0090,PROD0103,1,Desktop,Paid,265,0.6,1,31,6,1
SESS005771,CUST00667,PROD0036,Books,49.86,PROD0085,PROD0143,PROD0199,1,Desktop,Paid,273,0.94,0,20,6,1
SESS005772,CUST01754,PROD0107,Books,48.98,NONE,NONE,NONE,0,Desktop,Paid,129,0.63,1,24,1,1
SESS005773,CUST00240,PROD0084,Books,41.3,PROD0198,PROD0150,PROD0130,0,Desktop,Direct,227,0.47,0,24,6,0
SESS005774,CUST01702,PROD0194,Home,17.24,PROD0116,PROD0138,NONE,1,Desktop,Direct,110,0.92,1,32,3,1
SESS005775,CUST01812,PROD0072,Sports,65.75,NONE,NONE,NONE,1,Mobile,Paid,47,0.14,0,12,1,0
SESS005776,CUST01224,PROD0043,Sports,97.44,PROD0036,PROD0127,PROD0181,1,Mobile,Direct,95,0.87,1,16,6,1
SESS005777,CUST01384,PROD0131,Books,50.8,PROD0087,PROD0190,PROD0172,1,Desktop,Organic,100,0.12,0,26,5,1
SESS005778,CUST01146,PROD0139,Electronics,39.29,PROD0162,PROD0087,PROD0188,1,Desktop,Paid,135,0.96,0,18,7,1
SESS005779,CUST02410,PROD0109,Electronics,15.81,PROD0094,NONE,NONE,1,Mobile,Organic,32,0.21,0,28,2,0
SESS005780,CUST01300,PROD0183,Sports,124.12,PROD0158,PROD0074,PROD0046,1,Desktop,Social,158,0.98,0,18,6,1
SESS005781,CUST02057,PROD0033,Clothing,29.26,PROD0078,PROD0158,PROD0031,1,Mobile,Direct,204,0.12,0,20,7,0
SESS005782,CUST00340,PROD0178,Home,88.31,PROD0110,PROD0086,NONE,2,Desktop,Email,191,0.51,0,25,3,1
SESS005783,CUST00105,PROD0035,Books,61.58,PROD0002,NONE,NONE,0,Mobile,Paid,186,0.4,1,10,2,1
SESS005784,CUST00162,PROD0011,Books,43.18,PROD0040,PROD0079,PROD0096,0,Mobile,Social,283,0.49,0,29,7,0
SESS005785,CUST02619,PROD0059,Home,82.26,PROD0151,NONE,NONE,1,Mobile,Paid,91,0.83,0,33,2,1
SESS005786,CUST02652,PROD0060,Home,84.33,PROD0019,PROD0061,PROD0034,3,Mobile,Organic,298,0.37,1,23,5,0
SESS005787,CUST02633,PROD0030,Books,131.59,PROD0084,PROD0082,PROD0018,0,Desktop,Paid,289,0.62,1,15,6,1
SESS005788,CUST00854,PROD0002,Home,70.47,PROD0083,PROD0088,PROD0124,0,Tablet,Social,71,0.19,0,21,4,0
SESS005789,CUST00139,PROD0134,Sports,210.7,PROD0053,NONE,NONE,0,Mobile,Social,202,0.48,0,28,2,0
SESS005790,CUST02595,PROD0163,Home,49.96,NONE,NONE,NONE,0,Desktop,Paid,17,0.65,0,26,1,0
SESS005791,CUST01744,PROD0143,Electronics,232.98,PROD0189,PROD0047,PROD0175,0,Mobile,Social,34,0.13,0,4,5,0
SESS005792,CUST00412,PROD0073,Electronics,62.79,PROD0078,PROD0073,PROD0134,0,Desktop,Paid,49,0.55,1,24,6,0
SESS005793,CUST02150,PROD0158,Clothing,27.79,NONE,NONE,NONE,1,Desktop,Organic,71,0.2,0,43,1,1
SESS005794,CUST01570,PROD0099,Books,61.55,PROD0151,PROD0159,PROD0184,0,Mobile,Organic,236,0.89,0,5,7,1
SESS005795,CUST02010,PROD0037,Books,35.6,PROD0128,PROD0177,PROD0057,1,Mobile,Social,86,0.82,0,33,5,0
SESS005796,CUST01733,PROD0115,Sports,77.87,NONE,NONE,NONE,1,Tablet,Organic,259,0.63,1,6,1,0
SESS005797,CUST02611,PROD0113,Home,30.43,PROD0185,PROD0075,PROD0165,2,Mobile,Paid,155,0.63,0,31,7,1
SESS005798,CUST01693,PROD0039,Home,95.97,NONE,NONE,NONE,0,Mobile,Organic,207,0.14,0,34,1,0
SESS005799,CUST00027,PROD0034,Clothing,27.8,PROD0094,PROD0132,PROD0190,0,Desktop,Direct,42,0.57,0,21,5,0
SESS005800,CUST02883,PROD0043,Sports,97.44,PROD0095,PROD0074,NONE,1,Desktop,Organic,82,0.63,0,36,3,0
SESS005801,CUST00857,PROD0018,Sports,57.59,PROD0135,PROD0056,PROD0045,0,Mobile,Organic,114,0.31,0,10,7,1
SESS005802,CUST02899,PROD0140,Sports,119.97,PROD0028,PROD0189,NONE,0,Desktop,Organic,218,0.54,1,32,3,0
SESS005803,CUST00548,PROD0049,Electronics,32.13,PROD0017,NONE,NONE,1,Desktop,Organic,187,0.7,0,15,2,1
SESS005804,CUST00518,PROD0052,Home,78.72,PROD0156,PROD0037,PROD0166,1,Mobile,Organic,284,0.45,0,40,5,0
SESS005805,CUST00030,PROD0161,Electronics,337.18,PROD0079,PROD0160,NONE,2,Mobile,Social,272,0.25,0,6,3,0
SESS005806,CUST00380,PROD0016,Clothing,74.55,PROD0097,PROD0190,PROD0003,0,Desktop,Direct,59,0.57,0,30,4,0
SESS005807,CUST00369,PROD0134,Sports,210.7,PROD0063,PROD0107,PROD0068,0,Mobile,Paid,215,0.9,1,2,5,0
SESS005808,CUST02006,PROD0041,Sports,35.74,PROD0053,NONE,NONE,0,Desktop,Social,293,0.25,0,40,2,1
SESS005809,CUST02940,PROD0142,Books,28.68,NONE,NONE,NONE,0,Mobile,Direct,229,0.24,0,22,1,0
SESS005810,CUST01898,PROD0089,Clothing,90.75,PROD0007,NONE,NONE,1,Mobile,Paid,264,0.12,1,1,2,0
SESS005811,CUST02182,PROD0043,Sports,97.44,PROD0197,PROD0121,NONE,1,Mobile,Organic,211,0.54,0,9,3,0
SESS005812,CUST01655,PROD0133,Electronics,243.8,PROD0181,PROD0023,PROD0171,0,Mobile,Social,36,0.28,0,41,4,0
SESS005813,CUST01868,PROD0046,Home,24.16,PROD0047,PROD0090,NONE,0,Desktop,Social,160,0.42,0,34,3,0
SESS005814,CUST01967,PROD0119,Books,42.12,NONE,NONE,NONE,0,Desktop,Organic,111,0.96,1,26,1,1
SESS005815,CUST01315,PROD0067,Sports,13.9,PROD0192,PROD0093,PROD0144,0,Desktop,Social,80,0.9,0,39,5,0
SESS005816,CUST02572,PROD0069,Home,33.75,PROD0124,PROD0035,PROD0098,0,Desktop,Paid,121,0.83,1,10,5,0
SESS005817,CUST00634,PROD0147,Home,37.46,PROD0009,PROD0084,PROD0037,1,Mobile,Paid,93,0.74,0,9,4,1
SESS005818,CUST02534,PROD0024,Electronics,60.8,PROD0131,PROD0199,PROD0172,0,Mobile,Email,168,0.27,0,8,4,1
SESS005819,CUST01858,PROD0098,Home,270.5,PROD0169,PROD0142,PROD0062,0,Mobile,Organic,276,0.23,0,35,6,1
SESS005820,CUST02989,PROD0027,Home,79.9,PROD0101,PROD0014,PROD0141,1,Mobile,Paid,192,0.78,0,23,6,1
SESS005821,CUST00745,PROD0184,Books,62.36,PROD0113,NONE,NONE,1,Desktop,Organic,55,0.71,0,18,2,0
SESS005822,CUST00496,PROD0166,Books,34.93,PROD0121,PROD0045,PROD0017,0,Mobile,Organic,39,0.77,0,33,5,0
SESS005823,CUST01873,PROD0176,Books,37.06,PROD0056,PROD0051,PROD0114,0,Tablet,Organic,53,0.25,0,40,4,0
SESS005824,CUST02938,PROD0187,Home,66.75,PROD0056,PROD0145,PROD0168,1,Desktop,Direct,269,0.36,0,36,7,0
SESS005825,CUST02387,PROD0048,Home,113.51,PROD0008,PROD0084,NONE,0,Mobile,Direct,245,0.79,0,35,3,0
SESS005826,CUST00745,PROD0045,Sports,18.55,PROD0040,PROD0148,PROD0146,0,Mobile,Social,215,0.66,0,9,5,0
SESS005827,CUST02519,PROD0055,Clothing,7.4,PROD0190,PROD0106,PROD0044,1,Mobile,Direct,62,0.43,1,27,4,1
SESS005828,CUST00413,PROD0188,Electronics,37.98,PROD0110,PROD0084,NONE,0,Desktop,Organic,141,0.83,1,37,3,0
SESS005829,CUST02693,PROD0150,Electronics,37.27,PROD0020,NONE,NONE,0,Desktop,Organic,97,0.34,0,30,2,0
SESS005830,CUST02623,PROD0078,Books,631.99,PROD0061,PROD0142,PROD0141,1,Mobile,Paid,132,0.89,0,40,5,1
SESS005831,CUST00590,PROD0061,Books,39.13,PROD0043,PROD0084,NONE,3,Mobile,Organic,212,0.45,1,5,3,1
SESS005832,CUST02676,PROD0094,Clothing,67.07,NONE,NONE,NONE,3,Mobile,Direct,68,0.25,1,23,1,1
SESS005833,CUST02878,PROD0063,Home,30.68,PROD0148,PROD0139,PROD0053,0,Desktop,Direct,218,0.56,0,4,6,1
SESS005834,CUST01312,PROD0143,Electronics,232.98,PROD0079,PROD0069,PROD0107,1,Desktop,Paid,238,0.73,1,6,7,1
SESS005835,CUST00501,PROD0126,Clothing,135.5,PROD0186,PROD0166,PROD0119,1,Mobile,Paid,128,0.49,1,12,6,1
SESS005836,CUST02020,PROD0057,Home,97.74,PROD0042,PROD0101,NONE,0,Mobile,Organic,223,0.36,0,19,3,0
SESS005837,CUST01188,PROD0064,Clothing,43.99,PROD0006,PROD0147,NONE,0,Mobile,Paid,238,0.17,0,5,3,1
SESS005838,CUST01363,PROD0067,Sports,13.9,PROD0065,PROD0148,PROD0199,1,Mobile,Paid,223,0.26,0,34,7,0
SESS005839,CUST02041,PROD0157,Electronics,57.16,PROD0184,NONE,NONE,0,Mobile,Organic,63,0.32,1,10,2,1
SESS005840,CUST02970,PROD0030,Books,131.59,PROD0047,PROD0115,PROD0155,0,Mobile,Organic,5,0.79,0,34,6,0
SESS005841,CUST02385,PROD0113,Home,30.43,NONE,NONE,NONE,0,Mobile,Direct,238,0.65,0,29,1,1
SESS005842,CUST00012,PROD0048,Home,113.51,PROD0147,PROD0045,PROD0113,0,Mobile,Organic,82,0.57,1,31,5,0
SESS005843,CUST00287,PROD0042,Home,82.32,PROD0015,PROD0085,PROD0064,0,Tablet,Paid,55,0.46,0,44,6,0
SESS005844,CUST02731,PROD0153,Home,53.77,NONE,NONE,NONE,0,Mobile,Direct,232,0.26,0,13,1,1
SESS005845,CUST01920,PROD0195,Home,73.21,PROD0135,PROD0128,PROD0185,3,Mobile,Paid,50,0.22,0,17,5,1
SESS005846,CUST00461,PROD0055,Clothing,7.4,PROD0126,PROD0182,PROD0084,2,Desktop,Direct,136,0.72,0,37,7,1
SESS005847,CUST00567,PROD0149,Books,137.48,PROD0143,PROD0133,PROD0063,2,Desktop,Organic,152,0.81,1,33,4,0
SESS005848,CUST00536,PROD0039,Home,95.97,PROD0008,PROD0173,PROD0193,3,Desktop,Social,210,0.51,0,29,5,1
SESS005849,CUST00404,PROD0035,Books,61.58,PROD0094,PROD0102,PROD0187,0,Mobile,Email,227,0.1,0,9,7,1
SESS005850,CUST02975,PROD0014,Sports,32.84,PROD0141,PROD0049,PROD0045,0,Desktop,Organic,228,0.16,0,18,7,0
SESS005851,CUST00155,PROD0012,Clothing,53.31,NONE,NONE,NONE,0,Desktop,Social,289,0.76,0,20,1,1
SESS005852,CUST01087,PROD0195,Home,73.21,NONE,NONE,NONE,0,Desktop,Organic,65,0.17,0,39,1,1
SESS005853,CUST02271,PROD0126,Clothing,135.5,PROD0156,PROD0176,PROD0120,0,Tablet,Email,156,0.73,0,43,5,0
SESS005854,CUST02125,PROD0129,Clothing,53.37,PROD0130,PROD0146,PROD0113,1,Tablet,Organic,140,0.89,0,6,4,0
SESS005855,CUST01431,PROD0176,Books,37.06,PROD0054,PROD0178,PROD0190,0,Desktop,Paid,255,0.84,0,11,7,0
SESS005856,CUST02958,PROD0181,Clothing,3.38,PROD0096,NONE,NONE,2,Mobile,Organic,70,0.37,1,32,2,1
SESS005857,CUST02734,PROD0132,Sports,36.43,PROD0092,PROD0048,PROD0061,2,Mobile,Email,176,0.17,0,25,7,1
SESS005858,CUST02611,PROD0137,Electronics,42.07,PROD0101,PROD0016,PROD0193,3,Mobile,Paid,125,0.4,0,38,4,1
SESS005859,CUST00166,PROD0052,Home,78.72,NONE,NONE,NONE,1,Desktop,Paid,192,0.83,0,8,1,0
SESS005860,CUST00072,PROD0072,Sports,65.75,PROD0078,NONE,NONE,0,Mobile,Organic,112,0.22,0,12,2,0
SESS005861,CUST00968,PROD0100,Clothing,61.11,PROD0166,PROD0021,PROD0147,1,Tablet,Paid,187,0.35,0,44,4,1
SESS005862,CUST02351,PROD0083,Books,88.73,PROD0029,PROD0118,PROD0018,0,Mobile,Organic,15,0.51,1,34,4,0
SESS005863,CUST01421,PROD0042,Home,82.32,PROD0054,PROD0187,PROD0147,0,Mobile,Organic,172,0.16,0,44,6,0
SESS005864,CUST00384,PROD0006,Books,37.62,PROD0200,PROD0039,PROD0165,0,Mobile,Organic,127,0.82,0,10,5,0
SESS005865,CUST02365,PROD0043,Sports,97.44,PROD0200,NONE,NONE,0,Mobile,Paid,61,0.2,0,6,2,0
SESS005866,CUST02990,PROD0151,Sports,30.73,PROD0192,PROD0090,NONE,0,Mobile,Organic,253,0.84,1,17,3,0
SESS005867,CUST02720,PROD0007,Electronics,7.76,PROD0024,PROD0078,PROD0051,0,Tablet,Organic,175,0.47,0,20,5,1
SESS005868,CUST01958,PROD0071,Electronics,31.69,PROD0168,PROD0189,PROD0131,0,Mobile,Organic,261,0.69,0,35,4,1
SESS005869,CUST00790,PROD0015,Home,45.44,PROD0157,PROD0051,PROD0002,0,Mobile,Organic,61,0.3,0,27,7,0
SESS005870,CUST02362,PROD0107,Books,48.98,PROD0121,PROD0022,PROD0054,0,Desktop,Paid,71,0.42,0,35,4,1
SESS005871,CUST02814,PROD0152,Home,46.03,PROD0128,NONE,NONE,0,Tablet,Paid,188,0.68,1,22,2,1
SESS005872,CUST00381,PROD0156,Electronics,101.16,PROD0030,PROD0038,PROD0102,0,Mobile,Organic,226,0.51,0,21,5,1
SESS005873,CUST00199,PROD0163,Home,49.96,NONE,NONE,NONE,0,Mobile,Organic,241,0.4,0,33,1,0
SESS005874,CUST00619,PROD0188,Electronics,37.98,PROD0039,NONE,NONE,1,Tablet,Direct,80,0.15,1,6,2,1
SESS005875,CUST00474,PROD0054,Electronics,51.04,PROD0041,NONE,NONE,1,Desktop,Email,223,0.6,0,32,2,1
SESS005876,CUST00484,PROD0176,Books,37.06,PROD0180,PROD0118,PROD0105,2,Mobile,Paid,298,0.52,0,15,5,1
SESS005877,CUST01912,PROD0193,Clothing,134.04,PROD0170,PROD0036,PROD0014,0,Desktop,Social,101,0.76,1,44,7,0
SESS005878,CUST00472,PROD0156,Electronics,101.16,NONE,NONE,NONE,0,Mobile,Social,28,0.99,0,39,1,0
SESS005879,CUST02759,PROD0023,Sports,22.1,PROD0030,PROD0029,NONE,0,Mobile,Social,86,0.1,0,18,3,1
SESS005880,CUST01568,PROD0104,Home,77.51,PROD0027,PROD0034,PROD0047,0,Mobile,Email,39,0.52,0,16,7,0
SESS005881,CUST00172,PROD0031,Home,10.64,PROD0159,PROD0185,PROD0009,0,Mobile,Organic,82,0.4,1,29,4,0
SESS005882,CUST01829,PROD0035,Books,61.58,PROD0186,PROD0088,NONE,0,Mobile,Paid,59,0.82,0,15,3,0
SESS005883,CUST02711,PROD0191,Electronics,13.98,PROD0136,PROD0195,PROD0113,1,Mobile,Organic,130,0.86,0,6,4,1
SESS005884,CUST01019,PROD0051,Clothing,29.77,PROD0160,PROD0192,PROD0187,1,Desktop,Organic,106,0.33,0,6,6,1
SESS005885,CUST00877,PROD0010,Books,53.11,PROD0076,PROD0147,NONE,1,Mobile,Organic,163,0.98,0,23,3,1
SESS005886,CUST00789,PROD0111,Books,67.82,PROD0098,PROD0087,PROD0054,0,Mobile,Email,282,0.61,0,13,4,1
SESS005887,CUST02197,PROD0004,Clothing,100.88,PROD0170,NONE,NONE,1,Desktop,Email,241,0.25,0,6,2,1
SESS005888,CUST00733,PROD0117,Books,19.38,PROD0167,PROD0171,PROD0078,0,Mobile,Social,274,0.87,0,14,6,0
SESS005889,CUST02134,PROD0027,Home,79.9,NONE,NONE,NONE,2,Mobile,Organic,156,0.68,0,25,1,1
SESS005890,CUST00613,PROD0196,Electronics,25.74,NONE,NONE,NONE,0,Desktop,Email,190,0.17,1,27,1,1
SESS005891,CUST01156,PROD0046,Home,24.16,PROD0026,PROD0024,PROD0073,1,Mobile,Email,91,0.73,0,34,6,1
SESS005892,CUST00094,PROD0143,Electronics,232.98,PROD0175,PROD0102,PROD0161,0,Desktop,Organic,255,0.53,0,11,7,0
SESS005893,CUST02150,PROD0036,Books,49.86,NONE,NONE,NONE,0,Desktop,Social,81,0.99,0,26,1,1
SESS005894,CUST01381,PROD0003,Books,193.13,PROD0148,PROD0171,NONE,2,Mobile,Direct,73,0.67,1,11,3,0
SESS005895,CUST01338,PROD0035,Books,61.58,PROD0039,PROD0153,NONE,2,Mobile,Paid,94,0.17,0,1,3,0
SESS005896,CUST01175,PROD0097,Sports,15.67,PROD0033,PROD0005,PROD0152,1,Tablet,Direct,235,0.81,1,6,7,1
SESS005897,CUST00794,PROD0180,Clothing,83.8,PROD0094,PROD0090,PROD0185,0,Mobile,Paid,72,0.5,1,19,7,1
SESS005898,CUST01559,PROD0017,Clothing,37.74,PROD0190,PROD0189,PROD0168,0,Mobile,Organic,67,0.52,0,24,4,0
SESS005899,CUST00006,PROD0055,Clothing,7.4,PROD0184,PROD0171,PROD0146,0,Mobile,Paid,29,0.14,0,27,7,0
SESS005900,CUST02443,PROD0089,Clothing,90.75,PROD0033,PROD0200,PROD0178,0,Mobile,Organic,76,0.58,1,24,6,0
SESS005901,CUST02390,PROD0128,Clothing,64.46,PROD0005,PROD0199,PROD0025,1,Desktop,Paid,7,0.19,0,34,6,0
SESS005902,CUST00938,PROD0117,Books,19.38,PROD0031,PROD0037,PROD0071,1,Desktop,Organic,135,0.16,0,39,4,0
SESS005903,CUST00782,PROD0109,Electronics,15.81,PROD0092,PROD0141,PROD0084,0,Desktop,Paid,114,0.41,0,28,5,0
SESS005904,CUST02211,PROD0094,Clothing,67.07,PROD0100,PROD0079,PROD0196,0,Mobile,Direct,57,0.34,1,23,5,1
SESS005905,CUST00534,PROD0055,Clothing,7.4,PROD0007,PROD0067,PROD0020,1,Mobile,Organic,22,0.94,0,23,6,1
SESS005906,CUST00640,PROD0007,Electronics,7.76,PROD0037,PROD0124,PROD0014,2,Mobile,Social,174,0.63,0,28,6,1
