customer_id,recency_days,frequency,monetary_value,avg_order_value,total_events,days_since_last_activity,page_views,product_views,cart_adds,engagement_score,num_support_tickets,avg_satisfaction_score,campaigns_received,email_open_rate,email_click_rate,campaign_conversions,customer_lifetime_value,churn_risk
CUST03087,326.0,3,287.54,95.85,0,326.0,0,0,0,0.0,0,,0,0.0,0.0,0,287.54,High
CUST03088,18.0,4,1877.23,469.31,0,18.0,0,0,0,0.0,0,,0,0.0,0.0,0,1877.23,Low
CUST03089,347.0,1,74.8,74.8,0,347.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,74.8,High
CUST03090,653.0,3,602.55,200.85,0,653.0,0,0,0,0.0,2,,0,0.0,0.0,0,602.55,High
CUST03091,477.0,4,937.58,234.4,0,477.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,937.58,High
CUST03092,1249.0,0,0.0,0.0,0,1249.0,0,0,0,0.0,1,2.0,0,0.0,0.0,0,0.0,High
CUST03093,811.0,6,1241.38,206.9,0,811.0,0,0,0,0.0,0,,0,0.0,0.0,0,1241.38,High
CUST03094,572.0,1,95.98,95.98,0,572.0,0,0,0,0.0,0,,0,0.0,0.0,0,95.98,High
CUST03095,466.0,1,877.58,877.58,0,466.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,877.58,High
CUST03096,976.0,0,0.0,0.0,0,976.0,0,0,0,0.0,5,2.67,0,0.0,0.0,0,0.0,High
CUST03097,21.0,3,1357.46,452.49,0,21.0,0,0,0,0.0,0,,0,0.0,0.0,0,1357.46,Low
CUST03098,507.0,2,142.28,71.14,0,507.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,142.28,High
CUST03099,519.0,2,549.84,274.92,0,519.0,0,0,0,0.0,1,,0,0.0,0.0,0,549.84,High
CUST03100,1640.0,1,31.08,31.08,0,1640.0,0,0,0,0.0,0,,0,0.0,0.0,0,31.08,High
CUST03101,1444.0,8,759.55,94.94,0,1444.0,0,0,0,0.0,0,,0,0.0,0.0,0,759.55,High
CUST03102,1082.0,3,612.68,204.23,0,1082.0,0,0,0,0.0,0,,0,0.0,0.0,0,612.68,High
CUST03103,1249.0,5,818.77,163.75,0,1249.0,0,0,0,0.0,0,,0,0.0,0.0,0,818.77,High
CUST03104,29.0,7,820.98,117.28,0,29.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,820.98,Low
CUST03105,537.0,2,123.9,61.95,0,537.0,0,0,0,0.0,0,,0,0.0,0.0,0,123.9,High
CUST03106,75.0,2,70.74,35.37,0,75.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,70.74,Low
CUST03107,1603.0,0,0.0,0.0,0,1603.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,0.0,High
CUST03108,51.0,3,409.81,136.6,0,51.0,0,0,0,0.0,0,,0,0.0,0.0,0,409.81,Low
CUST03109,1291.0,0,0.0,0.0,0,1291.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,0.0,High
CUST03110,1500.0,0,0.0,0.0,0,1500.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03111,65.0,12,1487.17,123.93,0,65.0,0,0,0,0.0,4,5.0,0,0.0,0.0,0,1487.17,Low
CUST03112,772.0,0,0.0,0.0,0,772.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,0.0,High
CUST03113,93.0,9,1426.32,158.48,0,93.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,1426.32,Medium
CUST03114,39.0,3,116.33,38.78,0,39.0,0,0,0,0.0,1,,0,0.0,0.0,0,116.33,Low
CUST03115,1281.0,1,103.67,103.67,0,1281.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,103.67,High
CUST03116,417.0,6,2490.2,415.03,0,417.0,0,0,0,0.0,0,,0,0.0,0.0,0,2490.2,High
CUST03117,1166.0,2,437.71,218.86,0,1166.0,0,0,0,0.0,0,,0,0.0,0.0,0,437.71,High
CUST03118,848.0,20,2831.23,141.56,0,848.0,0,0,0,0.0,0,,0,0.0,0.0,0,2831.23,High
CUST03119,603.0,2,249.1,124.55,0,603.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,249.1,High
CUST03120,993.0,4,518.35,129.59,0,993.0,0,0,0,0.0,0,,0,0.0,0.0,0,518.35,High
CUST03121,466.0,6,1074.03,179.01,0,466.0,0,0,0,0.0,2,3.0,0,0.0,0.0,0,1074.03,High
CUST03122,649.0,0,0.0,0.0,0,649.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03123,176.0,1,119.59,119.59,0,176.0,0,0,0,0.0,2,5.0,0,0.0,0.0,0,119.59,Medium
CUST03124,1030.0,2,143.55,71.78,0,1030.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,143.55,High
CUST03125,11.0,6,2065.55,344.26,0,11.0,0,0,0,0.0,1,,0,0.0,0.0,0,2065.55,Low
CUST03126,1385.0,0,0.0,0.0,0,1385.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03127,1476.0,0,0.0,0.0,0,1476.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,0.0,High
CUST03128,529.0,11,2607.89,237.08,0,529.0,0,0,0,0.0,0,,0,0.0,0.0,0,2607.89,High
CUST03129,523.0,0,0.0,0.0,0,523.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03130,1549.0,5,711.4,142.28,0,1549.0,0,0,0,0.0,0,,0,0.0,0.0,0,711.4,High
CUST03131,958.0,2,305.31,152.66,0,958.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,305.31,High
CUST03132,105.0,5,2054.83,410.97,0,105.0,0,0,0,0.0,0,,0,0.0,0.0,0,2054.83,Medium
CUST03133,369.0,0,0.0,0.0,0,369.0,0,0,0,0.0,1,,0,0.0,0.0,0,0.0,High
CUST03134,625.0,2,222.92,111.46,0,625.0,0,0,0,0.0,3,3.5,0,0.0,0.0,0,222.92,High
CUST03135,464.0,8,671.35,83.92,0,464.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,671.35,High
CUST03136,49.0,13,2889.02,222.23,0,49.0,0,0,0,0.0,0,,0,0.0,0.0,0,2889.02,Low
CUST03137,256.0,6,1769.06,294.84,0,256.0,0,0,0,0.0,0,,0,0.0,0.0,0,1769.06,High
CUST03138,1378.0,5,1368.18,273.64,0,1378.0,0,0,0,0.0,0,,0,0.0,0.0,0,1368.18,High
CUST03139,1425.0,11,1869.83,169.98,0,1425.0,0,0,0,0.0,0,,0,0.0,0.0,0,1869.83,High
CUST03140,901.0,1,66.13,66.13,0,901.0,0,0,0,0.0,2,2.5,0,0.0,0.0,0,66.13,High
CUST03141,970.0,0,0.0,0.0,0,970.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03142,1057.0,6,989.56,164.93,0,1057.0,0,0,0,0.0,0,,0,0.0,0.0,0,989.56,High
CUST03143,519.0,8,1452.52,181.56,0,519.0,0,0,0,0.0,0,,0,0.0,0.0,0,1452.52,High
CUST03144,1119.0,1,131.38,131.38,0,1119.0,0,0,0,0.0,0,,0,0.0,0.0,0,131.38,High
CUST03145,26.0,2,143.39,71.7,0,26.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,143.39,Low
CUST03146,240.0,4,525.89,131.47,0,240.0,0,0,0,0.0,2,3.0,0,0.0,0.0,0,525.89,High
CUST03147,377.0,6,784.48,130.75,0,377.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,784.48,High
CUST03148,867.0,0,0.0,0.0,0,867.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03149,597.0,4,1067.06,266.76,0,597.0,0,0,0,0.0,0,,0,0.0,0.0,0,1067.06,High
CUST03150,387.0,10,2445.02,244.5,0,387.0,0,0,0,0.0,5,4.0,0,0.0,0.0,0,2445.02,High
CUST03151,518.0,5,628.2,125.64,0,518.0,0,0,0,0.0,0,,0,0.0,0.0,0,628.2,High
CUST03152,1630.0,9,688.43,76.49,0,1630.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,688.43,High
CUST03153,432.0,2,986.41,493.2,0,432.0,0,0,0,0.0,0,,0,0.0,0.0,0,986.41,High
CUST03154,1597.0,4,292.74,73.18,0,1597.0,0,0,0,0.0,0,,0,0.0,0.0,0,292.74,High
CUST03155,72.0,4,306.13,76.53,0,72.0,0,0,0,0.0,0,,0,0.0,0.0,0,306.13,Low
CUST03156,17.0,9,1207.37,134.15,0,17.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,1207.37,Low
CUST03157,1310.0,2,139.57,69.78,0,1310.0,0,0,0,0.0,2,5.0,0,0.0,0.0,0,139.57,High
CUST03158,101.0,3,913.7,304.57,0,101.0,0,0,0,0.0,0,,0,0.0,0.0,0,913.7,Medium
CUST03159,1491.0,6,4883.51,813.92,0,1491.0,0,0,0,0.0,2,3.0,0,0.0,0.0,0,4883.51,High
CUST03160,234.0,2,1223.73,611.86,0,234.0,0,0,0,0.0,0,,0,0.0,0.0,0,1223.73,High
CUST03161,1314.0,7,2428.18,346.88,0,1314.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,2428.18,High
CUST03162,733.0,4,2235.05,558.76,0,733.0,0,0,0,0.0,0,,0,0.0,0.0,0,2235.05,High
CUST03163,712.0,5,347.63,69.53,0,712.0,0,0,0,0.0,0,,0,0.0,0.0,0,347.63,High
CUST03164,283.0,6,831.34,138.56,0,283.0,0,0,0,0.0,1,,0,0.0,0.0,0,831.34,High
CUST03165,127.0,4,1262.99,315.75,0,127.0,0,0,0,0.0,0,,0,0.0,0.0,0,1262.99,Medium
CUST03166,1254.0,10,2612.37,261.24,0,1254.0,0,0,0,0.0,3,3.0,0,0.0,0.0,0,2612.37,High
CUST03167,847.0,6,384.32,64.05,0,847.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,384.32,High
CUST03168,275.0,9,1631.6,181.29,0,275.0,0,0,0,0.0,0,,0,0.0,0.0,0,1631.6,High
CUST03169,1296.0,3,498.22,166.07,0,1296.0,0,0,0,0.0,0,,0,0.0,0.0,0,498.22,High
CUST03170,728.0,1,71.3,71.3,0,728.0,0,0,0,0.0,0,,0,0.0,0.0,0,71.3,High
CUST03171,983.0,0,0.0,0.0,0,983.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03172,1277.0,1,82.74,82.74,0,1277.0,0,0,0,0.0,0,,0,0.0,0.0,0,82.74,High
CUST03173,558.0,19,5685.51,299.24,0,558.0,0,0,0,0.0,0,,0,0.0,0.0,0,5685.51,High
CUST03174,1981.0,1,14.73,14.73,0,1981.0,0,0,0,0.0,0,,0,0.0,0.0,0,14.73,High
CUST03175,2.0,4,607.36,151.84,0,2.0,0,0,0,0.0,0,,0,0.0,0.0,0,607.36,Low
CUST03176,1001.0,3,300.32,100.11,0,1001.0,0,0,0,0.0,2,5.0,0,0.0,0.0,0,300.32,High
CUST03177,29.0,1,30.43,30.43,0,29.0,0,0,0,0.0,0,,0,0.0,0.0,0,30.43,Low
CUST03178,807.0,0,0.0,0.0,0,807.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03179,21.0,1,289.08,289.08,0,21.0,0,0,0,0.0,4,3.5,0,0.0,0.0,0,289.08,Low
CUST03180,1036.0,2,163.39,81.69,0,1036.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,163.39,High
CUST03181,58.0,6,1263.03,210.5,0,58.0,0,0,0,0.0,0,,0,0.0,0.0,0,1263.03,Low
CUST03182,1583.0,1,167.76,167.76,0,1583.0,0,0,0,0.0,2,3.0,0,0.0,0.0,0,167.76,High
CUST03183,920.0,0,0.0,0.0,0,920.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,0.0,High
CUST03184,42.0,15,2154.5,143.63,0,42.0,0,0,0,0.0,1,,0,0.0,0.0,0,2154.5,Low
CUST03185,1414.0,12,1029.95,85.83,0,1414.0,0,0,0,0.0,0,,0,0.0,0.0,0,1029.95,High
CUST03186,1102.0,7,855.99,122.28,0,1102.0,0,0,0,0.0,0,,0,0.0,0.0,0,855.99,High
CUST03187,283.0,2,114.09,57.04,0,283.0,0,0,0,0.0,0,,0,0.0,0.0,0,114.09,High
CUST03188,182.0,7,774.6,110.66,0,182.0,0,0,0,0.0,0,,0,0.0,0.0,0,774.6,High
CUST03189,402.0,2,268.33,134.17,0,402.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,268.33,High
CUST03190,42.0,5,700.62,140.12,0,42.0,0,0,0,0.0,0,,0,0.0,0.0,0,700.62,Low
CUST03191,11.0,8,2449.54,306.19,0,11.0,0,0,0,0.0,0,,0,0.0,0.0,0,2449.54,Low
CUST03192,388.0,6,654.54,109.09,0,388.0,0,0,0,0.0,0,,0,0.0,0.0,0,654.54,High
CUST03193,140.0,5,879.69,175.94,0,140.0,0,0,0,0.0,0,,0,0.0,0.0,0,879.69,Medium
CUST03194,347.0,4,624.49,156.12,0,347.0,0,0,0,0.0,0,,0,0.0,0.0,0,624.49,High
CUST03195,295.0,1,311.91,311.91,0,295.0,0,0,0,0.0,0,,0,0.0,0.0,0,311.91,High
CUST03196,158.0,5,530.66,106.13,0,158.0,0,0,0,0.0,0,,0,0.0,0.0,0,530.66,Medium
CUST03197,1721.0,2,648.46,324.23,0,1721.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,648.46,High
CUST03198,1340.0,3,1405.67,468.56,0,1340.0,0,0,0,0.0,0,,0,0.0,0.0,0,1405.67,High
CUST03199,1141.0,2,283.08,141.54,0,1141.0,0,0,0,0.0,0,,0,0.0,0.0,0,283.08,High
CUST03200,188.0,4,604.27,151.07,0,188.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,604.27,High
CUST03201,1132.0,8,817.69,102.21,0,1132.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,817.69,High
CUST03202,65.0,1,75.72,75.72,0,65.0,0,0,0,0.0,0,,0,0.0,0.0,0,75.72,Low
CUST03203,1554.0,0,0.0,0.0,0,1554.0,0,0,0,0.0,3,3.33,0,0.0,0.0,0,0.0,High
CUST03204,516.0,5,2141.8,428.36,0,516.0,0,0,0,0.0,0,,0,0.0,0.0,0,2141.8,High
CUST03205,1200.0,1,54.12,54.12,0,1200.0,0,0,0,0.0,0,,0,0.0,0.0,0,54.12,High
CUST03206,2034.0,0,0.0,0.0,0,2034.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03207,187.0,3,1134.03,378.01,0,187.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,1134.03,High
CUST03208,2.0,10,4537.53,453.75,0,2.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,4537.53,Low
CUST03209,664.0,7,970.43,138.63,0,664.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,970.43,High
CUST03210,118.0,10,940.79,94.08,0,118.0,0,0,0,0.0,0,,0,0.0,0.0,0,940.79,Medium
CUST03211,1069.0,6,462.85,77.14,0,1069.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,462.85,High
CUST03212,273.0,2,1721.11,860.56,0,273.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,1721.11,High
CUST03213,66.0,6,787.84,131.31,0,66.0,0,0,0,0.0,0,,0,0.0,0.0,0,787.84,Low
CUST03214,1723.0,0,0.0,0.0,0,1723.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03215,1338.0,3,460.13,153.38,0,1338.0,0,0,0,0.0,2,2.0,0,0.0,0.0,0,460.13,High
CUST03216,670.0,10,742.32,74.23,0,670.0,0,0,0,0.0,2,3.0,0,0.0,0.0,0,742.32,High
CUST03217,981.0,4,680.78,170.2,0,981.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,680.78,High
CUST03218,588.0,4,2258.59,564.65,0,588.0,0,0,0,0.0,0,,0,0.0,0.0,0,2258.59,High
CUST03219,1010.0,1,103.62,103.62,0,1010.0,0,0,0,0.0,0,,0,0.0,0.0,0,103.62,High
CUST03220,1308.0,7,3515.24,502.18,0,1308.0,0,0,0,0.0,0,,0,0.0,0.0,0,3515.24,High
CUST03221,629.0,3,325.57,108.52,0,629.0,0,0,0,0.0,0,,0,0.0,0.0,0,325.57,High
CUST03222,738.0,3,407.39,135.8,0,738.0,0,0,0,0.0,0,,0,0.0,0.0,0,407.39,High
CUST03223,387.0,10,2725.25,272.52,0,387.0,0,0,0,0.0,3,3.0,0,0.0,0.0,0,2725.25,High
CUST03224,1119.0,4,387.09,96.77,0,1119.0,0,0,0,0.0,0,,0,0.0,0.0,0,387.09,High
CUST03225,106.0,11,1589.46,144.5,0,106.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,1589.46,Medium
CUST03226,874.0,2,2686.59,1343.3,0,874.0,0,0,0,0.0,0,,0,0.0,0.0,0,2686.59,High
CUST03227,695.0,1,380.36,380.36,0,695.0,0,0,0,0.0,1,,0,0.0,0.0,0,380.36,High
CUST03228,587.0,0,0.0,0.0,0,587.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03229,374.0,4,346.61,86.65,0,374.0,0,0,0,0.0,0,,0,0.0,0.0,0,346.61,High
CUST03230,705.0,0,0.0,0.0,0,705.0,0,0,0,0.0,2,4.5,0,0.0,0.0,0,0.0,High
CUST03231,92.0,6,537.96,89.66,0,92.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,537.96,Medium
CUST03232,1015.0,3,217.18,72.39,0,1015.0,0,0,0,0.0,0,,0,0.0,0.0,0,217.18,High
CUST03233,211.0,4,1038.17,259.54,0,211.0,0,0,0,0.0,0,,0,0.0,0.0,0,1038.17,High
CUST03234,1353.0,2,671.78,335.89,0,1353.0,0,0,0,0.0,0,,0,0.0,0.0,0,671.78,High
CUST03235,1922.0,0,0.0,0.0,0,1922.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03236,173.0,6,944.5,157.42,0,173.0,0,0,0,0.0,0,,0,0.0,0.0,0,944.5,Medium
CUST03237,1835.0,1,67.57,67.57,0,1835.0,0,0,0,0.0,0,,0,0.0,0.0,0,67.57,High
CUST03238,1550.0,2,620.91,310.46,0,1550.0,0,0,0,0.0,0,,0,0.0,0.0,0,620.91,High
CUST03239,935.0,1,196.26,196.26,0,935.0,0,0,0,0.0,0,,0,0.0,0.0,0,196.26,High
CUST03240,863.0,8,1262.7,157.84,0,863.0,0,0,0,0.0,0,,0,0.0,0.0,0,1262.7,High
CUST03241,582.0,3,171.38,57.13,0,582.0,0,0,0,0.0,0,,0,0.0,0.0,0,171.38,High
CUST03242,207.0,1,65.43,65.43,0,207.0,0,0,0,0.0,0,,0,0.0,0.0,0,65.43,High
CUST03243,215.0,18,2628.67,146.04,0,215.0,0,0,0,0.0,0,,0,0.0,0.0,0,2628.67,High
CUST03244,982.0,3,145.52,48.51,0,982.0,0,0,0,0.0,0,,0,0.0,0.0,0,145.52,High
CUST03245,1579.0,5,243.5,48.7,0,1579.0,0,0,0,0.0,0,,0,0.0,0.0,0,243.5,High
CUST03246,185.0,3,1525.54,508.51,0,185.0,0,0,0,0.0,4,2.67,0,0.0,0.0,0,1525.54,High
CUST03247,1297.0,4,2409.87,602.47,0,1297.0,0,0,0,0.0,0,,0,0.0,0.0,0,2409.87,High
CUST03248,97.0,6,412.37,68.73,0,97.0,0,0,0,0.0,0,,0,0.0,0.0,0,412.37,Medium
CUST03249,955.0,7,1612.42,230.35,0,955.0,0,0,0,0.0,0,,0,0.0,0.0,0,1612.42,High
CUST03250,1360.0,15,4217.86,281.19,0,1360.0,0,0,0,0.0,0,,0,0.0,0.0,0,4217.86,High
CUST03251,1568.0,2,165.19,82.6,0,1568.0,0,0,0,0.0,0,,0,0.0,0.0,0,165.19,High
CUST03252,1.0,3,594.71,198.24,0,1.0,0,0,0,0.0,0,,0,0.0,0.0,0,594.71,Low
CUST03253,359.0,2,136.28,68.14,0,359.0,0,0,0,0.0,2,4.5,0,0.0,0.0,0,136.28,High
CUST03254,178.0,3,436.1,145.37,0,178.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,436.1,Medium
CUST03255,77.0,5,934.73,186.95,0,77.0,0,0,0,0.0,0,,0,0.0,0.0,0,934.73,Low
CUST03256,1260.0,7,528.12,75.45,0,1260.0,0,0,0,0.0,0,,0,0.0,0.0,0,528.12,High
CUST03257,1025.0,1,39.98,39.98,0,1025.0,0,0,0,0.0,2,1.0,0,0.0,0.0,0,39.98,High
CUST03258,3.0,8,538.54,67.32,0,3.0,0,0,0,0.0,0,,0,0.0,0.0,0,538.54,Low
CUST03259,919.0,10,1514.95,151.5,0,919.0,0,0,0,0.0,0,,0,0.0,0.0,0,1514.95,High
CUST03260,965.0,7,2443.75,349.11,0,965.0,0,0,0,0.0,1,,0,0.0,0.0,0,2443.75,High
CUST03261,78.0,6,649.23,108.2,0,78.0,0,0,0,0.0,0,,0,0.0,0.0,0,649.23,Low
CUST03262,39.0,3,511.55,170.52,0,39.0,0,0,0,0.0,0,,0,0.0,0.0,0,511.55,Low
CUST03263,128.0,8,1234.34,154.29,0,128.0,0,0,0,0.0,0,,0,0.0,0.0,0,1234.34,Medium
CUST03264,1546.0,3,350.55,116.85,0,1546.0,0,0,0,0.0,2,4.0,0,0.0,0.0,0,350.55,High
CUST03265,773.0,5,494.83,98.97,0,773.0,0,0,0,0.0,1,1.0,0,0.0,0.0,0,494.83,High
CUST03266,246.0,7,1086.75,155.25,0,246.0,0,0,0,0.0,2,3.0,0,0.0,0.0,0,1086.75,High
CUST03267,1266.0,1,50.36,50.36,0,1266.0,0,0,0,0.0,0,,0,0.0,0.0,0,50.36,High
CUST03268,13.0,15,3814.53,254.3,0,13.0,0,0,0,0.0,0,,0,0.0,0.0,0,3814.53,Low
CUST03269,233.0,3,212.78,70.93,0,233.0,0,0,0,0.0,0,,0,0.0,0.0,0,212.78,High
CUST03270,1702.0,0,0.0,0.0,0,1702.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03271,529.0,0,0.0,0.0,0,529.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03272,859.0,4,1108.44,277.11,0,859.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,1108.44,High
CUST03273,995.0,9,1924.95,213.88,0,995.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,1924.95,High
CUST03274,839.0,3,200.63,66.88,0,839.0,0,0,0,0.0,0,,0,0.0,0.0,0,200.63,High
CUST03275,1211.0,0,0.0,0.0,0,1211.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03276,603.0,4,2535.71,633.93,0,603.0,0,0,0,0.0,1,2.0,0,0.0,0.0,0,2535.71,High
CUST03277,782.0,0,0.0,0.0,0,782.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03278,1518.0,5,1707.16,341.43,0,1518.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,1707.16,High
CUST03279,570.0,4,642.91,160.73,0,570.0,0,0,0,0.0,0,,0,0.0,0.0,0,642.91,High
CUST03280,1170.0,7,1508.33,215.48,0,1170.0,0,0,0,0.0,1,4.0,0,0.0,0.0,0,1508.33,High
CUST03281,634.0,2,411.34,205.67,0,634.0,0,0,0,0.0,0,,0,0.0,0.0,0,411.34,High
CUST03282,54.0,7,1620.49,231.5,0,54.0,0,0,0,0.0,5,3.2,0,0.0,0.0,0,1620.49,Low
CUST03283,1593.0,0,0.0,0.0,0,1593.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03284,1958.0,0,0.0,0.0,0,1958.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03285,360.0,7,651.73,93.1,0,360.0,0,0,0,0.0,0,,0,0.0,0.0,0,651.73,High
CUST03286,1421.0,2,251.36,125.68,0,1421.0,0,0,0,0.0,2,1.0,0,0.0,0.0,0,251.36,High
CUST03287,1796.0,1,156.51,156.51,0,1796.0,0,0,0,0.0,1,,0,0.0,0.0,0,156.51,High
CUST03288,1437.0,2,442.23,221.12,0,1437.0,0,0,0,0.0,0,,0,0.0,0.0,0,442.23,High
CUST03289,1118.0,4,429.95,107.49,0,1118.0,0,0,0,0.0,1,3.0,0,0.0,0.0,0,429.95,High
CUST03290,897.0,1,66.04,66.04,0,897.0,0,0,0,0.0,1,2.0,0,0.0,0.0,0,66.04,High
CUST03291,1755.0,0,0.0,0.0,0,1755.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03292,858.0,6,820.17,136.7,0,858.0,0,0,0,0.0,5,4.0,0,0.0,0.0,0,820.17,High
CUST03293,1244.0,0,0.0,0.0,0,1244.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03294,1189.0,9,2553.08,283.68,0,1189.0,0,0,0,0.0,0,,0,0.0,0.0,0,2553.08,High
CUST03295,668.0,9,1027.84,114.2,0,668.0,0,0,0,0.0,0,,0,0.0,0.0,0,1027.84,High
CUST03296,584.0,2,400.32,200.16,0,584.0,0,0,0,0.0,1,2.0,0,0.0,0.0,0,400.32,High
CUST03297,406.0,10,1953.03,195.3,0,406.0,0,0,0,0.0,1,2.0,0,0.0,0.0,0,1953.03,High
CUST03298,742.0,4,333.58,83.4,0,742.0,0,0,0,0.0,0,,0,0.0,0.0,0,333.58,High
CUST03299,867.0,8,2110.27,263.78,0,867.0,0,0,0,0.0,0,,0,0.0,0.0,0,2110.27,High
CUST03300,947.0,0,0.0,0.0,0,947.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03301,1822.0,1,130.16,130.16,0,1822.0,0,0,0,0.0,0,,0,0.0,0.0,0,130.16,High
CUST03302,1157.0,12,2462.36,205.2,0,1157.0,0,0,0,0.0,0,,0,0.0,0.0,0,2462.36,High
CUST03303,1660.0,0,0.0,0.0,0,1660.0,0,0,0,0.0,0,,0,0.0,0.0,0,0.0,High
CUST03304,406.0,5,1344.93,268.99,0,406.0,0,0,0,0.0,0,,0,0.0,0.0,0,1344.93,High
CUST03305,11.0,4,586.09,146.52,0,11.0,0,0,0,0.0,0,,0,0.0,0.0,0,586.09,Low
CUST03306,490.0,1,62.57,62.57,0,490.0,0,0,0,0.0,1,,0,0.0,0.0,0,62.57,High
CUST03307,945.0,4,530.21,132.55,0,945.0,0,0,0,0.0,0,,0,0.0,0.0,0,530.21,High
CUST03308,1112.0,1,16.49,16.49,0,1112.0,0,0,0,0.0,0,,0,0.0,0.0,0,16.49,High
CUST03309,30.0,6,518.98,86.5,0,30.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,518.98,Low
CUST03310,1424.0,11,1601.35,145.58,0,1424.0,0,0,0,0.0,1,5.0,0,0.0,0.0,0,1601.35,High
CUST03311,563.0,8,570.26,71.28,0,563.0,0,0,0,0.0,3,3.0,0,0.0,0.0,0,570.26,High
CUST03312,113.0,5,734.5,146.9,0,113.0,0,0,0,0.0,2,3.5,0,0.0,0.0,0,734.5,Medium
CUST03313,1036.0,0,0.0,0.0,0,1036.0,0,0,0,0.0,2,3.0,0,0.0,0.0,0,0.0,High
CUST03314,1397.0,3,1572.05,524.02,0,1397.0,0,0,0,0.0,0,,0,0.0,0.0,0,1572.05,High
CUST03315,1774.0,6,787.1,131.18,0,1774.0,0,0,0,0.0,0,,0,0.0,0.0,0,787.1,High
CUST03316,73.0,12,5732.44,477.7,0,73.0,0,0,0,0.0,1,,0,0.0,0.0,0,5732.44,Low
CUST03317,180.0,7,927.83,132.55,0,180.0,0,0,0,0.0,1,2.0,0,0.0,0.0,0,927.83,Medium
CUST03318,54.0,4,861.18,215.3,0,54.0,0,0,0,0.0,1,,0,0.0,0.0,0,861.18,Low
