transaction_id,customer_id,transaction_date,product_id,product_category,product_name,quantity,unit_price,total_amount,payment_method,order_status
TXN010027,CUST02018,27-06-2022,PROD_011,Home & Garden,Cushion,1,215.41,215.41,Debit Card,Completed
TXN010028,CUST02018,09-01-2022,PROD_024,Beauty & Personal Care,Makeup Kit,1,108.51,108.51,Debit Card,Completed
TXN010029,CUST02018,18-06-2023,PROD_053,Sports & Outdoors,Yoga Mat,1,254.56,254.56,Credit Card,Completed
TXN010030,CUST02019,28-07-2022,PROD_038,Electronics,Smartphone,1,1294.63,1294.63,PayPal,Completed
TXN010031,CUST02019,25-12-2022,PROD_050,Home & Garden,Wall Art,2,115.26,230.52,PayPal,Completed
TXN010032,CUST02019,13-03-2022,PROD_003,Books,Biography,1,23.96,23.96,Debit Card,Completed
TXN010033,CUST02019,20-10-2021,PROD_033,Books,Self-Help Book,3,14.25,42.74,Credit Card,Completed
TXN010034,CUST02019,09-11-2021,PROD_031,Home & Garden,Rug,1,263.16,263.16,PayPal,Completed
TXN010035,CUST02019,10-05-2021,PROD_051,Sports & Outdoors,Water Bottle,2,129.7,259.41,Credit Card,Completed
TXN010036,CUST02019,04-03-2023,PROD_048,Toys & Games,Video Game,1,85.4,85.4,Credit Card,Completed
TXN010037,CUST02020,12-03-2025,PROD_030,Toys & Games,Puzzle,1,86.62,86.62,Credit Card,Completed
TXN010038,CUST02020,03-09-2025,PROD_053,Sports & Outdoors,Yoga Mat,1,321.89,321.89,PayPal,Completed
TXN010039,CUST02020,22-02-2025,PROD_027,Beauty & Personal Care,Perfume,1,108.83,108.83,PayPal,Completed
TXN010040,CUST02021,17-02-2023,PROD_014,Toys & Games,Educational Toy,1,79.73,79.73,Credit Card,Completed
TXN010041,CUST02021,22-12-2022,PROD_028,Home & Garden,Plant,1,200.98,200.98,Debit Card,Completed
TXN010042,CUST02021,17-12-2022,PROD_045,Food & Beverages,Tea,1,70.25,70.25,Debit Card,Completed
TXN010043,CUST02021,10-07-2023,PROD_033,Books,Self-Help Book,1,31.51,31.51,PayPal,Completed
TXN010044,CUST02021,05-06-2024,PROD_019,Electronics,Headphones,1,1499.88,1499.88,Credit Card,Completed
TXN010045,CUST02021,22-03-2024,PROD_051,Sports & Outdoors,Water Bottle,1,307.06,307.06,Credit Card,Completed
TXN010046,CUST02021,19-08-2024,PROD_017,Books,Fiction Novel,1,27.97,27.97,Digital Wallet,Completed
TXN010047,CUST02021,02-01-2023,PROD_008,Food & Beverages,Coffee,1,89.96,89.96,Debit Card,Completed
TXN010048,CUST02021,30-05-2023,PROD_016,Beauty & Personal Care,Face Cream,1,87.9,87.9,PayPal,Completed
TXN010049,CUST02021,24-05-2024,PROD_015,Health & Wellness,Essential Oils,1,44.72,44.72,Debit Card,Completed
TXN010050,CUST02021,02-03-2023,PROD_021,Clothing,Jeans,1,102.86,102.86,Credit Card,Completed
TXN010051,CUST02021,29-04-2024,PROD_025,Health & Wellness,Massage Device,1,131.48,131.48,Credit Card,Completed
TXN010052,CUST02022,29-06-2021,PROD_036,Clothing,Shorts,1,73.11,73.11,Debit Card,Completed
TXN010053,CUST02022,15-05-2020,PROD_023,Electronics,Laptop,1,360.51,360.51,Debit Card,Completed
TXN010054,CUST02022,23-10-2021,PROD_024,Beauty & Personal Care,Makeup Kit,1,142.48,142.48,PayPal,Completed
TXN010055,CUST02022,26-03-2022,PROD_008,Food & Beverages,Coffee,1,38.88,38.88,PayPal,Completed
TXN010056,CUST02022,26-09-2020,PROD_020,Clothing,Jacket,1,83.85,83.85,Debit Card,Completed
TXN010057,CUST02022,08-09-2021,PROD_016,Beauty & Personal Care,Face Cream,1,104.92,104.92,PayPal,Completed
TXN010058,CUST02023,15-07-2022,PROD_025,Health & Wellness,Massage Device,1,150.7,150.7,Debit Card,Completed
TXN010059,CUST02023,15-12-2022,PROD_008,Food & Beverages,Coffee,1,86.34,86.34,Debit Card,Completed
TXN010060,CUST02024,19-04-2023,PROD_050,Home & Garden,Wall Art,1,44.36,44.36,Debit Card,Completed
TXN010061,CUST02024,26-02-2023,PROD_045,Food & Beverages,Tea,1,82.08,82.08,Credit Card,Completed
TXN010062,CUST02025,20-06-2022,PROD_021,Clothing,Jeans,1,109.48,109.48,Credit Card,Completed
TXN010063,CUST02025,30-12-2020,PROD_017,Books,Fiction Novel,1,16.71,16.71,Credit Card,Completed
TXN010064,CUST02025,20-04-2022,PROD_025,Health & Wellness,Massage Device,1,191.17,191.17,Credit Card,Completed
TXN010065,CUST02027,06-12-2022,PROD_002,Sports & Outdoors,Bicycle,2,242.33,484.66,Debit Card,Completed
TXN010066,CUST02028,19-10-2025,PROD_043,Clothing,T-Shirt,1,67.32,67.32,PayPal,Completed
TXN010067,CUST02028,03-10-2024,PROD_030,Toys & Games,Puzzle,1,99.83,99.83,Credit Card,Completed
TXN010068,CUST02028,17-09-2024,PROD_004,Toys & Games,Board Game,1,58.25,58.25,Debit Card,Completed
TXN010069,CUST02028,21-02-2025,PROD_030,Toys & Games,Puzzle,1,89.71,89.71,Credit Card,Completed
TXN010070,CUST02028,28-06-2025,PROD_018,Health & Wellness,Fitness Tracker,2,92.33,184.66,Credit Card,Completed
TXN010071,CUST02028,22-09-2025,PROD_051,Sports & Outdoors,Water Bottle,1,211.89,211.89,Credit Card,Completed
TXN010072,CUST02028,02-12-2024,PROD_045,Food & Beverages,Tea,1,95.78,95.78,Debit Card,Completed
TXN010073,CUST02028,07-10-2024,PROD_048,Toys & Games,Video Game,1,56.97,56.97,Credit Card,Completed
TXN010074,CUST02028,10-11-2024,PROD_005,Books,Business Book,2,42.84,85.68,PayPal,Completed
TXN010075,CUST02028,11-10-2024,PROD_024,Beauty & Personal Care,Makeup Kit,1,90.57,90.57,Credit Card,Completed
TXN010076,CUST02029,21-10-2025,PROD_027,Beauty & Personal Care,Perfume,1,59.96,59.96,Debit Card,Completed
TXN010077,CUST02029,11-07-2025,PROD_017,Books,Fiction Novel,1,49.59,49.59,Debit Card,Completed
TXN010078,CUST02029,21-07-2025,PROD_006,Electronics,Camera,1,757.55,757.55,Debit Card,Returned
TXN010079,CUST02029,11-08-2024,PROD_022,Home & Garden,Lamp,1,144.71,144.71,Digital Wallet,Completed
TXN010080,CUST02029,18-04-2024,PROD_035,Clothing,Shoes,2,154.79,309.59,Debit Card,Completed
TXN010081,CUST02029,03-07-2024,PROD_052,Food & Beverages,Wine,1,92.75,92.75,Credit Card,Completed
TXN010082,CUST02029,19-01-2025,PROD_035,Clothing,Shoes,1,83.9,83.9,Credit Card,Returned
TXN010083,CUST02029,30-08-2024,PROD_053,Sports & Outdoors,Yoga Mat,1,194.8,194.8,Credit Card,Completed
TXN010084,CUST02031,16-09-2024,PROD_028,Home & Garden,Plant,1,63.63,63.63,Digital Wallet,Completed
TXN010085,CUST02031,04-09-2024,PROD_038,Electronics,Smartphone,1,568.42,568.42,Debit Card,Completed
TXN010086,CUST02031,14-12-2024,PROD_022,Home & Garden,Lamp,1,112.27,112.27,Credit Card,Completed
TXN010087,CUST02032,06-03-2021,PROD_005,Books,Business Book,1,18.76,18.76,Credit Card,Completed
TXN010088,CUST02032,23-04-2021,PROD_001,Toys & Games,Action Figure,1,28.95,28.95,Credit Card,Completed
TXN010089,CUST02032,25-11-2020,PROD_015,Health & Wellness,Essential Oils,2,45.74,91.47,PayPal,Completed
TXN010090,CUST02033,13-05-2020,PROD_042,Clothing,Sweater,1,150.06,150.06,Debit Card,Completed
TXN010091,CUST02033,07-06-2021,PROD_015,Health & Wellness,Essential Oils,1,164.25,164.25,PayPal,Completed
TXN010092,CUST02033,11-08-2020,PROD_049,Health & Wellness,Vitamins,1,24.05,24.05,Credit Card,Completed
TXN010093,CUST02033,09-07-2020,PROD_005,Books,Business Book,1,40.77,40.77,Credit Card,Completed
TXN010094,CUST02034,17-11-2021,PROD_038,Electronics,Smartphone,1,883.49,883.49,Credit Card,Completed
TXN010095,CUST02034,23-09-2021,PROD_049,Health & Wellness,Vitamins,1,88.41,88.41,Digital Wallet,Completed
TXN010096,CUST02034,21-10-2021,PROD_031,Home & Garden,Rug,1,226.12,226.12,Debit Card,Completed
TXN010097,CUST02034,23-11-2020,PROD_013,Sports & Outdoors,Dumbbells,2,173.27,346.54,Digital Wallet,Completed
TXN010098,CUST02035,10-03-2022,PROD_025,Health & Wellness,Massage Device,1,191.65,191.65,PayPal,Completed
TXN010099,CUST02035,31-10-2022,PROD_007,Sports & Outdoors,Camping Tent,1,264.25,264.25,Credit Card,Completed
TXN010100,CUST02035,11-10-2023,PROD_052,Food & Beverages,Wine,1,12.54,12.54,Credit Card,Completed
TXN010101,CUST02035,26-11-2022,PROD_028,Home & Garden,Plant,1,91.38,91.38,Credit Card,Completed
TXN010102,CUST02036,29-06-2022,PROD_009,Books,Cookbook,1,14.04,14.04,Debit Card,Completed
TXN010103,CUST02036,18-02-2023,PROD_010,Home & Garden,Curtains,1,257.02,257.02,PayPal,Completed
TXN010104,CUST02036,18-10-2021,PROD_025,Health & Wellness,Massage Device,1,85.61,85.61,Credit Card,Completed
TXN010105,CUST02036,15-12-2022,PROD_030,Toys & Games,Puzzle,1,29.09,29.09,Debit Card,Completed
TXN010106,CUST02036,15-08-2022,PROD_052,Food & Beverages,Wine,1,87.03,87.03,Credit Card,Completed
TXN010107,CUST02036,29-06-2022,PROD_043,Clothing,T-Shirt,1,160.21,160.21,Credit Card,Completed
TXN010108,CUST02037,08-07-2022,PROD_038,Electronics,Smartphone,1,449.57,449.57,Credit Card,Completed
TXN010109,CUST02037,22-08-2022,PROD_017,Books,Fiction Novel,1,42.61,42.61,Credit Card,Completed
TXN010110,CUST02037,04-03-2022,PROD_050,Home & Garden,Wall Art,1,270.91,270.91,Credit Card,Completed
TXN010111,CUST02037,20-03-2023,PROD_050,Home & Garden,Wall Art,1,27.54,27.54,Debit Card,Completed
TXN010112,CUST02037,01-01-2023,PROD_036,Clothing,Shorts,1,66.77,66.77,Digital Wallet,Completed
TXN010113,CUST02037,01-05-2023,PROD_002,Sports & Outdoors,Bicycle,1,243.85,243.85,Credit Card,Completed
TXN010114,CUST02037,01-09-2022,PROD_043,Clothing,T-Shirt,2,119.83,239.65,PayPal,Completed
TXN010115,CUST02037,16-06-2023,PROD_048,Toys & Games,Video Game,1,29.33,29.33,Debit Card,Completed
TXN010116,CUST02037,14-06-2023,PROD_020,Clothing,Jacket,1,55.01,55.01,Debit Card,Completed
TXN010117,CUST02038,04-05-2021,PROD_023,Electronics,Laptop,1,678.96,678.96,PayPal,Completed
TXN010118,CUST02038,06-03-2021,PROD_015,Health & Wellness,Essential Oils,1,172.13,172.13,Debit Card,Completed
TXN010119,CUST02038,02-11-2020,PROD_008,Food & Beverages,Coffee,1,39.26,39.26,Digital Wallet,Completed
TXN010120,CUST02038,04-12-2020,PROD_038,Electronics,Smartphone,1,1221.85,1221.85,Credit Card,Completed
TXN010121,CUST02038,12-09-2020,PROD_003,Books,Biography,1,26.92,26.92,Debit Card,Completed
TXN010122,CUST02038,09-01-2022,PROD_050,Home & Garden,Wall Art,1,33.12,33.12,Debit Card,Completed
TXN010123,CUST02038,21-12-2021,PROD_003,Books,Biography,1,37.5,37.5,Debit Card,Completed
TXN010124,CUST02038,13-10-2021,PROD_021,Clothing,Jeans,3,39.01,117.02,Digital Wallet,Completed
TXN010125,CUST02038,28-04-2020,PROD_012,Clothing,Dress,1,25.13,25.13,PayPal,Completed
TXN010126,CUST02038,14-11-2020,PROD_025,Health & Wellness,Massage Device,1,134.64,134.64,Digital Wallet,Completed
TXN010127,CUST02038,02-09-2020,PROD_034,Beauty & Personal Care,Shampoo,1,32.13,32.13,PayPal,Completed
TXN010128,CUST02038,05-02-2022,PROD_008,Food & Beverages,Coffee,1,67.47,67.47,PayPal,Completed
TXN010129,CUST02040,14-02-2022,PROD_029,Health & Wellness,Protein Powder,2,81.59,163.17,Credit Card,Completed
TXN010130,CUST02040,27-01-2023,PROD_018,Health & Wellness,Fitness Tracker,1,153.07,153.07,Digital Wallet,Completed
TXN010131,CUST02040,15-02-2023,PROD_042,Clothing,Sweater,1,80.06,80.06,Debit Card,Completed
TXN010132,CUST02040,14-05-2022,PROD_022,Home & Garden,Lamp,1,234.41,234.41,Credit Card,Completed
TXN010133,CUST02041,16-05-2023,PROD_036,Clothing,Shorts,1,195.03,195.03,Debit Card,Completed
TXN010134,CUST02041,23-01-2023,PROD_034,Beauty & Personal Care,Shampoo,1,40.89,40.89,Credit Card,Completed
TXN010135,CUST02041,21-06-2022,PROD_010,Home & Garden,Curtains,1,280.33,280.33,PayPal,Completed
TXN010136,CUST02041,31-01-2023,PROD_024,Beauty & Personal Care,Makeup Kit,2,139.12,278.24,Credit Card,Returned
TXN010137,CUST02041,11-04-2022,PROD_038,Electronics,Smartphone,1,169.39,169.39,Credit Card,Completed
TXN010138,CUST02042,26-07-2021,PROD_009,Books,Cookbook,1,35.8,35.8,Credit Card,Completed
TXN010139,CUST02042,27-04-2021,PROD_044,Electronics,Tablet,1,1359.5,1359.5,Credit Card,Completed
TXN010140,CUST02042,06-09-2021,PROD_001,Toys & Games,Action Figure,1,67.13,67.13,Credit Card,Completed
TXN010141,CUST02043,16-07-2020,PROD_052,Food & Beverages,Wine,1,81.49,81.49,PayPal,Completed
TXN010142,CUST02043,15-12-2021,PROD_027,Beauty & Personal Care,Perfume,1,101.97,101.97,Credit Card,Completed
TXN010143,CUST02043,30-09-2020,PROD_010,Home & Garden,Curtains,1,292.53,292.53,Credit Card,Completed
TXN010144,CUST02043,30-08-2020,PROD_011,Home & Garden,Cushion,1,244.17,244.17,Credit Card,Completed
TXN010145,CUST02043,18-10-2021,PROD_018,Health & Wellness,Fitness Tracker,1,103.87,103.87,Debit Card,Completed
TXN010146,CUST02044,22-05-2024,PROD_002,Sports & Outdoors,Bicycle,1,194.68,194.68,PayPal,Completed
TXN010147,CUST02044,08-04-2024,PROD_029,Health & Wellness,Protein Powder,1,48.24,48.24,PayPal,Completed
TXN010148,CUST02044,07-05-2024,PROD_031,Home & Garden,Rug,1,64.73,64.73,Debit Card,Completed
TXN010149,CUST02044,16-09-2025,PROD_042,Clothing,Sweater,1,79.73,79.73,Debit Card,Completed
TXN010150,CUST02044,29-05-2024,PROD_032,Sports & Outdoors,Running Shoes,1,153.73,153.73,Debit Card,Completed
TXN010151,CUST02044,10-11-2024,PROD_047,Home & Garden,Vase,1,95.86,95.86,Debit Card,Completed
TXN010152,CUST02044,30-08-2024,PROD_016,Beauty & Personal Care,Face Cream,3,51.31,153.94,Debit Card,Completed
TXN010153,CUST02044,15-04-2024,PROD_030,Toys & Games,Puzzle,1,22.32,22.32,Credit Card,Completed
TXN010154,CUST02045,04-05-2024,PROD_037,Beauty & Personal Care,Skincare Set,1,116.44,116.44,Credit Card,Completed
TXN010155,CUST02045,02-06-2023,PROD_012,Clothing,Dress,1,174.14,174.14,Debit Card,Completed
TXN010156,CUST02045,18-08-2023,PROD_046,Books,Textbook,2,33.34,66.67,Debit Card,Completed
TXN010157,CUST02045,12-12-2022,PROD_014,Toys & Games,Educational Toy,1,52.11,52.11,Credit Card,Completed
TXN010158,CUST02046,21-09-2022,PROD_027,Beauty & Personal Care,Perfume,1,41.76,41.76,Debit Card,Completed
TXN010159,CUST02047,24-10-2022,PROD_037,Beauty & Personal Care,Skincare Set,3,138.11,414.32,Credit Card,Completed
TXN010160,CUST02047,09-07-2023,PROD_021,Clothing,Jeans,1,164.95,164.95,Debit Card,Completed
TXN010161,CUST02047,01-10-2021,PROD_046,Books,Textbook,1,16.84,16.84,Credit Card,Completed
TXN010162,CUST02048,09-09-2025,PROD_005,Books,Business Book,1,38.48,38.48,Credit Card,Completed
TXN010163,CUST02048,03-08-2024,PROD_027,Beauty & Personal Care,Perfume,1,71.67,71.67,PayPal,Completed
TXN010164,CUST02048,17-03-2025,PROD_051,Sports & Outdoors,Water Bottle,1,73.97,73.97,PayPal,Completed
TXN010165,CUST02048,30-07-2025,PROD_023,Electronics,Laptop,1,656.91,656.91,Debit Card,Completed
TXN010166,CUST02049,27-04-2021,PROD_012,Clothing,Dress,1,79.69,79.69,Debit Card,Completed
TXN010167,CUST02049,23-11-2021,PROD_032,Sports & Outdoors,Running Shoes,1,465.66,465.66,Debit Card,Completed
TXN010168,CUST02049,10-09-2020,PROD_035,Clothing,Shoes,1,144.36,144.36,PayPal,Completed
TXN010169,CUST02049,04-04-2021,PROD_018,Health & Wellness,Fitness Tracker,1,147.37,147.37,PayPal,Completed
TXN010170,CUST02049,09-12-2021,PROD_013,Sports & Outdoors,Dumbbells,1,50,50,Credit Card,Completed
TXN010171,CUST02049,04-07-2020,PROD_007,Sports & Outdoors,Camping Tent,1,290.72,290.72,Credit Card,Completed
TXN010172,CUST02050,04-02-2025,PROD_012,Clothing,Dress,1,55.88,55.88,Credit Card,Completed
TXN010173,CUST02050,12-08-2025,PROD_002,Sports & Outdoors,Bicycle,3,465.04,1395.13,Debit Card,Completed
TXN010174,CUST02050,27-09-2025,PROD_001,Toys & Games,Action Figure,1,12.25,12.25,Debit Card,Completed
TXN010175,CUST02052,20-05-2021,PROD_023,Electronics,Laptop,2,350.79,701.59,PayPal,Completed
TXN010176,CUST02052,01-11-2022,PROD_015,Health & Wellness,Essential Oils,1,145.51,145.51,Debit Card,Completed
TXN010177,CUST02052,10-11-2021,PROD_012,Clothing,Dress,2,54.01,108.02,Debit Card,Returned
TXN010178,CUST02053,04-09-2025,PROD_019,Electronics,Headphones,1,831.42,831.42,PayPal,Completed
TXN010179,CUST02053,18-12-2024,PROD_026,Food & Beverages,Organic Food Box,1,45.89,45.89,Debit Card,Completed
TXN010180,CUST02053,29-12-2024,PROD_031,Home & Garden,Rug,1,108.05,108.05,Credit Card,Completed
TXN010181,CUST02054,23-08-2024,PROD_042,Clothing,Sweater,1,107.71,107.71,PayPal,Completed
TXN010182,CUST02054,28-04-2025,PROD_046,Books,Textbook,1,11.56,11.56,PayPal,Completed
TXN010183,CUST02055,06-11-2024,PROD_026,Food & Beverages,Organic Food Box,1,65.03,65.03,Credit Card,Completed
TXN010184,CUST02055,04-11-2024,PROD_049,Health & Wellness,Vitamins,1,36.01,36.01,Debit Card,Completed
TXN010185,CUST02055,28-08-2024,PROD_021,Clothing,Jeans,2,106.79,213.57,PayPal,Completed
TXN010186,CUST02055,12-12-2024,PROD_023,Electronics,Laptop,1,1049.71,1049.71,PayPal,Completed
TXN010187,CUST02056,10-02-2022,PROD_008,Food & Beverages,Coffee,1,84.58,84.58,Debit Card,Completed
TXN010188,CUST02056,04-09-2021,PROD_019,Electronics,Headphones,1,320.88,320.88,Digital Wallet,Completed
TXN010189,CUST02056,26-08-2021,PROD_035,Clothing,Shoes,1,175.62,175.62,PayPal,Completed
TXN010190,CUST02056,15-01-2021,PROD_027,Beauty & Personal Care,Perfume,1,124.44,124.44,Credit Card,Completed
TXN010191,CUST02056,23-10-2020,PROD_037,Beauty & Personal Care,Skincare Set,2,58.35,116.69,Debit Card,Completed
TXN010192,CUST02057,19-05-2022,PROD_035,Clothing,Shoes,1,151.6,151.6,PayPal,Completed
TXN010193,CUST02057,27-02-2022,PROD_018,Health & Wellness,Fitness Tracker,1,100.9,100.9,Debit Card,Completed
TXN010194,CUST02058,31-07-2024,PROD_016,Beauty & Personal Care,Face Cream,1,103.1,103.1,PayPal,Completed
TXN010195,CUST02060,22-05-2024,PROD_044,Electronics,Tablet,1,932.76,932.76,Credit Card,Completed
TXN010196,CUST02060,30-01-2025,PROD_003,Books,Biography,1,37.12,37.12,Debit Card,Completed
TXN010197,CUST02060,14-10-2023,PROD_042,Clothing,Sweater,1,54.2,54.2,PayPal,Completed
TXN010198,CUST02060,13-01-2025,PROD_020,Clothing,Jacket,1,167.21,167.21,Digital Wallet,Completed
TXN010199,CUST02060,15-02-2024,PROD_029,Health & Wellness,Protein Powder,1,183.55,183.55,Debit Card,Completed
TXN010200,CUST02060,03-02-2025,PROD_036,Clothing,Shorts,1,197.02,197.02,Debit Card,Completed
TXN010201,CUST02060,07-07-2024,PROD_030,Toys & Games,Puzzle,2,63.26,126.52,Debit Card,Completed
TXN010202,CUST02060,12-07-2024,PROD_046,Books,Textbook,1,33.48,33.48,Credit Card,Completed
TXN010203,CUST02060,19-02-2025,PROD_028,Home & Garden,Plant,2,69.71,139.41,Credit Card,Completed
TXN010204,CUST02060,28-08-2024,PROD_040,Food & Beverages,Snacks,1,49.82,49.82,PayPal,Completed
TXN010205,CUST02061,03-11-2022,PROD_030,Toys & Games,Puzzle,1,22.67,22.67,PayPal,Completed
TXN010206,CUST02061,30-03-2023,PROD_036,Clothing,Shorts,1,56.05,56.05,Debit Card,Completed
TXN010207,CUST02061,02-10-2023,PROD_023,Electronics,Laptop,1,80.83,80.83,Debit Card,Completed
TXN010208,CUST02061,06-01-2024,PROD_016,Beauty & Personal Care,Face Cream,1,82.35,82.35,Credit Card,Completed
TXN010209,CUST02062,12-01-2023,PROD_005,Books,Business Book,1,46.36,46.36,Credit Card,Completed
TXN010210,CUST02062,30-11-2022,PROD_015,Health & Wellness,Essential Oils,1,40.54,40.54,PayPal,Completed
TXN010211,CUST02062,21-07-2023,PROD_018,Health & Wellness,Fitness Tracker,2,25.3,50.6,PayPal,Returned
TXN010212,CUST02062,17-08-2022,PROD_003,Books,Biography,1,30.04,30.04,Credit Card,Completed
TXN010213,CUST02062,08-12-2022,PROD_001,Toys & Games,Action Figure,1,61.72,61.72,Credit Card,Completed
TXN010214,CUST02062,08-04-2022,PROD_044,Electronics,Tablet,1,976.46,976.46,Debit Card,Completed
TXN010215,CUST02062,25-05-2022,PROD_026,Food & Beverages,Organic Food Box,1,59.21,59.21,Debit Card,Completed
TXN010216,CUST02062,20-02-2022,PROD_052,Food & Beverages,Wine,1,71.7,71.7,PayPal,Completed
TXN010217,CUST02063,04-12-2021,PROD_046,Books,Textbook,1,35.71,35.71,Credit Card,Returned
TXN010218,CUST02063,01-03-2022,PROD_047,Home & Garden,Vase,1,283.65,283.65,Debit Card,Completed
TXN010219,CUST02063,27-07-2022,PROD_022,Home & Garden,Lamp,1,243.62,243.62,Debit Card,Completed
TXN010220,CUST02063,13-10-2021,PROD_018,Health & Wellness,Fitness Tracker,1,185.17,185.17,Credit Card,Completed
TXN010221,CUST02063,28-03-2022,PROD_002,Sports & Outdoors,Bicycle,1,199.01,199.01,PayPal,Completed
TXN010222,CUST02063,11-10-2021,PROD_024,Beauty & Personal Care,Makeup Kit,1,107.53,107.53,Debit Card,Completed
TXN010223,CUST02063,15-08-2022,PROD_042,Clothing,Sweater,1,50.95,50.95,Credit Card,Completed
TXN010224,CUST02063,21-05-2023,PROD_026,Food & Beverages,Organic Food Box,1,61.99,61.99,Debit Card,Completed
TXN010225,CUST02063,21-11-2022,PROD_006,Electronics,Camera,1,518.05,518.05,PayPal,Completed
TXN010226,CUST02064,18-11-2024,PROD_052,Food & Beverages,Wine,1,14.56,14.56,Debit Card,Completed
TXN010227,CUST02064,04-04-2024,PROD_014,Toys & Games,Educational Toy,1,81.81,81.81,Debit Card,Completed
TXN010228,CUST02064,22-07-2023,PROD_005,Books,Business Book,1,31.32,31.32,Debit Card,Completed
TXN010229,CUST02064,16-12-2023,PROD_004,Toys & Games,Board Game,2,80.96,161.93,Debit Card,Completed
TXN010230,CUST02064,28-03-2023,PROD_038,Electronics,Smartphone,2,177.41,354.82,PayPal,Completed
TXN010231,CUST02064,21-10-2023,PROD_015,Health & Wellness,Essential Oils,1,63.98,63.98,Credit Card,Completed
TXN010232,CUST02064,14-06-2023,PROD_012,Clothing,Dress,1,48.73,48.73,PayPal,Completed
TXN010233,CUST02065,31-12-2024,PROD_028,Home & Garden,Plant,1,13.44,13.44,PayPal,Completed
TXN010234,CUST02065,17-03-2025,PROD_009,Books,Cookbook,1,47.3,47.3,Digital Wallet,Completed
TXN010235,CUST02065,05-06-2024,PROD_039,Electronics,Smartwatch,1,892.8,892.8,Credit Card,Completed
TXN010236,CUST02066,04-11-2023,PROD_030,Toys & Games,Puzzle,1,46.53,46.53,Credit Card,Completed
TXN010237,CUST02066,13-06-2023,PROD_038,Electronics,Smartphone,1,1056.11,1056.11,Credit Card,Completed
TXN010238,CUST02066,18-05-2023,PROD_014,Toys & Games,Educational Toy,1,12.18,12.18,Debit Card,Completed
