customer_id,nps_score,social_shares,purchase_frequency,customer_tenure_months,email_engagement_score,reviews_written,referral_program_aware,customer_support_contacts,loyalty_program_member,avg_order_value,product_category_diversity,mobile_app_user,community_engagement,referral_likelihood_score,did_refer
CUST02821,10,3,1,27,0.28,0,1,0,1,121.89,2,1,0,0.29,1
CUST02822,7,3,1,8,0.92,0,0,1,1,151.78,3,1,0,0.23,1
CUST02823,8,2,5,84,0.72,2,0,1,0,99.37,2,0,0,0.31,0
CUST02824,4,0,4,54,0.29,2,1,0,0,102.51,3,1,0,0.19,0
CUST02825,10,0,2,7,0.56,2,0,0,0,154.18,3,0,0,0.18,0
CUST02826,8,2,8,31,0.17,0,1,1,0,76.48,5,0,0,0.24,0
CUST02827,6,2,1,2,0.15,0,0,2,1,177.3,3,1,0,0.03,0
CUST02828,5,0,1,1,0.13,2,1,1,0,157.85,1,0,0,0.16,0
CUST02829,9,0,2,16,0.79,1,1,0,0,128.83,2,0,0,0.3,0
CUST02830,6,2,20,10,0.17,0,1,0,1,157.76,5,1,0,0.18,0
CUST02831,9,5,11,14,0.63,0,1,0,1,77.78,1,1,0,0.33,0
CUST02832,6,2,2,4,0.19,1,1,0,0,62.0,2,1,0,0.11,0
CUST02833,9,2,8,35,0.74,0,1,3,0,181.88,3,1,0,0.29,0
CUST02834,1,1,5,8,0.16,2,1,1,1,84.25,1,0,0,0.23,1
CUST02835,6,0,5,4,0.61,1,0,0,1,141.28,2,0,0,0.12,0
CUST02836,3,0,1,10,0.72,0,0,1,0,57.59,4,1,1,0.15,0
CUST02837,6,0,9,28,0.4,0,0,3,1,54.36,1,0,0,0.1,0
CUST02838,7,2,3,75,0.72,2,1,1,1,194.64,2,0,0,0.33,0
CUST02839,6,1,6,14,0.11,2,1,0,1,68.12,1,0,0,0.26,0
CUST02840,8,2,1,4,0.92,0,0,0,1,120.7,1,0,0,0.22,0
CUST02841,8,2,5,14,0.88,2,1,0,0,72.16,1,0,0,0.37,0
CUST02842,1,0,2,8,0.24,0,1,0,0,90.17,1,0,0,0.11,0
CUST02843,9,2,1,1,0.77,1,0,0,0,128.77,3,0,1,0.23,0
CUST02844,3,0,11,8,0.61,0,1,1,0,23.08,2,1,0,0.15,0
CUST02845,8,4,3,29,0.82,2,0,3,0,63.16,2,0,0,0.26,1
CUST02846,9,3,15,43,0.43,1,0,1,0,64.44,3,0,0,0.24,0
CUST02847,9,2,4,10,0.52,2,0,0,0,53.08,1,0,1,0.2,0
CUST02848,6,0,6,1,0.51,0,0,1,0,150.41,3,1,1,0.11,1
CUST02849,7,2,13,16,0.81,0,0,2,1,143.36,2,1,0,0.21,1
CUST02850,1,1,2,6,0.15,1,0,0,0,93.88,1,0,1,0.07,1
CUST02851,7,3,6,4,0.67,0,0,0,0,112.61,3,1,1,0.18,0
CUST02852,6,2,3,11,0.29,0,1,0,0,118.53,3,1,0,0.11,0
CUST02853,8,0,8,19,0.76,0,0,3,0,145.77,1,1,1,0.23,0
CUST02854,2,0,18,2,0.3,0,1,2,0,48.06,4,0,0,0.1,0
CUST02855,5,2,1,1,0.16,0,1,0,1,86.66,4,1,0,0.14,0
CUST02856,7,1,4,9,0.89,0,1,0,1,104.86,4,0,0,0.25,0
CUST02857,8,1,2,5,0.65,1,1,1,0,155.74,1,1,0,0.17,0
CUST02858,7,3,2,4,0.53,0,1,2,0,43.16,4,1,0,0.13,1
CUST02859,8,1,4,32,0.97,2,1,0,0,134.66,1,1,0,0.33,0
CUST02860,9,2,2,7,0.84,3,0,0,0,146.3,4,0,0,0.26,0
CUST02861,6,0,4,6,0.19,1,0,0,0,111.25,3,0,0,0.05,0
CUST02862,9,5,2,2,0.86,2,1,1,0,79.35,3,1,0,0.36,1
CUST02863,2,1,1,60,0.16,1,0,0,1,110.81,2,1,0,0.11,1
CUST02864,9,4,2,29,0.52,1,1,0,0,116.4,1,1,0,0.26,1
CUST02865,7,1,2,14,0.9,0,1,1,1,118.26,1,0,0,0.28,0
CUST02866,6,0,1,3,0.17,0,1,0,0,104.65,4,1,0,0.11,0
CUST02867,10,3,3,21,0.81,0,1,1,0,115.08,1,0,0,0.34,1
CUST02868,8,4,4,14,0.55,1,0,2,0,145.7,2,0,1,0.15,0
CUST02869,4,0,8,16,0.5,0,1,0,1,120.17,2,0,0,0.21,0
CUST02870,6,1,3,4,0.19,1,1,1,0,43.88,2,0,0,0.11,0
CUST02871,6,0,4,39,0.39,1,0,1,0,155.83,4,0,1,0.1,0
CUST02872,8,2,1,12,0.57,0,1,0,1,159.51,1,0,0,0.23,0
CUST02873,7,3,1,1,0.89,1,0,0,0,171.99,2,1,0,0.2,0
CUST02874,6,0,5,1,0.31,0,1,1,0,134.67,3,0,0,0.15,0
CUST02875,7,2,2,1,0.89,0,1,1,0,113.85,2,0,0,0.22,1
CUST02876,4,0,6,65,0.23,0,0,0,0,90.41,2,0,0,0.12,0
CUST02877,9,5,2,48,0.85,0,0,0,0,99.07,1,0,1,0.3,0
CUST02878,5,0,3,34,0.4,0,0,1,0,124.16,2,0,0,0.08,1
CUST02879,8,3,13,10,0.71,1,0,0,1,30.06,2,0,0,0.3,1
CUST02880,8,0,4,1,0.6,0,1,0,0,154.27,4,0,0,0.17,0
CUST02881,6,0,3,5,0.05,0,0,1,0,190.34,2,0,0,0.05,0
CUST02882,9,2,2,28,0.64,2,1,2,1,200.86,1,0,0,0.25,0
CUST02883,9,0,6,6,0.8,2,1,0,1,108.89,1,0,0,0.39,1
CUST02884,9,2,1,6,0.55,2,0,0,1,79.01,1,1,0,0.21,0
CUST02885,7,0,16,15,0.5,0,0,0,0,131.77,3,1,0,0.15,0
CUST02886,8,1,14,40,0.59,1,0,1,0,53.83,2,0,0,0.18,0
CUST02887,2,0,13,2,0.35,0,0,1,1,84.12,2,0,1,0.14,1
CUST02888,6,0,1,14,0.75,0,0,0,0,138.83,3,1,0,0.16,0
CUST02889,8,3,6,18,0.7,2,1,1,1,95.74,1,0,0,0.44,1
CUST02890,7,1,4,26,0.34,0,1,0,0,20.0,4,1,0,0.17,0
CUST02891,10,2,3,13,0.43,1,1,0,1,129.54,1,1,0,0.25,1
CUST02892,7,2,8,13,0.75,0,0,1,0,116.89,1,1,0,0.23,0
CUST02893,8,2,8,101,0.53,0,1,0,0,144.51,2,1,1,0.26,0
CUST02894,10,2,7,8,0.72,0,1,1,0,100.31,1,0,0,0.31,0
CUST02895,1,0,5,23,0.31,0,1,0,0,41.67,3,1,1,0.2,0
CUST02896,7,2,2,7,0.56,0,0,1,0,61.67,3,1,0,0.08,0
CUST02897,8,1,2,5,0.82,1,1,0,0,82.08,3,1,1,0.27,1
CUST02898,6,0,3,6,0.15,0,1,2,1,206.77,2,0,1,0.11,0
CUST02899,8,2,7,49,0.9,0,0,0,1,145.9,1,0,0,0.29,0
CUST02900,6,1,9,28,0.4,0,1,0,1,121.98,4,1,0,0.21,0
CUST02901,7,6,1,4,0.91,2,0,0,0,65.3,1,0,0,0.25,1
CUST02902,9,1,2,14,0.69,0,0,2,1,189.63,4,1,0,0.14,0
CUST02903,8,1,1,8,0.6,1,0,0,0,116.5,3,1,0,0.11,0
CUST02904,2,0,1,19,0.48,0,0,0,1,94.64,2,1,0,0.11,0
CUST02905,6,0,1,1,0.15,0,1,1,1,42.47,4,0,0,0.14,0
CUST02906,8,4,4,19,0.4,0,0,0,0,149.36,2,0,0,0.18,0
CUST02907,6,0,6,1,0.17,2,1,1,1,94.09,1,0,0,0.23,1
CUST02908,7,2,4,13,0.85,0,1,0,1,189.13,2,0,0,0.28,0
CUST02909,1,1,6,24,0.39,0,1,1,1,79.99,2,0,0,0.21,0
CUST02910,4,0,2,2,0.33,0,1,0,0,143.49,1,0,1,0.13,0
CUST02911,9,4,3,11,0.74,1,1,1,1,67.49,4,1,0,0.34,0
CUST02912,5,2,1,2,0.41,1,1,0,0,106.63,5,1,0,0.11,0
CUST02913,10,2,4,29,0.88,1,0,0,0,149.35,1,0,0,0.24,0
CUST02914,8,2,3,29,0.46,1,0,2,0,52.06,3,1,0,0.09,0
CUST02915,6,1,4,20,0.04,1,1,3,1,63.49,2,1,0,0.12,0
CUST02916,9,6,2,47,0.77,3,0,0,1,20.0,2,0,1,0.38,0
CUST02917,4,0,4,10,0.16,0,0,0,0,65.99,1,0,0,0.05,0
CUST02918,9,3,2,1,0.73,0,0,1,1,149.78,2,1,0,0.28,0
CUST02919,6,0,1,71,0.16,0,0,0,0,117.1,2,0,0,0.08,0
CUST02920,7,2,1,25,0.82,1,0,1,0,115.5,5,0,0,0.19,0
CUST02921,6,0,1,42,0.18,0,0,0,1,48.82,5,0,0,0.11,0
CUST02922,7,3,2,2,0.95,0,0,0,0,207.43,1,1,0,0.2,1
CUST02923,10,1,2,14,0.64,0,1,0,1,180.86,2,1,0,0.25,1
CUST02924,2,2,6,3,0.19,0,0,0,0,65.41,3,1,0,0.09,1
CUST02925,10,5,2,8,0.9,3,1,1,1,97.77,1,0,0,0.39,0
CUST02926,8,1,3,1,0.86,2,1,0,0,20.0,1,0,0,0.3,0
CUST02927,5,0,11,37,0.65,0,1,0,1,127.21,3,1,0,0.21,0
CUST02928,6,1,3,29,0.28,0,1,1,1,160.99,3,1,0,0.17,0
CUST02929,5,1,5,13,0.29,1,0,2,0,101.43,1,0,1,0.09,0
CUST02930,10,1,1,207,0.52,1,1,2,1,111.43,2,1,1,0.22,0
CUST02931,4,1,2,13,0.34,1,1,3,1,132.52,5,0,1,0.14,0
CUST02932,7,5,7,14,0.68,0,0,1,1,196.68,2,0,1,0.24,0
CUST02933,5,1,3,7,0.17,0,0,1,1,146.21,1,1,0,0.08,0
CUST02934,3,1,1,82,0.29,0,1,0,0,84.99,2,0,1,0.16,0
CUST02935,5,1,3,61,0.54,1,1,3,1,75.85,1,0,0,0.12,0
CUST02936,10,1,4,16,0.62,1,1,0,0,144.64,1,0,1,0.24,1
CUST02937,8,2,1,21,0.64,0,1,1,0,187.19,3,1,0,0.2,0
CUST02938,5,0,1,14,0.35,0,1,0,0,153.21,3,0,0,0.14,0
CUST02939,8,1,4,4,0.73,1,1,1,1,103.55,1,1,0,0.28,1
CUST02940,7,2,1,8,0.73,0,0,1,0,201.34,1,0,0,0.16,0
CUST02941,6,0,2,2,0.24,0,0,0,1,74.08,1,0,0,0.08,0
CUST02942,7,3,8,3,0.65,0,0,0,0,151.79,5,1,0,0.16,0
CUST02943,9,3,10,2,0.76,1,1,0,1,128.03,2,0,0,0.38,1
CUST02944,5,0,3,4,0.29,0,0,0,0,113.72,2,1,0,0.05,0
CUST02945,6,0,1,1,0.54,0,0,0,1,145.63,3,0,0,0.08,0
CUST02946,8,5,10,2,0.92,1,0,1,0,109.5,1,1,0,0.27,0
CUST02947,4,0,1,4,0.21,0,1,1,0,175.05,3,0,0,0.11,0
CUST02948,9,1,1,10,0.91,0,1,1,0,137.12,2,0,0,0.27,0
CUST02949,3,0,7,9,0.73,0,0,0,0,114.33,1,0,0,0.17,0
CUST02950,1,2,3,4,0.08,0,1,1,0,153.37,4,0,0,0.11,0
CUST02951,8,2,6,1,0.79,0,1,0,1,49.49,2,1,0,0.32,0
CUST02952,8,1,1,2,0.93,1,0,0,0,188.82,5,0,0,0.19,0
CUST02953,2,2,13,39,0.25,1,1,0,0,110.32,3,0,1,0.2,0
CUST02954,7,2,38,1,0.52,0,0,2,0,74.2,1,0,0,0.07,0
CUST02955,10,2,3,9,0.43,1,0,0,0,143.52,2,1,0,0.13,0
CUST02956,6,2,6,23,0.34,0,0,0,0,23.3,5,1,0,0.12,0
CUST02957,10,1,1,10,0.82,1,1,3,1,140.73,1,1,1,0.27,0
CUST02958,5,1,4,9,0.24,0,1,1,1,127.4,2,0,0,0.14,0
CUST02959,1,0,1,8,0.15,0,1,0,1,169.92,3,1,1,0.16,0
CUST02960,2,0,1,6,0.19,1,0,1,0,161.05,1,0,1,0.07,0
CUST02961,8,2,4,3,0.62,0,1,0,1,60.89,5,1,0,0.2,0
CUST02962,10,2,3,5,0.39,1,1,0,0,50.26,4,0,0,0.19,0
CUST02963,9,3,7,4,0.83,0,0,0,1,142.39,2,1,0,0.32,0
CUST02964,7,3,4,4,0.89,1,1,0,0,141.78,3,0,0,0.26,1
CUST02965,7,1,3,35,0.7,0,0,0,0,160.8,1,0,0,0.19,0
CUST02966,8,1,2,7,0.74,0,0,1,1,50.13,2,0,0,0.22,0
CUST02967,8,3,1,26,0.48,1,0,0,0,120.9,3,0,0,0.18,0
CUST02968,5,0,4,2,0.32,0,1,0,0,190.17,3,0,0,0.11,0
CUST02969,6,0,3,3,0.07,1,1,1,0,186.94,1,1,1,0.13,1
CUST02970,9,3,5,6,0.92,0,1,0,0,155.85,5,0,0,0.35,0
CUST02971,9,2,2,2,0.76,2,0,2,0,150.99,1,0,0,0.21,0
CUST02972,5,1,3,8,0.48,0,1,0,0,72.95,3,1,0,0.11,0
CUST02973,9,2,3,2,0.8,4,1,0,1,51.19,2,1,0,0.35,0
CUST02974,7,1,2,1,0.54,0,1,0,0,136.39,2,1,0,0.14,0
CUST02975,6,1,6,11,0.2,0,0,1,1,133.57,1,0,0,0.12,0
CUST02976,8,1,5,37,0.98,1,1,1,1,166.24,4,0,1,0.37,0
CUST02977,8,4,1,5,0.33,0,0,0,0,89.95,2,0,0,0.15,0
CUST02978,8,2,6,13,0.59,1,0,1,0,106.45,1,0,1,0.2,0
CUST02979,8,3,7,23,0.74,0,1,1,1,137.19,2,1,0,0.39,0
CUST02980,9,0,1,6,0.89,4,0,0,0,114.6,4,1,1,0.28,0
CUST02981,2,1,6,4,0.15,0,0,1,0,148.66,3,0,0,0.09,0
CUST02982,7,2,2,69,0.92,0,0,0,0,78.1,4,0,0,0.19,0
CUST02983,10,3,1,2,0.7,1,1,0,1,77.03,3,1,1,0.36,0
CUST02984,5,0,6,1,0.56,0,1,1,0,121.68,3,0,0,0.15,0
CUST02985,10,3,6,90,0.79,0,1,2,1,101.41,2,1,0,0.36,0
CUST02986,7,0,1,5,0.69,0,0,0,0,145.98,2,0,0,0.08,0
CUST02987,1,0,10,19,0.35,0,1,0,0,156.5,2,1,0,0.18,0
CUST02988,8,3,4,5,0.68,0,0,1,0,93.09,4,0,1,0.17,1
CUST02989,10,3,2,3,0.8,4,0,2,1,145.05,1,1,1,0.3,0
CUST02990,9,1,5,58,0.74,1,1,0,1,138.99,2,0,0,0.37,1
CUST02991,7,4,16,9,0.59,0,0,0,1,45.33,1,0,0,0.19,0
CUST02992,6,0,9,72,0.78,0,1,0,1,177.48,2,0,0,0.29,0
CUST02993,8,0,3,14,0.53,1,1,2,1,169.76,1,1,0,0.18,0
CUST02994,7,4,4,164,0.63,1,0,0,1,111.44,2,1,1,0.2,1
CUST02995,9,0,3,13,0.57,0,1,0,1,61.01,1,0,1,0.27,0
CUST02996,8,3,5,18,0.82,1,1,1,0,249.67,3,1,1,0.38,0
CUST02997,8,3,5,10,0.75,0,1,1,0,126.24,4,0,0,0.33,0
CUST02998,7,1,4,8,0.92,0,0,0,1,182.39,4,0,0,0.19,0
CUST02999,8,3,1,19,0.7,4,0,1,1,107.16,1,0,1,0.36,1
CUST03000,6,0,2,22,0.3,2,1,1,1,175.42,1,1,0,0.22,0
CUST03001,2,2,5,6,0.52,1,0,0,0,71.66,1,0,0,0.09,0
CUST03002,3,1,7,17,0.3,0,0,0,1,201.2,5,0,0,0.15,0
CUST03003,9,3,2,5,0.9,2,1,0,0,156.26,2,1,1,0.38,1
CUST03004,9,2,4,3,0.73,2,1,1,0,127.71,3,1,0,0.32,0
CUST03005,5,2,2,2,0.37,0,1,0,0,122.92,4,1,0,0.11,0
CUST03006,8,1,3,5,0.88,4,1,0,0,165.67,4,0,0,0.3,0
CUST03007,8,0,1,7,0.69,2,1,0,1,95.93,3,0,1,0.27,0
CUST03008,8,4,2,3,0.65,1,0,1,1,131.96,1,0,1,0.2,1
CUST03009,1,0,2,17,0.04,0,1,1,0,202.61,2,1,1,0.16,0
CUST03010,9,4,3,51,0.93,2,0,2,1,110.52,1,1,1,0.33,0
CUST03011,6,1,6,78,0.57,1,1,2,1,154.96,1,0,0,0.16,0
CUST03012,6,0,4,1,0.02,0,0,0,0,161.5,5,0,1,0.07,0
CUST03013,6,0,1,28,0.15,0,1,1,1,116.21,2,0,0,0.17,0
CUST03014,4,0,4,8,0.09,0,1,2,0,179.89,3,0,0,0.06,0
CUST03015,1,1,2,42,0.67,0,0,0,0,215.52,1,0,0,0.08,0
CUST03016,6,2,7,6,0.15,0,0,0,1,76.53,3,1,0,0.12,0
CUST03017,9,5,4,65,0.79,1,1,0,1,95.51,2,0,0,0.37,0
CUST03018,8,5,3,11,0.75,3,1,0,1,144.98,2,1,0,0.37,1
CUST03019,3,0,19,1,0.15,0,0,0,0,131.53,1,0,0,0.09,0
CUST03020,9,2,8,3,0.09,2,0,0,0,46.51,1,1,0,0.22,0
CUST03021,10,2,9,24,0.45,1,1,1,1,67.8,1,0,0,0.29,0
CUST03022,2,0,6,2,0.12,1,1,0,1,101.85,1,1,0,0.18,0
CUST03023,9,2,17,73,0.82,3,1,0,1,152.08,2,0,0,0.42,0
CUST03024,10,2,3,7,0.85,0,0,0,0,92.11,1,0,1,0.23,0
CUST03025,7,3,2,42,0.79,1,0,1,1,208.17,2,0,0,0.26,0
CUST03026,9,1,1,9,0.42,1,1,1,0,157.99,3,1,1,0.21,0
CUST03027,8,4,4,56,0.88,0,0,3,0,36.02,1,0,0,0.21,0
CUST03028,6,0,7,45,0.47,0,0,1,0,87.89,2,0,0,0.12,0
CUST03029,8,3,4,2,0.82,0,1,2,1,82.65,4,0,0,0.27,0
CUST03030,8,2,8,27,0.87,2,1,0,0,126.27,2,0,0,0.37,0
CUST03031,3,2,2,7,0.32,0,1,2,0,107.0,2,0,0,0.06,0
CUST03032,3,0,1,12,0.08,0,0,0,0,156.9,1,1,1,0.1,0
CUST03033,10,3,36,26,0.47,2,1,1,0,151.48,3,0,1,0.37,0
CUST03034,10,2,6,1,0.68,2,0,0,1,128.48,3,0,1,0.27,0
CUST03035,3,0,1,3,0.54,1,1,0,0,116.58,2,0,0,0.11,0
CUST03036,9,1,3,2,0.84,1,0,2,0,204.78,2,1,0,0.16,0
CUST03037,8,4,5,4,0.76,3,0,3,0,129.9,1,0,0,0.27,0
CUST03038,6,1,3,6,0.52,0,1,1,0,70.24,1,1,1,0.13,0
CUST03039,8,1,8,2,0.72,0,1,0,0,163.41,1,0,0,0.29,0
CUST03040,1,0,6,7,0.23,1,1,0,0,29.7,1,1,0,0.15,0
CUST03041,7,2,2,9,0.88,0,1,0,0,132.26,2,1,1,0.24,0
CUST03042,7,0,2,90,0.62,0,1,1,0,74.7,4,1,0,0.17,0
CUST03043,8,3,2,45,0.58,4,1,0,0,127.16,2,1,0,0.29,0
CUST03044,3,1,7,5,0.14,0,0,0,0,177.1,1,1,1,0.11,1
CUST03045,5,2,2,10,0.19,0,1,3,1,138.03,5,0,0,0.09,1
CUST03046,7,7,4,1,0.7,0,0,3,0,111.33,1,0,1,0.17,0
CUST03047,7,7,3,4,0.47,1,0,0,1,117.19,2,1,1,0.17,1
CUST03048,3,0,3,7,0.15,0,1,0,0,188.98,3,0,0,0.11,0
CUST03049,10,3,3,9,0.86,0,0,0,0,82.63,2,0,0,0.25,1
CUST03050,7,2,1,8,0.58,0,1,1,0,93.24,1,0,0,0.14,0
CUST03051,8,1,3,6,0.69,0,0,0,0,141.26,2,0,0,0.11,0
CUST03052,4,0,6,16,0.15,0,0,3,1,146.8,2,1,0,0.1,0
CUST03053,10,2,10,4,0.95,2,0,0,0,125.34,2,1,0,0.3,1
CUST03054,6,3,6,1,0.46,0,1,0,1,110.55,4,1,0,0.22,0
CUST03055,10,1,1,45,0.62,1,0,2,0,119.92,4,0,0,0.11,0
CUST03056,9,2,2,2,0.66,2,0,0,1,68.82,3,1,0,0.21,1
CUST03057,2,0,7,22,0.31,0,0,1,0,61.8,2,0,0,0.12,0
CUST03058,8,3,1,43,0.81,3,0,0,1,205.89,2,1,0,0.34,1
CUST03059,5,1,1,4,0.52,0,1,3,1,134.78,1,0,0,0.09,0
CUST03060,0,2,2,4,0.32,0,1,2,0,70.59,2,0,0,0.06,0
CUST03061,7,4,2,13,0.65,0,1,0,1,20.0,4,1,0,0.24,0
CUST03062,7,4,4,3,0.77,0,1,1,0,210.78,2,0,0,0.26,0
CUST03063,9,3,4,15,0.83,1,0,3,0,35.36,4,0,0,0.23,0
CUST03064,6,1,2,16,0.13,0,0,1,0,89.79,4,0,0,0.08,0
CUST03065,6,2,2,12,0.38,0,0,0,0,140.15,2,0,0,0.08,0
CUST03066,7,4,2,10,0.5,1,0,0,1,124.01,1,1,0,0.15,0
CUST03067,4,0,15,4,0.26,0,1,2,1,126.89,1,1,0,0.13,0
CUST03068,7,1,5,29,0.67,1,1,0,0,114.23,4,1,0,0.21,0
CUST03069,0,1,14,1,0.54,0,1,0,0,86.95,2,0,1,0.17,1
CUST03070,8,2,1,23,0.35,2,1,0,1,31.48,4,0,0,0.28,0
CUST03071,7,2,1,25,0.97,0,1,0,0,149.24,1,0,0,0.25,0
CUST03072,8,6,2,4,0.7,1,1,0,1,22.99,2,0,0,0.32,1
CUST03073,6,0,3,19,0.48,0,0,1,0,99.32,3,0,1,0.1,0
CUST03074,9,1,2,6,0.51,1,1,2,1,115.06,3,0,0,0.17,0
CUST03075,7,2,1,31,0.48,0,0,1,1,106.18,4,1,0,0.14,0
CUST03076,10,3,5,6,0.74,1,1,2,0,124.7,4,1,1,0.32,1
CUST03077,3,0,2,3,0.34,0,1,0,1,146.65,1,1,1,0.16,0
CUST03078,8,1,4,7,0.85,0,0,1,0,131.52,2,1,0,0.19,0
CUST03079,9,1,3,40,0.6,3,0,0,0,107.98,3,0,0,0.21,0
CUST03080,10,1,9,12,0.71,2,1,1,1,169.49,4,1,1,0.44,1
CUST03081,10,1,2,38,0.65,0,1,1,1,150.35,2,0,1,0.27,0
CUST03082,10,2,2,7,0.74,8,0,1,0,79.42,1,1,0,0.26,0
CUST03083,10,2,1,3,0.67,0,1,0,1,61.97,1,1,0,0.22,0
CUST03084,6,0,2,3,0.11,0,0,0,0,217.47,1,1,0,0.05,0
CUST03085,7,1,3,45,0.73,1,1,0,0,49.86,3,0,0,0.25,0
CUST03086,7,1,7,4,0.92,0,0,0,0,104.0,1,0,0,0.2,0
CUST03087,5,2,1,10,0.2,0,1,0,0,144.25,3,0,0,0.11,0
CUST03088,7,2,1,15,0.93,0,0,1,0,137.17,3,1,0,0.19,0
CUST03089,3,0,1,4,0.25,0,1,1,1,58.11,3,0,0,0.14,0
CUST03090,8,2,3,18,0.94,1,0,1,0,79.67,3,0,1,0.24,0
CUST03091,7,0,6,8,0.63,0,0,2,0,125.61,2,1,0,0.07,0
CUST03092,7,2,10,14,0.94,0,0,0,1,125.36,3,1,0,0.26,0
CUST03093,9,1,3,4,0.56,0,0,1,1,182.62,3,1,1,0.18,0
CUST03094,8,1,6,18,0.65,1,1,1,0,128.13,3,0,0,0.24,1
CUST03095,1,1,3,15,0.44,0,1,1,0,134.83,5,1,0,0.14,0
CUST03096,8,1,8,1,0.8,1,1,0,0,50.39,1,1,1,0.31,0
CUST03097,8,5,4,22,0.66,3,0,0,1,156.87,2,0,0,0.26,1
CUST03098,7,4,1,2,0.85,0,1,0,0,124.17,2,0,0,0.26,1
CUST03099,1,1,2,28,0.28,0,1,2,1,227.49,1,1,1,0.14,0
CUST03100,9,4,16,16,0.77,3,1,0,0,132.65,3,1,0,0.43,0
CUST03101,3,1,3,2,0.7,0,1,0,0,92.27,1,0,0,0.19,0
CUST03102,8,5,1,26,0.71,2,0,1,1,153.15,4,0,0,0.34,0
CUST03103,8,4,4,3,0.9,2,1,1,0,115.83,5,0,0,0.34,0
CUST03104,10,1,4,64,0.74,1,1,0,0,170.36,5,0,1,0.32,0
CUST03105,9,0,2,15,0.94,2,0,0,0,114.42,2,0,0,0.29,1
CUST03106,10,1,3,6,0.82,1,1,1,0,30.87,3,1,0,0.27,0
CUST03107,0,2,27,33,0.21,1,1,1,1,88.12,3,0,0,0.21,1
CUST03108,9,2,1,7,0.49,2,1,2,0,153.81,1,0,0,0.19,0
CUST03109,5,0,2,13,0.21,0,1,0,0,176.71,4,1,0,0.14,1
CUST03110,7,1,1,24,0.76,0,1,0,0,161.3,3,0,0,0.25,1
CUST03111,9,4,4,10,0.54,1,0,1,0,168.38,1,0,1,0.19,0
CUST03112,9,2,7,9,0.46,2,1,0,0,94.93,2,1,0,0.28,1
CUST03113,2,0,2,3,0.29,0,1,1,1,29.67,3,0,0,0.14,0
CUST03114,10,3,12,55,0.62,1,1,0,0,37.67,2,1,0,0.3,0
CUST03115,8,4,3,25,0.63,2,0,1,0,188.32,2,1,0,0.23,0
CUST03116,6,1,14,6,0.15,0,0,0,0,192.06,2,0,0,0.09,0
CUST03117,7,2,4,2,0.49,1,0,1,0,103.45,3,0,0,0.08,0
CUST03118,3,1,4,166,0.28,0,1,0,0,137.14,1,0,1,0.16,0
CUST03119,7,3,24,7,0.73,1,1,0,1,86.98,3,0,0,0.33,0
CUST03120,3,1,3,10,0.26,0,0,0,0,149.51,4,0,0,0.05,0
CUST03121,1,0,3,5,0.3,1,1,0,0,128.36,4,1,0,0.11,0
CUST03122,8,2,4,7,0.72,1,1,0,0,78.46,2,1,1,0.27,0
CUST03123,7,3,2,15,0.87,1,1,1,1,158.26,5,0,1,0.34,0
CUST03124,10,2,2,17,0.79,2,1,1,0,203.21,1,1,0,0.35,1
CUST03125,7,4,1,6,0.73,0,0,0,0,96.0,1,1,0,0.2,0
CUST03126,4,0,2,1,0.15,0,0,0,0,123.06,1,1,0,0.05,0
CUST03127,2,0,6,22,0.1,0,1,3,0,90.2,2,1,0,0.13,0
CUST03128,3,1,1,2,0.22,0,0,1,0,103.44,1,0,0,0.05,0
CUST03129,9,2,4,5,0.7,1,1,0,0,89.78,2,0,0,0.27,0
CUST03130,3,0,3,11,0.5,0,1,0,1,135.72,2,0,0,0.14,0
CUST03131,7,2,6,63,0.55,0,0,0,1,164.64,2,0,0,0.18,0
CUST03132,8,2,3,6,0.44,0,0,0,0,127.91,2,1,1,0.13,0
CUST03133,9,0,4,4,0.75,1,0,0,1,91.62,5,0,0,0.24,1
CUST03134,9,4,2,6,0.65,2,1,1,0,113.88,1,1,0,0.28,1
CUST03135,3,0,5,27,0.3,0,1,1,0,81.84,2,1,1,0.2,0
CUST03136,8,3,3,13,0.77,0,1,0,0,189.0,1,1,0,0.32,0
CUST03137,8,2,4,6,0.22,0,0,0,0,122.68,3,1,0,0.11,0
CUST03138,10,3,4,4,0.84,1,0,2,0,114.66,3,0,0,0.2,0
CUST03139,8,8,4,5,0.72,2,0,0,0,68.55,2,1,0,0.28,1
CUST03140,7,4,3,8,0.91,0,0,1,0,71.96,4,1,1,0.22,0
CUST03141,7,3,2,10,0.58,0,1,1,1,132.38,4,0,0,0.21,0
CUST03142,7,1,11,2,0.7,1,0,1,0,77.43,4,0,0,0.2,0
CUST03143,6,1,1,35,0.16,0,1,1,1,63.41,2,1,0,0.17,1
CUST03144,6,0,1,18,0.14,0,1,0,1,165.26,2,0,1,0.19,1
CUST03145,9,3,10,1,0.75,0,1,2,0,171.21,1,0,0,0.3,1
CUST03146,8,1,3,72,0.84,1,0,1,0,80.03,4,1,0,0.22,0
CUST03147,10,4,4,3,0.59,0,0,0,0,53.92,1,1,0,0.17,0
CUST03148,10,2,3,6,0.43,1,0,0,1,161.35,4,0,1,0.18,0
CUST03149,8,3,8,1,0.81,1,0,1,0,27.89,3,0,0,0.27,0
CUST03150,10,1,2,4,0.24,0,1,1,1,90.21,5,0,0,0.22,0
